Blancas,Negras,Result,ECO,Opening
mychess51,jchh,1-0,D02,Queen's Pawn Game: Zukertort Variation
jchh,aeman1975,1-0,C41,Philidor Defense
jchh,PraiseMoyo,1-0,A00,Englund Gambit Declined: Reversed French
jchh,Oliversgambit,1-0,B22,Sicilian Defense: Alapin Variation
jchh,gaelucho,0-1,B17,Caro-Kann Defense: Karpov Variation
Fredy_06,jchh,0-1,B40,Sicilian Defense: Delayed Alapin Variation
jchh,JuanchavezChess,1-0,A27,"English : King's English Variation, Three Knights System"
LuisMasterChess,jchh,0-1,A43,Benoni Defense: Old Benoni
michmex70,jchh,0-1,A56,Benoni Defense: Hromdka System
jchh,Chuletrov,1-0,E06,Catalan : Closed
pedrotapanes,jchh,1/2-1/2,B40,Sicilian Defense: Marshall Counterattack
jchh,criskike,1-0,A27,"English : King's English Variation, Three Knights System"
jchh,chess_ghost01,0-1,A35,"English : Symmetrical Variation, Two Knights Variation"
maldelman,jchh,0-1,C02,"French Defense: Advance Variation, Paulsen Attack"
jchh,PeonTactico,0-1,C30,King's Gambit Declined: Petrov's Defense
Ricocherto,jchh,0-1,B23,Sicilian Defense: Closed
hectordaniel6,jchh,1-0,B10,Caro-Kann Defense: Breyer Variation
jchh,MichMaqueda,1-0,A10,English : Great Snake Variation
Khaled8998,jchh,1-0,B20,Sicilian Defense: Bowdler Attack
zelif,jchh,0-1,A00,Van't Kruijs
jchh,zelif,0-1,A13,English : Agincourt Defense
pedro1551,jchh,1-0,B10,Caro-Kann Defense
jchh,pedro1551,1-0,B01,Scandinavian Defense
yoha44,jchh,0-1,B10,Caro-Kann Defense
jchh,varmedjap,0-1,A00,Van't Kruijs
rascarcapac87,jchh,0-1,A04,Zukertort : Black Mustang Defense
Ciclon_2017,jchh,0-1,B17,Caro-Kann Defense: Karpov Variation
jchh,Rulober10,0-1,A10,"English : Anglo-Scandinavian Defense, Schulz Gambit"
Allandom,jchh,0-1,A56,Benoni Defense: Hromdka System
jchh,Allandom,1-0,A40,Horwitz Defense
Allandom,jchh,1-0,D05,Queen's Pawn Game: Colle System
jchh,Allandom,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
Allandom,jchh,0-1,B12,Caro-Kann Defense: Advance Variation
jchh,Allandom,0-1,A00,Saragossa
Allandom,jchh,1-0,A45,Indian Defense
jchh,Allandom,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
Allandom,jchh,0-1,A40,Modern Defense
jchh,Allandom,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
Allandom,jchh,0-1,A45,Indian Defense
jchh,Allandom,0-1,A30,English : Symmetrical Variation
Allandom,jchh,1-0,A43,Benoni Defense: Old Benoni
jchh,Allandom,0-1,A04,Zukertort : The Walrus
Allandom,jchh,0-1,D00,Queen's Pawn Game
jchh,Allandom,0-1,A21,English : King's English Variation
Allandom,jchh,0-1,D05,Queen's Pawn Game: Colle System
jchh,Allandom,1-0,C34,King's Gambit Accepted: King's Knight Gambit
Allandom,jchh,1-0,A43,Benoni Defense: Old Benoni
jchh,Allandom,0-1,A20,"English : King's English Variation, Nimzowitsch Variation"
Allandom,jchh,1-0,A45,Indian Defense
jchh,DragonDark111,1-0,A40,Horwitz Defense
frame129,jchh,0-1,B40,Sicilian Defense: Marshall Counterattack
jchh,nazmi1967,1-0,D43,Semi-Slav Defense
jchh,kick,0-1,A41,Rat Defense: English Rat
JLEnamorado,jchh,1/2-1/2,B23,"Sicilian Defense: Closed, Korchnoi Defense"
meysam63913,jchh,0-1,B20,Sicilian Defense: Bowdler Attack
jchh,Jkevorq,0-1,D41,Queen's Gambit Declined: Semi-Tarrasch Defense
jchh,gustavo85,1-0,C31,King's Gambit Declined: Falkbeer Countergambit Accepted
Gerardo0008,jchh,0-1,B30,Sicilian Defense: Old Sicilian
jchh,kong3,1/2-1/2,B50,Sicilian Defense: Delayed Alapin
titomotorizado,jchh,0-1,B22,Sicilian Defense: Alapin Variation
jchh,Paradoxes,1-0,A40,Modern Defense
FilosofoRey,jchh,0-1,B12,Caro-Kann Defense: Ulysses Gambit
Ardamturam,jchh,0-1,A46,Indian Defense: Knights Variation
TheotimeNdt,jchh,0-1,B10,Caro-Kann Defense: Two Knights Attack
No_True_King,jchh,1-0,A04,Zukertort : Sicilian Invitation
jchh,madhanq111,0-1,C05,"French Defense: Tarrasch Variation, Closed Variation"
jchh,LevonY,0-1,D15,Slav Defense: Schlechter Variation
jchh,missflick,1-0,E62,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto"
missflick,jchh,0-1,B40,Sicilian Defense: Four Knights Variation
jchh,BhuvanHKonnur,0-1,E94,"King's Indian Defense: Orthodox Variation, Positional Defense, Closed Line"
grvdwr,jchh,0-1,B23,Sicilian Defense: Closed
