Blancas,Negras,Result,ECO,Opening
lacreogd,bobifisher1963-07-18,1-0,C56,"Italian Game: Scotch Gambit, Double Gambit Accepted"
susguan,lacreogd,0-1,A01,Nimzo-Larsen Attack: Modern Variation
lacreogd,subteacher2,1-0,B10,Caro-Kann Defense
lacreogd,TruongMinh,1-0,C41,Philidor Defense
Cameron22,lacreogd,1-0,A46,Indian Defense: Wade-Tartakower Defense
lacreogd,ronaldmavendubee,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
GhabrieLupin,lacreogd,0-1,C00,French Defense: La Bourdonnais Variation
lacreogd,HHNNHH,0-1,B40,"Sicilian Defense: Alapin Variation, Sherzer Variation"
xP4ngeia,lacreogd,0-1,A15,"English : Anglo-Indian Defense, King's Indian Formation"
lacreogd,missflick,1-0,C44,"Scotch Game: Scotch Gambit, Advance Variation"
mangpaeng,lacreogd,0-1,A45,Indian Defense
Janreb01,lacreogd,1-0,A45,Indian Defense
lacreogd,BavarianChou,0-1,B00,Pirc Defense
Magic_Skill,lacreogd,0-1,A16,"English : Anglo-Indian Defense, Queen's Knight Variation"
lacreogd,r_cruz1988,1-0,C53,"Italian Game: Classical Variation, Greco Gambit, Anderssen Variation"
lacreogd,KaveAhadi,1-0,C53,Italian Game: Classical Variation
Epididymitis,lacreogd,1-0,C00,French Defense: King's Indian Attack
lacreogd,Ibrahim-Muhammad,1/2-1/2,C01,French Defense: Exchange Variation
Clorofilo,lacreogd,0-1,A00,Van't Kruijs
Bonsaiginko,lacreogd,1-0,C10,"French Defense: Rubinstein Variation, Fort Knox Variation"
SchreierMarkus,lacreogd,1-0,C00,French Defense: King's Indian Attack
ARIVOR-NIUQAOJ,lacreogd,0-1,C10,"French Defense: Rubinstein Variation, Fort Knox Variation"
lacreogd,HarryateU,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
lacreogd,stronglumberjack,1-0,B13,Caro-Kann Defense: Exchange Variation
lacreogd,chessbum89,1-0,B00,"Nimzowitsch Defense: Lean Variation, Colorado Counter Accepted"
hernandosky_21,lacreogd,0-1,C03,French Defense: Tarrasch Variation
lacreogd,ciosoto,0-1,B03,Alekhine Defense: Exchange Variation
DrNash,lacreogd,1-0,A15,"English : Anglo-Indian Defense, King's Indian Formation"
lacreogd,Shalnoy,0-1,C02,"French Defense: Advance Variation, Paulsen Attack"
BwetterSchach,lacreogd,0-1,A52,"Indian Defense: Budapest Defense, Adler Variation"
lacreogd,Anatoli23,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
A0gamo,lacreogd,0-1,C10,"French Defense: Rubinstein Variation, Fort Knox Variation"
lacreogd,G6-briliance,0-1,B06,Modern Defense
lacreogd,Eternal_Boom,0-1,B01,Scandinavian Defense
Dinglirenguya,lacreogd,0-1,C02,"French Defense: Advance Variation, Paulsen Attack"
IvanShoL9,lacreogd,0-1,C00,French Defense: Knight Variation
lacreogd,PrinceofAfrica,0-1,C00,Rat Defense: Small Center Defense
pop1234,lacreogd,0-1,A52,"Indian Defense: Budapest Defense, Alekhine Variation, Abonyi Variation"
King3748,lacreogd,1-0,A46,Yusupov-Rubinstein System
lacreogd,alikasutarto2021,1-0,B30,Sicilian Defense: Old Sicilian
Sigurd204,lacreogd,1-0,C01,French Defense: Exchange Variation
lacreogd,AllahBlessRussia,0-1,B10,Caro-Kann Defense
reno700,lacreogd,1-0,C00,French Defense: Knight Variation
lacreogd,MagOleg,1-0,C00,French Defense: Normal Variation
Ghuchi,lacreogd,0-1,C00,French Defense
lacreogd,xiamara23,0-1,B03,Alekhine Defense: Exchange Variation
lacreogd,reno700,0-1,C53,"Italian Game: Classical Variation, Center Attack"
fffjjj1346,lacreogd,1-0,C01,French Defense: Exchange Variation
lacreogd,Fco_Mx,0-1,B30,Sicilian Defense: Old Sicilian
Camile_Buscas,lacreogd,1/2-1/2,C01,French Defense: Exchange Variation
lacreogd,kian55,1-0,B10,Caro-Kann Defense
guazun,lacreogd,1-0,C00,French Defense: Knight Variation
LiChao,lacreogd,0-1,A51,Indian Defense: Budapest Defense
lacreogd,parshu47831,0-1,B27,Sicilian Defense: Hyperaccelerated Dragon
lacreogd,ChessJLR,1-0,C53,"Italian Game: Classical Variation, Center Attack"
Abcpractice,lacreogd,0-1,A52,Indian Defense: Budapest Defense
BaraaB,lacreogd,1-0,A05,Zukertort : Nimzo-Larsen Variation
lacreogd,andosan136,0-1,B28,"Sicilian Defense: O'Kelly Variation, Venice System, Steiner Line"
Szachista-161,lacreogd,0-1,C02,French Defense: Advance Variation
lacreogd,Avi123tuku,0-1,C53,"Italian Game: Classical Variation, Greco Gambit, Anderssen Variation"
lacreogd,adelynne,0-1,C41,Philidor Defense
Rosauro_Rosel143,lacreogd,1-0,C00,French Defense: Knight Variation
Macmora1,lacreogd,0-1,-1,-1
lacreogd,Aleksandr-1972,0-1,C40,Gunderam Defense
lacreogd,Rutav,1-0,C50,Italian Game: Hungarian Defense
gmail93,lacreogd,0-1,A08,King's Indian Attack: Sicilian Variation
lacreogd,THESTRICKER01,1/2-1/2,B03,Alekhine Defense: Exchange Variation
lacreogd,Abunghadi21,1-0,C41,Philidor Defense
DuragRone,lacreogd,1/2-1/2,C10,"French Defense: Rubinstein Variation, Fort Knox Variation"
bemsprasetyo,lacreogd,0-1,B07,Pirc Defense
lacreogd,m_nuruddin_bks,1-0,B00,Owen Defense
lacreogd,ALEXDMITROV,1-0,C01,French Defense: Exchange Variation
lacreogd,SushrutR,0-1,C00,French Defense: Normal Variation
lacreogd,Jersonalipayo292001,1-0,C50,Italian Game
Professor_90,lacreogd,1-0,C00,French Defense: Knight Variation
Sergei2113,lacreogd,1-0,A01,Nimzo-Larsen Attack
lacreogd,Yrist,0-1,B18,Caro-Kann Defense: Classical Variation
janmskak64,lacreogd,1-0,B07,Pirc Defense
jredard,lacreogd,0-1,D05,"Queen's Pawn Game: Colle System, Traditional Colle"
lacreogd,Techymuv,0-1,C50,Italian Game: Rousseau Gambit
Zetrou,lacreogd,0-1,C00,French Defense: Two Knights Variation
lacreogd,janmskak64,1-0,C50,"Italian Game: Classical Variation, Albin Gambit"
lacreogd,rc368,0-1,B30,Sicilian Defense: Old Sicilian
JonasJackson,lacreogd,0-1,D05,Queen's Pawn Game: Colle System
lacreogd,smoosh99,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
jdaradanas,lacreogd,1-0,A40,Horwitz Defense
MauroSalamina,lacreogd,1-0,A45,Indian Defense
lacreogd,Ewarey13,1-0,B30,Sicilian Defense: Old Sicilian
Socrates42,lacreogd,0-1,A45,Indian Defense
lacreogd,Arielledes,1-0,B01,Scandinavian Defense: Modern Variation
lacreogd,kiflino,0-1,B30,Sicilian Defense: Old Sicilian
RAVASA,lacreogd,0-1,E70,King's Indian Defense: Normal Variation
lacreogd,Jeff_Watson,1-0,B30,Sicilian Defense: Old Sicilian
BBisplaying,lacreogd,1-0,C00,French Defense: Two Knights Variation
lacreogd,Dramagold,1-0,B03,Alekhine Defense: Exchange Variation
lacreogd,nabudrok,0-1,B03,Alekhine Defense: Exchange Variation
Bat_Mihalev,lacreogd,0-1,C10,French Defense: Paulsen Variation
heidarigh2020,lacreogd,1/2-1/2,C00,French Defense: Queen's Knight
lacreogd,sully2021,0-1,B13,Caro-Kann Defense: Exchange Variation
rezafalahatgar,lacreogd,1-0,E91,King's Indian Defense: Orthodox Variation
moumni1,lacreogd,1-0,C10,"French Defense: Rubinstein Variation, Fort Knox Variation"
lacreogd,GaboFA,1-0,C01,French Defense: Exchange Variation
lacreogd,Jery1954,1-0,B13,Caro-Kann Defense: Exchange Variation
dmeliksah,lacreogd,0-1,A46,Indian Defense: London System
lacreogd,agrid1,0-1,B50,Sicilian Defense: Delayed Alapin
glebartemii,lacreogd,0-1,A16,"English : Anglo-Indian Defense, Queen's Knight Variation"
rankinjo,lacreogd,0-1,C01,French Defense: Exchange Variation
lacreogd,mprevenios,0-1,B06,Modern Defense
IT4L1CO,lacreogd,0-1,C10,"French Defense: Rubinstein Variation, Fort Knox Variation"
lacreogd,Pandinii,0-1,B50,Sicilian Defense: Delayed Alapin
Original_ChessAddict,lacreogd,0-1,A51,Indian Defense: Budapest Defense
Saidazar,lacreogd,0-1,C02,French Defense: Advance Variation
lacreogd,Saidazar,1-0,C53,"Italian Game: Classical Variation, La Bourdonnais Variation"
lacreogd,Wawazak,0-1,C55,Italian Game: Two Knights Defense
lacreogd,supergvozd,1-0,B01,Scandinavian Defense: Marshall Variation
lacreogd,jmc0728,0-1,C50,Italian Game: Hungarian Defense
jmc0728,lacreogd,1/2-1/2,C10,"French Defense: Rubinstein Variation, Fort Knox Variation"
CCG_Adhant,lacreogd,0-1,C00,French Defense: La Bourdonnais Variation
KONSKIY,lacreogd,1-0,A51,Indian Defense: Budapest Defense
lacreogd,TracyChess,0-1,B30,Sicilian Defense: Old Sicilian
lacreogd,Bousmail,0-1,C41,Philidor Defense: Steinitz Variation
DagamoStyle,lacreogd,0-1,C02,"French Defense: Advance Variation, Main Line"
JorgeBode,lacreogd,0-1,A05,King's Indian Attack: Symmetrical Defense
lacreogd,nik_pyat,0-1,B50,Sicilian Defense: Delayed Alapin
lacreogd,joelitoj,0-1,B13,Caro-Kann Defense: Exchange Variation
slowandbad2019,lacreogd,1-0,C01,French Defense: Exchange Variation
kemi123,lacreogd,0-1,C10,French Defense: Rubinstein Variation
lacreogd,librado_caceres,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
Qalibri,lacreogd,0-1,C10,"French Defense: Rubinstein Variation, Fort Knox Variation"
lacreogd,Yossua,1-0,B00,Owen Defense
mitrhim,lacreogd,0-1,C00,French Defense: Knight Variation
lacreogd,dimm555,1/2-1/2,C01,French Defense: Exchange Variation
AdrianPallares87,lacreogd,1-0,C00,French Defense: Knight Variation
lacreogd,Pochote,1-0,C53,"Italian Game: Classical Variation, Greco Gambit"
Horazulu84,lacreogd,1-0,C02,"French Defense: Advance Variation, Nimzowitsch System"
lacreogd,Doruk7,0-1,C53,Italian Game: Classical Variation
feynarun,lacreogd,0-1,C02,French Defense: Advance Variation
lacreogd,Manastir19,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
jiovan,lacreogd,0-1,A46,Yusupov-Rubinstein System
lacreogd,Cafetero40,1-0,B06,Modern Defense
murasseyb,lacreogd,1-0,C10,"French Defense: Rubinstein Variation, Fort Knox Variation"
lacreogd,Yucel1963,0-1,C53,"Italian Game: Classical Variation, Greco Gambit, Anderssen Variation"
lacreogd,Larryrj,0-1,C01,French Defense: Exchange Variation
Extremspringer,lacreogd,0-1,A46,"Queen's Pawn Game: Veresov Attack, Classical Defense"
lacreogd,CivilianDefense,0-1,B30,Sicilian Defense: Old Sicilian
lacreogd,Tadeush1976,0-1,C42,Russian Game: Nimzowitsch Attack
ajnetto,lacreogd,0-1,A51,Indian Defense: Budapest Defense
lacreogd,pacocruz061974,0-1,B06,Modern Defense
bvb77,lacreogd,0-1,D45,Semi-Slav Defense: Main Line
Pharmaton,lacreogd,1-0,C00,French Defense: King's Indian Attack
Torven,lacreogd,0-1,C10,"French Defense: Rubinstein Variation, Fort Knox Variation"
lacreogd,Malimo123,0-1,B30,Sicilian Defense: Old Sicilian
MaximSerebrov,lacreogd,1-0,C00,French Defense: Rti-Spielmann Attack
lacreogd,mpettinger,1-0,A40,"Pterodactyl Defense: Queen Pterodactyl, Quiet Line"
lacreogd,Saykodil94,1-0,B12,Caro-Kann Defense
Hjzetroc,lacreogd,0-1,C10,"French Defense: Rubinstein Variation, Fort Knox Variation"
lacreogd,qashqai2020,1-0,B40,Sicilian Defense: Delayed Alapin Variation
lacreogd,Joelpineda_g4,0-1,B13,Caro-Kann Defense: Exchange Variation
ajedor007,lacreogd,0-1,A46,Indian Defense: London System
chess_maxster,lacreogd,0-1,C00,French Defense: Knight Variation
lacreogd,IbnElneal,1-0,B50,Sicilian Defense: Delayed Alapin
lacreogd,TomSg,0-1,A05,Zukertort : Lemberger Gambit
lacreogd,slowandbad2019,0-1,B27,Sicilian Defense: Hyperaccelerated Dragon
carboncopy,lacreogd,1-0,A01,Nimzo-Larsen Attack: Classical Variation
lacreogd,Order_OfMerritt,0-1,B50,Sicilian Defense: Delayed Alapin
bilal_1989,lacreogd,1-0,A45,Trompowsky Attack
Allan_Pelias22,lacreogd,0-1,A04,Zukertort : Queen's Gambit Invitation
