Blancas,Negras,Result,ECO,Opening
cjop2,skolari,0-1,B23,Sicilian Defense: Closed
Gambit_rus,cjop2,1-0,D02,Queen's Pawn Game: London System
cjop2,marecospedro,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
Poppapop,cjop2,1-0,E04,Catalan : Open Defense
cjop2,Kingbobby321,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
FKasai,cjop2,1-0,D20,Queen's Gambit Accepted
JulioMI,cjop2,1-0,A22,"English : King's English Variation, Two Knights Variation, Reversed Dragon"
cjop2,RinTohsakaFanBoy,0-1,B23,Sicilian Defense: Grand Prix Attack
cjop2,bicot,0-1,C34,King's Gambit Accepted: Schallopp Defense
theedza,cjop2,0-1,C60,Ruy Lopez
cjop2,Aakarsh_00,1-0,B10,Caro-Kann Defense: Goldman Variation
cjop2,Hushai111,0-1,C34,King's Gambit Accepted: Fischer Defense
cjop2,Kalu_04,0-1,B23,Sicilian Defense: Grand Prix Attack
camillachikafu,cjop2,0-1,C60,Ruy Lopez
ievlev1,cjop2,1-0,D00,Queen's Pawn Game: Levitsky Attack
byou1357,cjop2,0-1,D37,Queen's Gambit Declined: Vienna Variation
cjop2,deflection_gm,1-0,C02,French Defense: Advance Variation
harol0321,cjop2,0-1,C44,"Scotch Game: Scotch Gambit, Dubois Rti Defense"
cjop2,mr_monkey_cow,0-1,C34,King's Gambit Accepted: Fischer Defense
LeonidZakharovich,cjop2,1-0,D00,Queen's Pawn Game: Mason Variation
cjop2,iKoL,0-1,B23,Sicilian Defense: Grand Prix Attack
cjop2,Fintan,0-1,C00,French Defense: Schlechter Variation
minutodoxadrez,cjop2,1-0,C55,"Italian Game: Two Knights Defense, Perreux Variation"
cjop2,Cartman23,0-1,B10,Caro-Kann Defense: Goldman Variation
I_LeelaChessZero_I,cjop2,1-0,A00,Englund Gambit Declined: Reversed French
cjop2,walfrido,1-0,B23,Sicilian Defense: Closed
lefoudelavalleenoire,cjop2,0-1,C57,"Italian Game: Two Knights Defense, Ulvestad Variation"
cjop2,PlaychessGM,1-0,B23,Sicilian Defense: Closed
JoJolobubble,cjop2,1-0,C44,"Scotch Game: Scotch Gambit, Advance Variation"
cjop2,Robnchess,0-1,B10,Caro-Kann Defense: Goldman Variation
cjop2,licas,1/2-1/2,B23,Sicilian Defense: Grand Prix Attack
inexperto,cjop2,0-1,D05,Queen's Pawn Game: Colle System
cjop2,valstar,1-0,B23,Sicilian Defense: Closed
cjop2,MOTA11,0-1,C34,King's Gambit Accepted: MacLeod Defense
GuyoChess,cjop2,0-1,D02,Queen's Pawn Game: London System
MATGoes,cjop2,1-0,D00,Queen's Pawn Game: Levitsky Attack
PatOrMat,cjop2,1-0,C60,Ruy Lopez
cjop2,Yuri_Marti,0-1,B10,Caro-Kann Defense: Goldman Variation
oussamasamy,cjop2,0-1,D37,Queen's Gambit Declined: Vienna Variation
cjop2,Mounir50,1-0,C32,"King's Gambit Declined: Falkbeer Countergambit, Charousek Gambit Accepted"
cjop2,Paxell,1-0,B23,Sicilian Defense: Closed
HgPeimbert,cjop2,1-0,C53,"Italian Game: Classical Variation, Giuoco Pianissimo"
elsayednasser,cjop2,0-1,C47,"Four Knights Game: Italian Variation, Noa Gambit"
Land0wns,cjop2,0-1,A01,Nimzo-Larsen Attack: Modern Variation
cjop2,Elevoc,1-0,C34,King's Gambit Accepted: Fischer Defense
cjop2,Nalayak96,1/2-1/2,B01,Scandinavian Defense: Mieses-Kotroc Variation
Krygerr,cjop2,0-1,C53,Italian Game: Classical Variation
cjop2,abaff1234,0-1,B23,Sicilian Defense: Closed
Loris_Nathoo,cjop2,1-0,C60,Ruy Lopez
cjop2,hslow,0-1,B23,Sicilian Defense: Grand Prix Attack
cjop2,cuasi,1-0,B23,Sicilian Defense: Closed
ueruzujin,cjop2,0-1,D20,Queen's Gambit Accepted
cjop2,Hathoda69,1-0,B23,Sicilian Defense: Closed
anayoolmergen,cjop2,1-0,C60,Ruy Lopez
cjop2,ivan145,1-0,B00,Owen Defense
realmadrid2020,cjop2,0-1,D01,Rapport-Jobava System
cjop2,opacarb,0-1,C00,French Defense: Schlechter Variation
Pulangkabayoalaminos,cjop2,1-0,C44,"Scotch Game: Scotch Gambit, Advance Variation"
cjop2,GODOFWAR21,1-0,B03,Alekhine Defense: Exchange Variation
abdulwali-sadaqat,cjop2,0-1,C47,Four Knights Game: Italian Variation
cjop2,ukosov1994,1-0,B23,Sicilian Defense: Closed
cjop2,ostoja,0-1,C30,King's Gambit
Alfx,cjop2,1-0,D03,Queen's Pawn Game: Torre Attack
DoboDobo,cjop2,1-0,A09,Rti : Rti Accepted
PalitoOrtega,cjop2,1-0,D37,"Queen's Gambit Declined: Vienna Variation, Quiet Variation"
cjop2,Seiya268,1-0,C34,King's Gambit Accepted: MacLeod Defense
cjop2,bero00,0-1,B00,Pirc Defense
cjop2,godfather645,1-0,B03,Alekhine Defense: Exchange Variation
Ah_Em,cjop2,0-1,C55,"Italian Game: Two Knights Defense, Perreux Variation"
cjop2,kot2,1-0,C32,"King's Gambit Declined: Falkbeer Countergambit, Charousek Gambit Accepted"
VELALFARO,cjop2,1-0,D02,Queen's Pawn Game: London System
parnel,cjop2,1-0,A00,"Grob : Grob Gambit, Fritz Gambit"
cjop2,Bulletfordays,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
Tierra2,cjop2,0-1,C60,Ruy Lopez
Dragonblue97,cjop2,1-0,A46,Indian Defense: Wade-Tartakower Defense
cjop2,Jere_chess2003,1-0,C34,King's Gambit Accepted: MacLeod Defense
cjop2,fardox-x,1-0,C00,French Defense: Schlechter Variation
sicetsu,cjop2,0-1,C45,Scotch Game: Modern Defense
cjop2,Henk,0-1,B10,Caro-Kann Defense: Goldman Variation
cjop2,nandan_0814,1-0,C30,King's Gambit
uberknight,cjop2,1-0,C31,"Van Geet : Grnfeld Defense, Steiner Gambit"
cjop2,Rookie_player,1/2-1/2,B10,Caro-Kann Defense: Goldman Variation
Monski1971,cjop2,1-0,D00,Queen's Pawn Game: Stonewall Attack
cjop2,SlamasxPlus,1-0,D00,Queen's Pawn Game
jaweed420,cjop2,1-0,C60,Ruy Lopez
NI_Coach,cjop2,0-1,A22,"English : King's English Variation, Two Knights Variation, Reversed Dragon"
cjop2,Henry_55,0-1,B00,Rat Defense: Antal Defense
maxfrenkel19,cjop2,0-1,C24,Bishop's : Vienna Hybrid
vicky95a,cjop2,0-1,D00,Blackmar-Diemer Gambit: Ryder Gambit
cjop2,kinj00,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
kkigan312,cjop2,0-1,A22,"English : King's English Variation, Two Knights Variation, Reversed Dragon"
cjop2,l_80N,1-0,C34,King's Gambit Accepted: King's Knight Gambit
Gaetano2001,cjop2,0-1,C48,Four Knights Game: Spanish Variation
cjop2,kosja,0-1,C34,King's Gambit Accepted: Fischer Defense
MadGLMfitter,cjop2,1-0,A03,Bird : Dutch Variation
cjop2,eddyTheLion,0-1,B23,Sicilian Defense: Closed
cjop2,shlomomaker,1-0,C00,French Defense: Schlechter Variation
cjop2,Stickinsect,1-0,B06,Modern Defense
cjop2,forex_by_malo,0-1,B10,Caro-Kann Defense: Goldman Variation
amanitapantherina,cjop2,0-1,C60,Ruy Lopez
Yahyaalewie,cjop2,1-0,D00,Queen's Pawn Game
cjop2,frank_o,0-1,C00,French Defense: King's Indian Attack
Newserg,cjop2,0-1,A15,"English : Anglo-Indian Defense, Scandinavian Defense, Exchange Variation"
ChessLordTheis,cjop2,1-0,D20,Queen's Gambit Accepted
cjop2,ik_ben_het,0-1,C00,French Defense: Schlechter Variation
cjop2,Sitraka89,1-0,B01,Scandinavian Defense: Main Line
cjop2,Rinconero,0-1,C35,"King's Gambit Accepted: Cunningham Defense, McCormick Defense"
Alex98777,cjop2,0-1,C50,"Italian Game: Giuoco Pianissimo, Normal"
victorcam,cjop2,1-0,D05,"Queen's Pawn Game: Colle System, Traditional Colle"
e4ftw,cjop2,1-0,C24,Bishop's : Vienna Hybrid
cjop2,Jelsky,0-1,B10,Caro-Kann Defense: Goldman Variation
cjop2,jeq478,0-1,B23,Sicilian Defense: Closed
serra198,cjop2,0-1,C20,King's Pawn Game: Napoleon Attack
cjop2,Nikoletina,0-1,B23,Sicilian Defense: Grand Prix Attack
mannylasker,cjop2,1-0,D03,Queen's Pawn Game: Torre Attack
cjop2,guy1983,1-0,C36,King's Gambit Accepted: Modern Defense
PARTICULARES30,cjop2,0-1,C31,"King's Gambit Declined: Falkbeer Countergambit, Staunton Line"
Mets2030,cjop2,0-1,C44,King's Knight : Normal Variation
zohrevand,cjop2,1-0,C34,King's Gambit Accepted: MacLeod Defense
cjop2,Fadittaru,1-0,B00,Pirc Defense
cjop2,Vikings00,0-1,C32,"King's Gambit Declined: Falkbeer Countergambit, Charousek Gambit Accepted"
Fredeline_1973,cjop2,0-1,A00,Mieses : Reversed Rat
cjop2,Les2Cavaliers,0-1,C36,King's Gambit Accepted: Modern Defense
Sekiago,cjop2,1-0,C50,"Italian Game: Giuoco Pianissimo, Normal"
cjop2,Dembouz117,0-1,C35,King's Gambit Accepted: Cunningham Defense
thomas71,cjop2,1-0,A28,"English : King's English Variation, Four Knights Variation, Quiet Line"
cjop2,scantera2703,0-1,C00,French Defense: Schlechter Variation
cjop2,oss227,1-0,C00,St. George Defense
bombayrocker,cjop2,0-1,C56,"Italian Game: Scotch Gambit, Anderssen Attack"
Bsizzie,cjop2,0-1,C60,Ruy Lopez
cjop2,CiroBarbuda,0-1,C01,French Defense: Exchange Variation
mpomar,cjop2,1-0,C10,Sicilian Defense: Marshall Gambit
cjop2,sharhanoove,0-1,B23,Sicilian Defense: Closed
baataruuree,cjop2,0-1,D20,Queen's Gambit Accepted
cjop2,PALT1TA,1-0,C31,King's Gambit Declined: Falkbeer Countergambit Accepted
cjop2,Elcaballerox,1-0,B06,Modern Defense
PJM90,cjop2,1-0,D20,"Queen's Gambit Accepted: Central Variation, Alekhine System"
Star_of_Sheregesh,cjop2,1-0,C44,"Scotch Game: Scotch Gambit, Advance Variation"
cjop2,dimas_maldonado_coy,1-0,B23,Sicilian Defense: Closed
cjop2,grygryz,1-0,B06,Modern Defense: Two Knights Variation
mehmetyogrus,cjop2,0-1,A00,Hungarian
ianfencer,cjop2,0-1,C47,Four Knights Game: Italian Variation
cjop2,peixeboi,1-0,B07,Pirc Defense
mayornaise,cjop2,1-0,D05,Queen's Pawn Game: Colle System
cjop2,Nettao,1-0,C30,King's Gambit
cjop2,Yahyabehery444,1-0,C34,King's Gambit Accepted: MacLeod Defense
jjdChess,cjop2,1-0,D20,Queen's Gambit Accepted: Saduleto Variation
Ser_Gabe_Blunderer,cjop2,0-1,D02,Queen's Pawn Game: Symmetrical Variation
cjop2,oss227,0-1,C00,St. George Defense
Leofas,cjop2,1-0,D20,Queen's Gambit Accepted: Old Variation
cjop2,aiva61,1-0,B00,Duras Gambit
tooappy,cjop2,0-1,D02,Queen's Pawn Game: Symmetrical Variation
Relic4444,cjop2,1-0,A00,Polish : Czech Defense
OPC_novichok,cjop2,0-1,A01,Nimzo-Larsen Attack: Modern Variation
cjop2,katalyst12,1-0,C34,King's Gambit Accepted: King's Knight Gambit
cjop2,henrooks,1-0,C30,King's Gambit Declined: Queen's Knight Defense
MikeMabuzz,cjop2,1-0,C21,Danish Gambit Accepted: Copenhagen Defense
cjop2,kenie401,0-1,B01,Scandinavian Defense: Modern Variation
cjop2,ahundred43,0-1,B23,Sicilian Defense: Closed
cjop2,sfjlgdgjkf,1-0,C35,King's Gambit Accepted: Cunningham Defense
cjop2,Cr_Saso96,0-1,B23,Sicilian Defense: Grand Prix Attack
babyshark55,cjop2,0-1,C50,"Italian Game: Giuoco Pianissimo, Normal"
DrLaughStein2,cjop2,0-1,A22,"English : King's English Variation, Two Knights Variation, Reversed Dragon"
cjop2,Black_Clover13,1-0,B23,Sicilian Defense: Grand Prix Attack
SNHEIDER10,cjop2,0-1,D00,Queen's Pawn Game: Mason Variation
JohnnySoze,cjop2,0-1,C45,Scotch Game: Modern Defense
cjop2,Oneseven,0-1,C35,King's Gambit Accepted: Cunningham Defense
cjop2,hrozny44,1-0,B06,Modern Defense
Filardon,cjop2,1-0,C60,Ruy Lopez
cjop2,JohnBonJovy,0-1,B01,Scandinavian Defense: Modern Variation
Chessbaba4,cjop2,1-0,C50,"Italian Game: Giuoco Pianissimo, Normal"
cjop2,futilist,1-0,B03,Alekhine Defense: Exchange Variation
bergeron,cjop2,0-1,C50,"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation"
beastpty,cjop2,0-1,E04,Catalan : Open Defense
wolf-fox,cjop2,0-1,C60,Ruy Lopez
cjop2,danizpitera,1-0,A41,King's Pawn Game: Marczy Defense
cjop2,txitri,1-0,C01,French Defense: Exchange Variation
cjop2,Nikita-1417,0-1,B10,Caro-Kann Defense
Novice00713,cjop2,1-0,A40,Englund Gambit Complex: Englund Gambit
cjop2,TalMchess,0-1,B23,Sicilian Defense: Closed
necunoscutmagar,cjop2,1-0,C44,"Scotch Game: Gring Gambit, Double Pawn Sacrifice"
wonders94,cjop2,0-1,C55,Italian Game: Two Knights Defense
cjop2,nikanoff,1-0,B10,Caro-Kann Defense: Goldman Variation
DJei,cjop2,0-1,C60,Ruy Lopez
cjop2,SaMaT08,0-1,B23,Sicilian Defense: Closed
Maroine07,cjop2,0-1,C50,"Italian Game: Giuoco Pianissimo, Normal"
cjop2,FfGod,1-0,B10,Caro-Kann Defense: Goldman Variation
cjop2,suvorov92,0-1,B06,Modern Defense
Brassens5,cjop2,1-0,D02,Queen's Pawn Game: London System
Alexxadrez32,cjop2,1-0,A00,"Grob : Grob Gambit, Fritz Gambit"
cjop2,mtdonia,1-0,C29,"Vienna Game: Vienna Gambit, Main Line"
cjop2,mukkegeve,0-1,C30,King's Gambit Declined: Classical Variation
MuhiaVinnie,cjop2,1-0,C50,"Italian Game: Giuoco Pianissimo, Normal"
Don356,cjop2,1-0,D02,Queen's Pawn Game: London System
cjop2,omarov_arlan_3,1-0,C34,King's Gambit Accepted: Fischer Defense
sjbarbeito,cjop2,1/2-1/2,C55,"Italian Game: Two Knights Defense, Modern Bishop's"
AGameAtChess,cjop2,1-0,C57,"Italian Game: Two Knights Defense, Ulvestad Variation"
mr_monkey_cow,cjop2,1-0,D02,Queen's Pawn Game: London System
cjop2,Mhmtsnmz,1/2-1/2,B23,Sicilian Defense: Grand Prix Attack
cjop2,javiguitar,1-0,B10,Caro-Kann Defense: Goldman Variation
barraldavid,cjop2,0-1,C20,King's Pawn Game: Leonardis Variation
cjop2,MoveAndPray,1-0,B10,Caro-Kann Defense: Goldman Variation
cjop2,LAV1975,0-1,B06,Modern Defense
Chesszech,cjop2,1-0,C49,Four Knights Game: Double Spanish
Radz-1423,cjop2,0-1,D37,Queen's Gambit Declined: Vienna Variation
cjop2,Injiyan81,0-1,C35,King's Gambit Accepted: Cunningham Defense
LIYV,cjop2,1-0,A15,"English : Anglo-Indian Defense, Scandinavian Defense, Exchange Variation"
cjop2,Pasta71,1-0,C36,King's Gambit Accepted: Modern Defense
cjop2,Luminator,0-1,B10,Caro-Kann Defense: Goldman Variation
Alexander_Bernatskiy,cjop2,0-1,C45,Scotch Game: Horwitz Attack
Deepred75,cjop2,0-1,D00,Queen's Pawn Game
D_Winters,cjop2,0-1,C60,Ruy Lopez
cjop2,robus35,0-1,B06,Modern Defense
maprel,cjop2,1-0,C60,Ruy Lopez
cjop2,Dweepmodi,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
cjop2,ckrizlop,0-1,B01,Scandinavian Defense: Modern Variation
JohnnyUtah2024,cjop2,1-0,C23,Bishop's
cjop2,cronopio_azul,1-0,C31,"King's Gambit Declined: Falkbeer Countergambit, Charousek Gambit"
WilliamTalusig1,cjop2,0-1,C47,"Four Knights Game: Italian Variation, Noa Gambit"
cjop2,tohkaf,0-1,C36,King's Gambit Accepted: Modern Defense
Arrow1975,cjop2,0-1,C44,"Scotch Game: Scotch Gambit, Advance Variation"
gaussreda,cjop2,0-1,D00,Queen's Pawn Game: Mason Variation
cjop2,Noname1987,0-1,B10,Caro-Kann Defense: Goldman Variation
cjop2,dsmaulanacss,0-1,B01,Scandinavian Defense: Main Line
MonsieurMagoo,cjop2,1-0,C60,Ruy Lopez
cjop2,company1245,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
cjop2,onurbrck,0-1,B23,Sicilian Defense: Closed
Pehdegarfo,cjop2,0-1,C56,"Italian Game: Scotch Gambit, Anderssen Attack"
cjop2,Pehdegarfo,0-1,B23,Sicilian Defense: Closed
Pehdegarfo,cjop2,1-0,C56,"Italian Game: Scotch Gambit, Anderssen Attack"
Calebsol,cjop2,1-0,A00,Hungarian : Reversed Alekhine
cjop2,abiduremad,0-1,C36,King's Gambit Accepted: Modern Defense
cjop2,caballonaranja,1-0,B01,Scandinavian Defense: Modern Variation
Schmoscar,cjop2,1-0,A46,Indian Defense: Wade-Tartakower Defense
cjop2,LapsusPro,0-1,B07,Pirc Defense
Ghost_Shadow,cjop2,0-1,C44,Scotch Game
cjop2,Learningame,1-0,B01,Scandinavian Defense
aleksa96,cjop2,0-1,C79,"Ruy Lopez: Morphy Defense, Steinitz Deferred"
cjop2,Isidrov,1-0,B23,Sicilian Defense: Closed
cjop2,megas_marwanos,1/2-1/2,B23,Sicilian Defense: Closed
chengdi9527,cjop2,0-1,D20,"Queen's Gambit Accepted: Central Variation, Alekhine System"
relken,cjop2,0-1,C34,King's Gambit Accepted: MacLeod Defense
cjop2,manu333,0-1,B10,Caro-Kann Defense
marecospedro,cjop2,1-0,D05,Queen's Pawn Game: Colle System
cjop2,ExtraterrestreCMR,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
moonblaster11,cjop2,0-1,C55,Italian Game: Two Knights Defense
chessculture29,cjop2,0-1,C26,Vienna Game: Mieses Variation
cjop2,YousefMohebiRad,1-0,B23,Sicilian Defense: Grand Prix Attack
Jimymaclau,cjop2,0-1,D06,Queen's Gambit Declined: Marshall Defense
Edmundomestre,cjop2,1-0,C44,Ponziani : Jaenisch Counterattack
cjop2,rudy_zen,0-1,B01,Scandinavian Defense: Main Line
cjop2,Tejko1709,0-1,B23,Sicilian Defense: Grand Prix Attack
cjop2,qvplite,1-0,B01,Scandinavian Defense: Main Line
loom_ands,cjop2,0-1,C60,Ruy Lopez
pinnace,cjop2,1-0,A06,Zukertort : Old Indian Attack
cjop2,Ghafoormohamadi,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
RLXD,cjop2,0-1,C58,"Italian Game: Two Knights Defense, Polerio Defense, Bogoljubov Variation"
cjop2,kaplja,1-0,C31,"King's Gambit Declined: Falkbeer Countergambit, Staunton Line"
LitigiousOldMan,cjop2,0-1,D20,Queen's Gambit Accepted: Old Variation
azm2020,cjop2,0-1,D05,Queen's Pawn Game: Colle System
cjop2,Nopsy,1-0,B23,Sicilian Defense: Closed
slonnd,cjop2,1-0,D20,Queen's Gambit Accepted: Old Variation
cjop2,Foomy,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
Choner,cjop2,0-1,C57,"Italian Game: Two Knights Defense, Ulvestad Variation"
cjop2,chess-pirito,1-0,C00,French Defense: Schlechter Variation
leeaan,cjop2,1-0,D37,Queen's Gambit Declined: Vienna Variation
cjop2,Faris-Sami1,1-0,C25,Vienna Game: Vienna Gambit
MikeMso1,cjop2,1-0,D20,Queen's Gambit Accepted
cjop2,t9t9,0-1,B00,Pirc Defense
cjop2,plootor7,0-1,B10,Caro-Kann Defense
playAsDrunk2003,cjop2,1/2-1/2,D00,Queen's Pawn Game: Mason Variation
cjop2,timaloveschess,1-0,C00,French Defense: Schlechter Variation
roker33,cjop2,1-0,C47,"Four Knights Game: Italian Variation, Noa Gambit"
Richiegab,cjop2,1-0,D20,Queen's Gambit Accepted
cjop2,Ipichip,1-0,B23,Sicilian Defense: Grand Prix Attack
OPHIUCO13,cjop2,0-1,D02,Queen's Pawn Game: Symmetrical Variation
cjop2,Andres7861,1-0,B01,Scandinavian Defense: Main Line
cjop2,tribulete,1-0,C30,King's Gambit Declined: Queen's Knight Defense
