Blancas,Negras,Result,ECO,Opening
MAESTRO1974,Lost-Frequencies93,0-1,-1,-1
Milonguero-viejo,MAESTRO1974,1-0,C50,"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation"
MAESTRO1974,kongfuyong,1-0,C50,Italian Game: Schilling-Kostic Gambit
MAESTRO1974,Keila31,1-0,B32,Sicilian Defense: Open
MAESTRO1974,Mikaelolle,1/2-1/2,C42,Russian Game: Italian Variation
MAESTRO1974,Josse10manuel,1-0,C50,Italian Game
Mikela2008,MAESTRO1974,1-0,A00,Englund Gambit Declined: Reversed French
Reyes1,MAESTRO1974,0-1,C50,"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation"
MAESTRO1974,tksbhmdrewbar,1-0,C40,King's Pawn Game: Busch-Gass Gambit
MAESTRO1974,Alffloresc,1-0,A36,"English : Symmetrical Variation, Symmetrical Variation"
MAESTRO1974,daisfernandez,0-1,-1,-1
magicapresencia,MAESTRO1974,1-0,C44,Scotch Game: Gring Gambit
MAESTRO1974,Norlan83,0-1,C44,Scotch Game: Benima Defense
dang010189,MAESTRO1974,1-0,A45,Indian Defense
Happy_Chess2200,MAESTRO1974,1-0,C44,Ponziani
MAESTRO1974,stefano8,1-0,B53,Sicilian Defense: Chekhover Variation
MAESTRO1974,Granadillostrong,0-1,B00,Owen Defense
changoski,MAESTRO1974,1-0,B00,King's Pawn
MAESTRO1974,Ryo_Sakazaki,1-0,C50,Italian Game
sunmoon19,MAESTRO1974,0-1,D06,Queen's Gambit Declined: Marshall Defense
MAESTRO1974,LEARNER143,0-1,-1,-1
jlloret,MAESTRO1974,1-0,C57,"Italian Game: Two Knights Defense, Fried Liver Attack"
MAESTRO1974,Pucho25,1-0,C50,Italian Game: Hungarian Defense
Jerson16,MAESTRO1974,0-1,B00,King's Pawn Game: Nimzowitsch Defense
MAESTRO1974,aristillusbas,1-0,C40,King's Pawn Game: Busch-Gass Gambit
MAESTRO1974,Dancer1,0-1,B00,Pirc Defense
