Blancas,Negras,Result,ECO,Opening
samuel22bastidas,gilaryaraujo12,0-1,D04,"Queen's Pawn Game: Colle System, Anti-Colle"
gilaryaraujo12,guadajg,0-1,-1,-1
samuel22bastidas,gilaryaraujo12,1-0,D04,"Queen's Pawn Game: Colle System, Anti-Colle"
jeffren10,gilaryaraujo12,1-0,C55,Italian Game: Two Knights Defense
gilaryaraujo12,jacksilany,0-1,C42,"Russian Game: Classical Attack, Marshall Variation"
samuel22bastidas,gilaryaraujo12,1-0,D04,"Queen's Pawn Game: Colle System, Anti-Colle"
gilaryaraujo12,guadajg,0-1,C00,Queen's Pawn Game: Franco-Sicilian Defense
gilaryaraujo12,carlbc84,0-1,C45,"Scotch Game: Classical Variation, Intermezzo Variation"
carlbc84,gilaryaraujo12,1-0,C42,Russian Game
gilaryaraujo12,Gova479,1-0,B00,Pirc Defense
vladsuar,gilaryaraujo12,1-0,D00,Queen's Pawn Game: Mason Variation
moisesbastidas7822,gilaryaraujo12,0-1,D04,"Queen's Pawn Game: Colle System, Anti-Colle"
gilaryaraujo12,carlbc84,0-1,C45,"Scotch Game: Classical Variation, Intermezzo Variation"
ragrava,gilaryaraujo12,1-0,C43,Russian Game: Modern Attack
gilaryaraujo12,Elneneasesino,0-1,B01,Scandinavian Defense: Gubinsky-Melts Defense
jeffren10,gilaryaraujo12,1-0,C24,Bishop's : Berlin Defense
gilaryaraujo12,Alan_Abreu,0-1,-1,-1
ReifersonX-X,gilaryaraujo12,1-0,D00,Queen's Pawn Game: Mason Variation
gilaryaraujo12,samuel22bastidas,0-1,B32,Sicilian Defense: Lwenthal Variation
ReifersonX-X,gilaryaraujo12,1-0,D00,Queen's Pawn Game: Mason Variation
gilaryaraujo12,carlbc84,1-0,C45,"Scotch Game: Classical Variation, Intermezzo Variation"
gilaryaraujo12,ReifersonX-X,0-1,B01,"Scandinavian Defense: Main Line, Mieses Variation"
gilaryaraujo12,vladsuar,0-1,-1,-1
douglasabreu,gilaryaraujo12,1-0,C44,Scotch Game: Haxo Gambit
gilaryaraujo12,ReifersonX-X,0-1,B00,Fried Fox Defense
ragrava,gilaryaraujo12,0-1,C57,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation"
gilaryaraujo12,douglasabreu,0-1,B00,Hippopotamus Defense
jab17,gilaryaraujo12,1-0,D35,"Queen's Gambit Declined: Exchange Variation, Positional Variation"
gilaryaraujo12,Williams_Abreu78,1-0,B40,Sicilian Defense: Four Knights Variation
DanielBarreto,gilaryaraujo12,1-0,A00,Creepy Crawly Formation: Classical Defense
Jesus1999GM,gilaryaraujo12,0-1,C42,"Russian Game: Cochrane Gambit, Center Variation"
gilaryaraujo12,Gova479,1-0,B00,Pirc Defense
gilaryaraujo12,carlbc84,0-1,C45,"Scotch Game: Classical Variation, Intermezzo Variation"
gilaryaraujo12,moisesssfg,0-1,B08,Pirc Defense: Classical Variation
alanrivero2009,gilaryaraujo12,0-1,D04,"Queen's Pawn Game: Colle System, Anti-Colle"
JoaquinAlvarado,gilaryaraujo12,0-1,C50,Four Knights Game: Italian Variation
gilaryaraujo12,Jesus_Rosales,0-1,B50,Sicilian Defense
gilaryaraujo12,certrix,1-0,B54,"Sicilian Defense: Modern Variations, Main Line"
rubenjosep,gilaryaraujo12,1-0,C47,Four Knights Game
gilaryaraujo12,DanielBarreto,0-1,B90,"Sicilian Defense: Najdorf Variation, Lipnitsky Attack"
EliShS555,gilaryaraujo12,0-1,-1,-1
gilaryaraujo12,Monchosky,0-1,B01,Scandinavian Defense: Modern Variation
gilaryaraujo12,carlbc84,1-0,C45,"Scotch Game: Classical Variation, Intermezzo Variation"
Geraxx07,gilaryaraujo12,1-0,A00,Hungarian
gilaryaraujo12,mherize,0-1,B32,Sicilian Defense: Lwenthal Variation
gilaryaraujo12,carlbc84,0-1,C45,"Scotch Game: Classical Variation, Intermezzo Variation"
jacksilany,gilaryaraujo12,1-0,B00,King's Pawn
gilaryaraujo12,Alan_Abreu,0-1,C45,"Scotch Game: Classical Variation, Intermezzo Variation"
Lego77,gilaryaraujo12,1-0,D00,Queen's Pawn Game
gilaryaraujo12,carlbc84,0-1,C45,"Scotch Game: Classical Variation, Intermezzo Variation"
Geraxx07,gilaryaraujo12,1-0,A00,Hungarian
douglasabreu,gilaryaraujo12,1-0,D02,Queen's Pawn Game: Zukertort Variation
gilaryaraujo12,edwuinb1,0-1,-1,-1
Jose_Barreto,gilaryaraujo12,1-0,D35,"Queen's Gambit Declined: Exchange Variation, Positional Variation"
gilaryaraujo12,mherize,0-1,B32,Sicilian Defense: Lwenthal Variation
carlbc84,gilaryaraujo12,1-0,C42,Russian Game: French Attack
gilaryaraujo12,jacksilany,0-1,C42,"Russian Game: Classical Attack, Staunton Variation"
X-Queen,gilaryaraujo12,1-0,B00,King's Pawn
jchh,gilaryaraujo12,1-0,A40,Queen's Pawn Game
Alan_Abreu,gilaryaraujo12,1-0,C42,Russian Game: Kaufmann Attack
gilaryaraujo12,Romg12,0-1,-1,-1
carlbc84,gilaryaraujo12,1-0,C42,Russian Game: Nimzowitsch Attack
gilaryaraujo12,Williams_Abreu78,1-0,B00,Owen Defense
ReifersonX-X,gilaryaraujo12,1-0,D00,Queen's Pawn Game: Mason Variation
rfc11,gilaryaraujo12,0-1,D02,Queen's Pawn Game: Zukertort Variation
gilaryaraujo12,Doandris2004,0-1,C01,French Defense: Exchange Variation
gilaryaraujo12,jeffren10,0-1,B43,"Sicilian Defense: Kan Variation, Knight Variation"
Alan_Abreu,gilaryaraujo12,0-1,C42,Russian Game: Kaufmann Attack
gilaryaraujo12,jacksilany,1-0,C42,"Russian Game: Classical Attack, Marshall Variation"
ReifersonX-X,gilaryaraujo12,1-0,A40,Queen's Pawn Game
gilaryaraujo12,Williams_Abreu78,1-0,B43,"Sicilian Defense: Kan Variation, Knight Variation"
gilaryaraujo12,Elneneasesino,1-0,B00,King's Pawn
jeffren10,gilaryaraujo12,1-0,C42,Russian Game: Kaufmann Attack
douglasabreu,gilaryaraujo12,1-0,B00,King's Pawn
gilaryaraujo12,Alan_Abreu,0-1,C45,"Scotch Game: Classical Variation, Intermezzo Variation"
Abril_Espinoza,gilaryaraujo12,0-1,C50,"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation"
gilaryaraujo12,vladsuar,0-1,B28,"Sicilian Defense: O'Kelly Variation, Normal System"
Alan_Abreu,gilaryaraujo12,1-0,C42,Russian Game: Kaufmann Attack
gilaryaraujo12,Chava08,0-1,C45,Scotch Game: Classical Variation
gilaryaraujo12,Alan_Abreu,1/2-1/2,C45,"Scotch Game: Classical Variation, Intermezzo Variation"
jeffren10,gilaryaraujo12,1-0,C42,Russian Game: Kaufmann Attack
gilaryaraujo12,DrPennywise,0-1,-1,-1
carlbc84,gilaryaraujo12,1-0,C42,Russian Game: Nimzowitsch Attack
douglasabreu,gilaryaraujo12,1-0,C20,Center Game
gilaryaraujo12,Alan_Abreu,1-0,C45,"Scotch Game: Classical Variation, Intermezzo Variation"
douglasabreu,gilaryaraujo12,1-0,C03,"French Defense: Tarrasch Variation, Guimard Defense"
gilaryaraujo12,Abril_Espinoza,0-1,A00,Van't Kruijs
douglasabreu,gilaryaraujo12,1-0,C42,Russian Game: Kaufmann Attack
gilaryaraujo12,Wilsonpalencia,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
DrPennywise,gilaryaraujo12,1-0,D02,Queen's Pawn Game: Zukertort Variation
gilaryaraujo12,Abril_Espinoza,0-1,C45,Scotch Game: Schmidt Variation
gilaryaraujo12,carlbc84,0-1,C45,"Scotch Game: Classical Variation, Intermezzo Variation"
Wilsonpalencia,gilaryaraujo12,1-0,C40,King's Pawn Game: Damiano Defense
gilaryaraujo12,Alan_Abreu,0-1,C45,"Scotch Game: Classical Variation, Intermezzo Variation"
douglasabreu,gilaryaraujo12,1-0,C42,Russian Game: Kaufmann Attack
gilaryaraujo12,MustafaCinkara1,1-0,C41,Philidor Defense
EdCallao_2001,gilaryaraujo12,1-0,D00,"Queen's Pawn Game: Chigorin Variation, Alburt Defense"
gilaryaraujo12,ulibertis,0-1,C45,Scotch Game: Classical Variation
Silvynos,gilaryaraujo12,1-0,C42,"Russian Game: Classical Attack, Marshall Variation"
MATAGORDO,gilaryaraujo12,1-0,D00,Queen's Pawn Game
gilaryaraujo12,VanDerLoL_UNMSM,0-1,B90,"Sicilian Defense: Najdorf Variation, Lipnitsky Attack"
Dionisius,gilaryaraujo12,0-1,D40,"Queen's Gambit Declined: Semi-Tarrasch Defense, Pillsbury Variation"
gilaryaraujo12,Carlos64_b,0-1,B13,Caro-Kann Defense: Exchange Variation
gilaryaraujo12,WalterMax2020,0-1,C41,Philidor Defense: Nimzowitsch Variation
fico2089,gilaryaraujo12,0-1,C55,Italian Game: Two Knights Defense
gilaryaraujo12,DryBoneS1992,0-1,C01,French Defense: Exchange Variation
gilaryaraujo12,Sixto_Corbo,0-1,B02,Alekhine Defense: Normal Variation
mvarela,gilaryaraujo12,0-1,D00,Queen's Pawn Game: Mason Variation
zulrich,gilaryaraujo12,0-1,C53,"Italian Game: Classical Variation, Giuoco Pianissimo"
gilaryaraujo12,magicapresencia,1/2-1/2,C44,Scotch Game
gilaryaraujo12,henryestrada,0-1,B10,Caro-Kann Defense
D4rksqu4rk,gilaryaraujo12,1-0,C50,"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation"
gilaryaraujo12,Rodolfo_2020,1-0,C01,French Defense: Exchange Variation
elrayohavuelto,gilaryaraujo12,1-0,D00,Queen's Pawn Game
chaux,gilaryaraujo12,1-0,C26,Vienna Game: Mieses Variation
