Blancas,Negras,Result,ECO,Opening
Juandv12,Raajd,0-1,B90,"Sicilian Defense: Najdorf Variation, Lipnitsky Attack"
Juandv12,mrromeo003,0-1,C44,Scotch Game: Lolli Variation
sewergator,Juandv12,0-1,B50,Sicilian Defense: Modern Variations
lazermuti,Juandv12,1-0,B50,Sicilian Defense: Modern Variations
Juandv12,maenbae,0-1,C00,French Defense: King's Indian Attack
Georguu5,Juandv12,1-0,B76,"Sicilian Defense: Dragon Variation, Yugoslav Attack"
Juandv12,Drakar789,1/2-1/2,C00,French Defense: King's Indian Attack
Juandv12,VanLingleMungo,1-0,B10,Caro-Kann Defense: Breyer Variation
Juandv12,Reggie31,0-1,B87,"Sicilian Defense: Sozin Attack, Flank Variation"
AM1958,Juandv12,1-0,B22,Sicilian Defense: Alapin Variation
Juandv12,kwaywint,0-1,B00,Pirc Defense
germanz,Juandv12,0-1,A40,Horwitz Defense
Dambos1987,Juandv12,1-0,B50,Sicilian Defense: Delayed Alapin
Juandv12,PrinceYusuf,1-0,B10,Caro-Kann Defense: Breyer Variation
jwlSUSHIL,Juandv12,1-0,B53,Sicilian Defense: Chekhover Variation
sailor77,Juandv12,1/2-1/2,A40,Horwitz Defense
Juandv12,JrNykterstein,1-0,B40,Sicilian Defense: French Variation
JrNykterstein,Juandv12,0-1,B76,"Sicilian Defense: Dragon Variation, Yugoslav Attack"
Juandv12,shagox,0-1,B44,Sicilian Defense: Taimanov Variation
Juandv12,KependaMena,1-0,B32,Sicilian Defense: Open
flakrondevaja1,Juandv12,0-1,B50,Sicilian Defense: Modern Variations
Direx,Juandv12,1-0,A40,Horwitz Defense
Juandv12,VIPT,0-1,C43,Russian Game: Modern Attack
mali853,Juandv12,0-1,B70,Sicilian Defense: Dragon Variation
Juandv12,frogchessplayer,1-0,B12,Caro-Kann Defense: Advance Variation
Juandv12,Javan1345,0-1,C00,"St. George Defense: New St. George, Sanky-George Gambit"
Javan1345,Juandv12,0-1,B20,Sicilian Defense: Bowdler Attack
Juandv12,Memoraider,0-1,C55,Italian Game: Scotch Gambit
gsingh,Juandv12,0-1,B76,"Sicilian Defense: Dragon Variation, Yugoslav Attack"
Juandv12,modiolus,0-1,C45,Scotch Game
Juandv12,mavvafakka,0-1,B10,Caro-Kann Defense: Breyer Variation
adonis_28,Juandv12,0-1,C00,Rat Defense: Small Center Defense
Juandv12,PatChess666,1-0,C00,French Defense: King's Indian Attack
Yozibenny,Juandv12,0-1,A02,Bird
Juandv12,PatChess666,0-1,C00,French Defense: King's Indian Attack
Tasin51,Juandv12,0-1,B21,Sicilian Defense: Smith-Morra Gambit
Juandv12,vyshakhuk,0-1,C45,Scotch Game
caiphus,Juandv12,1-0,B50,Sicilian Defense: Modern Variations
Juandv12,rifatspk,1-0,C44,Scotch Game: Scotch Gambit
RistoHsk,Juandv12,1-0,B76,"Sicilian Defense: Dragon Variation, Yugoslav Attack"
Juandv12,MparadaSWHS,0-1,C00,French Defense: King's Indian Attack
aldindadz74,Juandv12,1-0,A40,Horwitz Defense
Payseeey,Juandv12,0-1,B76,"Sicilian Defense: Dragon Variation, Yugoslav Attack"
Juandv12,Raymund05,0-1,C44,Scotch Game: Lolli Variation
Juandv12,Veganfloyd,1-0,B56,Sicilian Defense: Classical Variation
Frodon2000,Juandv12,1-0,A40,Horwitz Defense
hoahoahoa,Juandv12,0-1,B23,Sicilian Defense: Closed
Juandv12,dvtk1910,0-1,B30,Sicilian Defense: Old Sicilian
Juandv12,glew020,0-1,C41,Philidor Defense: Exchange Variation
Juandv12,Murli26,0-1,B41,Sicilian Defense: Kan Variation
Murli26,Juandv12,1-0,A40,Horwitz Defense
david_ei,Juandv12,0-1,C00,Rat Defense: Small Center Defense
Juandv12,Katoyo_Raul_J,0-1,C45,Scotch Game
Juandv12,sarame,0-1,C41,Philidor Defense
DangerNepomuk,Juandv12,1/2-1/2,A30,English : Symmetrical Variation
Juandv12,Maqadma,1-0,C43,Russian Game: Modern Attack
Josul,Juandv12,0-1,B20,Sicilian Defense: Staunton-Cochrane Variation
Juandv12,nit-boy,1-0,B44,Sicilian Defense: Taimanov Variation
YourM0msAH0e,Juandv12,0-1,B50,Sicilian Defense: Delayed Alapin
Dittsche,Juandv12,1-0,A40,Horwitz Defense
Juandv12,monivillegas,1-0,C45,Scotch Game
monivillegas,Juandv12,0-1,A40,Horwitz Defense
Juandv12,monivillegas,1-0,C45,Scotch Game: Classical Variation
Juandv12,gcorso,0-1,C43,"Russian Game: Modern Attack, Symmetrical Variation"
US_1967,Juandv12,0-1,A30,English : Symmetrical Variation
renletian,Juandv12,1-0,A40,Horwitz Defense
therewillbetwosheep,Juandv12,0-1,B50,Sicilian Defense: Modern Variations
Juandv12,MurArabac,0-1,B90,"Sicilian Defense: Najdorf Variation, Lipnitsky Attack"
Juandv12,arturoIarturo,0-1,B30,Sicilian Defense: Old Sicilian
Juandv12,o_8_o,1-0,B00,Owen Defense
hashim1973,Juandv12,1-0,B20,Sicilian Defense: Bowdler Attack
Dijknoor,Juandv12,0-1,B77,"Sicilian Defense: Dragon Variation, Yugoslav Attack, Main Line"
Juandv12,yusuf778899,1-0,B30,Sicilian Defense: Old Sicilian
Juandv12,MarkoGagecJr,1/2-1/2,C41,Philidor Defense
Dimts,Juandv12,0-1,A43,Benoni Defense: Old Benoni
yaradan1989,Juandv12,0-1,B21,Sicilian Defense: McDonnell Attack
Juandv12,ptptls,1-0,C41,Philidor Defense: Exchange Variation
Juandv12,roumen,1-0,B06,Modern Defense
SLLUISGIOSS,Juandv12,0-1,A45,Indian Defense
Juandv12,jmkim96,0-1,B50,Sicilian Defense: Delayed Alapin
Lassumeon,Juandv12,0-1,A34,"English : Symmetrical Variation, Normal Variation"
Juandv12,saturno41,0-1,C43,Russian Game: Modern Attack
