Blancas,Negras,Result,ECO,Opening
naprof,Alejo_santos18,0-1,B21,Sicilian Defense: Smith-Morra Gambit
rkoelbach,Alejo_santos18,0-1,E06,Catalan : Closed
Alejo_santos18,DeepKimchi,1/2-1/2,D04,Queen's Pawn Game: Colle System
Antonio1024,Alejo_santos18,0-1,B30,Sicilian Defense: Old Sicilian
contaofcomes,Alejo_santos18,0-1,B30,Sicilian Defense: Old Sicilian
Alejo_santos18,husseinhamza313,1-0,A48,East Indian Defense
Alejo_santos18,Manjay25,1-0,D30,Queen's Gambit Declined
Alejo_santos18,Mr_Jinx_ESQ,1-0,A53,Old Indian Defense
Andrei_Kudryshov,Alejo_santos18,0-1,D53,Queen's Gambit Declined
Metsaisa,Alejo_santos18,0-1,B32,Sicilian Defense: Lwenthal Variation
Alejo_santos18,princeshaban,1-0,D07,Queen's Gambit Declined: Chigorin Defense
Alejo_santos18,frasco56,1-0,E42,"Nimzo-Indian Defense: Hbner Variation, Rubinstein Variation"
Frets101,Alejo_santos18,0-1,B20,Sicilian Defense: Mengarini Variation
habib33333,Alejo_santos18,1-0,B32,Sicilian Defense: Lwenthal Variation
Alejo_santos18,Bonboon7,0-1,A43,Benoni Defense: Benoni Gambit Accepted
Alejo_santos18,kuznet1969,0-1,D10,Slav Defense
fobdfobd,Alejo_santos18,1-0,D00,Queen's Pawn Game
Alejo_santos18,darryl321,1-0,D06,Queen's Gambit Declined: Marshall Defense
asim222639,Alejo_santos18,0-1,A00,Mieses
Alejo_santos18,fullforcegale,1-0,A40,Modern Defense
littlejohnnyxx,Alejo_santos18,1-0,A00,Van Geet
Alejo_santos18,Dcheezy,1-0,A48,East Indian Defense
hiperboreo666,Alejo_santos18,0-1,D02,Queen's Pawn Game: Zukertort Variation
Alejo_santos18,elephantsguideme,1-0,A40,Englund Gambit
Ajjax,Alejo_santos18,0-1,D30,Queen's Gambit Declined
newfuture2,Alejo_santos18,0-1,B20,Sicilian Defense: Bowdler Attack
Alejo_santos18,gonzomonkey,0-1,D30,Queen's Gambit Declined
coky_mosnter,Alejo_santos18,0-1,B20,Sicilian Defense: Staunton-Cochrane Variation
Alejo_santos18,santiago9811,0-1,A43,Benoni Defense: Benoni Gambit Accepted
Alejo_santos18,Zeedrick,1-0,D30,Queen's Gambit Declined
irfanmsayin,Alejo_santos18,0-1,B32,Sicilian Defense: Lwenthal Variation
Alejo_santos18,PandeyAwadhesh,1-0,A40,Englund Gambit Complex: Hartlaub-Charlick Gambit
Alejo_santos18,Crisydra,1-0,D06,Queen's Gambit Declined: Austrian Defense
holvater,Alejo_santos18,0-1,D43,Semi-Slav Defense
Alejo_santos18,irfanmsayin,0-1,D20,Queen's Gambit Accepted: Old Variation
z0,Alejo_santos18,0-1,A01,Nimzo-Larsen Attack: Classical Variation
Alejo_santos18,Ballstad,0-1,D04,Queen's Pawn Game: Colle System
Alejo_santos18,JdSanchez,0-1,D11,Slav Defense: Quiet Variation
Alejo_santos18,STONE-GOLD,0-1,D05,Queen's Pawn Game: Colle System
akekdhdk,Alejo_santos18,1-0,D30,Queen's Gambit Declined
Ciclon_2017,Alejo_santos18,1-0,B32,Sicilian Defense: Lwenthal Variation
