Blancas,Negras,Result,ECO,Opening
guadajg,TheObscurus,0-1,C41,Philidor Defense
shubhamkr,guadajg,0-1,-1,-1
guadajg,kudzu12,1-0,B06,Modern Defense
Vixman,guadajg,0-1,C00,French Defense: La Bourdonnais Variation
pregol,guadajg,1-0,C00,French Defense: Chigorin Variation
guadajg,MelKar,1-0,B00,Pirc Defense
guadajg,Pchias,1-0,C00,French Defense: King's Indian Attack
Luci831,guadajg,0-1,B23,Sicilian Defense: Closed
Wolter_Oppo_Manado,guadajg,0-1,B12,Caro-Kann Defense
guadajg,hudboaz,1-0,B20,Sicilian Defense
rolando_cortes48,guadajg,0-1,D43,Semi-Slav Defense
guadajg,MarkHammerXXL,0-1,B10,Caro-Kann Defense: Breyer Variation
guadajg,deathgoddess,1-0,B01,Scandinavian Defense: Main Line
vociferous,guadajg,1-0,B20,Sicilian Defense: Snyder Variation
guadajg,ThiyagarajanT,1-0,C00,French Defense: King's Indian Attack
guadajg,capivaraclasseC,0-1,B01,Scandinavian Defense: Main Line
Mightyknight007,guadajg,0-1,A41,King's Pawn Game: Marczy Defense
Giancarlo,guadajg,1-0,A40,Modern Defense
guadajg,Ya_Maaf,1-0,B20,Sicilian Defense
principe21,guadajg,0-1,B21,Sicilian Defense: Smith-Morra Gambit
SoLongAndGoodnight,guadajg,1-0,A10,English : Great Snake Variation
guadajg,KirtanPrajapati-04,1-0,B06,Modern Defense
Marco87,guadajg,1-0,A00,Mieses
guadajg,Bryan7777,1-0,C00,French Defense: King's Indian Attack
tanmaygurnule,guadajg,0-1,D35,Queen's Gambit Declined: Harrwitz Attack
gladmaxim,guadajg,1/2-1/2,D06,Queen's Gambit
guadajg,Sus_Scrofa88,0-1,-1,-1
eduardo_santelices,guadajg,1-0,A00,Van't Kruijs
guadajg,FlamingBrains,1-0,B21,Sicilian Defense: Smith-Morra Gambit
guadajg,bucefalo07,1-0,B01,Scandinavian Defense: Kloosterboer Gambit
Danilo-Nitrominds,guadajg,1-0,A00,Van't Kruijs
Giancarlo,guadajg,1-0,D06,Queen's Gambit
matsufish,guadajg,1-0,A04,Zukertort : Kingside Fianchetto
guadajg,bucefalo07,1-0,B02,"Alekhine Defense: Scandinavian Variation, Geschev Gambit"
guadajg,sergeev94,1-0,C55,"Italian Game: Scotch Gambit, Max Lange Attack Accepted"
jackson2003x,guadajg,0-1,D00,Queen's Pawn Game
guadajg,Mundraz,0-1,-1,-1
guadajg,Barsa1984,1-0,C21,Center Game: Lanc-Arnold Gambit
grmidhat,guadajg,0-1,A04,Zukertort : Pirc Invitation
guadajg,Razurador,0-1,B01,Scandinavian Defense: Blackburne-Kloosterboer Gambit
guadajg,benjaminpastor30,0-1,-1,-1
GAULOISES-BLONDES,guadajg,1-0,B40,Sicilian Defense: French Variation
guadajg,Rachmaninow,1-0,C00,French Defense: King's Indian Attack
ajoysid,guadajg,0-1,B50,"Sicilian Defense: Modern Variations, Tartakower"
guadajg,mherize,1-0,C00,French Defense: King's Indian Attack
guadajg,ReifersonX-X,0-1,-1,-1
jeffren10,guadajg,1-0,B00,King's Pawn
guadajg,moisesbastidas7822,0-1,B10,Caro-Kann Defense: Breyer Variation
guadajg,jeffren10,0-1,B00,Owen Defense
ReifersonX-X,guadajg,1-0,D00,Queen's Pawn Game: Mason Variation
guadajg,jeffren10,0-1,B00,Owen Defense
mherize,guadajg,0-1,A04,Zukertort : Queen's Gambit Invitation
guadajg,jeffren10,0-1,B00,Owen Defense
mherize,guadajg,1-0,A08,King's Indian Attack: Sicilian Variation
guadajg,moisesbastidas7822,1-0,B12,Caro-Kann Defense: Advance Variation
mherize,guadajg,0-1,A04,Zukertort : Sicilian Invitation
guadajg,moisesbastidas7822,0-1,B21,Sicilian Defense: McDonnell Attack
ReifersonX-X,guadajg,1-0,D00,Queen's Pawn Game: Mason Variation
guadajg,jacksilany,1-0,C20,King's Pawn Game: King's Head
moisesbastidas7822,guadajg,1-0,A04,Zukertort : Sicilian Invitation
guadajg,gilaryaraujo12,1-0,C20,King's Pawn Game: Leonardis Variation
jeffren10,guadajg,0-1,B90,"Sicilian Defense: Scheveningen Variation, English Attack"
guadajg,moisesbastidas7822,1-0,B20,Sicilian Defense
guadajg,samuel22bastidas,0-1,-1,-1
gilaryaraujo12,guadajg,0-1,-1,-1
guadajg,samuel22bastidas,0-1,B20,Sicilian Defense
carlbc84,guadajg,1-0,B20,Sicilian Defense: Wing Gambit
guadajg,mherize,0-1,-1,-1
jacksilany,guadajg,1-0,B90,Sicilian Defense: Najdorf Variation
gilaryaraujo12,guadajg,0-1,C00,Queen's Pawn Game: Franco-Sicilian Defense
guadajg,samuel22bastidas,0-1,B40,Sicilian Defense: French Variation
Weiheng,guadajg,0-1,A04,Zukertort : Sicilian Invitation
guadajg,Sabrizenuni,0-1,C44,Scotch Game: Haxo Gambit
CulperR1ng,guadajg,0-1,A30,English : Symmetrical Variation
guadajg,darthvader2654,1-0,B10,Caro-Kann Defense: Two Knights Attack
guadajg,Bleeper77,0-1,C43,"Russian Game: Modern Attack, Center Attack"
Nikhil2009,guadajg,1-0,D35,Queen's Gambit Declined: Normal Defense
guadajg,mockmasterli,0-1,C40,Latvian Gambit: Mason Countergambit
LambeauField,guadajg,1-0,E51,"Nimzo-Indian Defense: Normal Variation, Ragozin Variation"
guadajg,Charbellllll,1-0,C00,French Defense: King's Indian Attack
igoodluck,guadajg,1-0,B40,Sicilian Defense: French Variation
RobertFP,guadajg,0-1,B23,Sicilian Defense: Closed
guadajg,raghav77,1-0,C44,Scotch Game: Haxo Gambit
guadajg,ppnexo,0-1,C44,"Scotch Game: Scotch Gambit, Advance Variation"
mwenif,guadajg,1-0,D02,Queen's Pawn Game: Zukertort Variation
guadajg,igoodluck,0-1,C44,Scotch Game
Chacmoolpaul,guadajg,0-1,A02,Bird
guadajg,mherize,0-1,B20,Sicilian Defense
jacksilany,guadajg,0-1,C00,Queen's Pawn Game: Franco-Sicilian Defense
guadajg,samuel22bastidas,1-0,B20,Sicilian Defense: Lasker-Dunne Attack
guadajg,moisesbastidas7822,1-0,B10,Caro-Kann Defense: Breyer Variation
ragrava,guadajg,0-1,B21,Sicilian Defense: Smith-Morra Gambit
guadajg,samuel22bastidas,0-1,B20,Sicilian Defense
ragrava,guadajg,0-1,-1,-1
mherize,guadajg,1-0,A07,King's Indian Attack: Double Fianchetto
guadajg,jacksilany,1-0,C20,King's Pawn Game: Leonardis Variation
guadajg,vladsuar,0-1,-1,-1
sloper42,guadajg,0-1,A00,Van't Kruijs
guadajg,ppnexo,0-1,B20,Sicilian Defense
PaganIdol,guadajg,1-0,D02,Queen's Pawn Game: Zukertort Variation
PhillipGolos,guadajg,0-1,A40,Horwitz Defense
guadajg,Nakul_thourani,0-1,C20,King's Pawn Game: Leonardis Variation
Oxunjonnomer,guadajg,1-0,B20,Sicilian Defense: Bowdler Attack
guadajg,Baton2608,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
guadajg,Dammy_02,0-1,C00,French Defense: King's Indian Attack
Woopeh,guadajg,0-1,A40,Horwitz Defense
guadajg,DrPennywise,0-1,B00,St. George Defense
Lego77,guadajg,0-1,-1,-1
guadajg,cabri007,1-0,B00,Pirc Defense
DrPennywise,guadajg,1-0,A04,Zukertort : Queen's Gambit Invitation
guadajg,Wilsonpalencia,0-1,C00,French Defense: King's Indian Attack
cabri007,guadajg,0-1,-1,-1
guadajg,mnmassari,0-1,B09,"Pirc Defense: Austrian Attack, Weiss Variation"
guadajg,Jose_Barreto,1-0,B20,Sicilian Defense
samuel22bastidas,guadajg,1-0,D05,Queen's Pawn Game: Colle System
mnmassari,guadajg,1/2-1/2,B23,Sicilian Defense: Closed
guadajg,moisesbastidas7822,0-1,B10,Caro-Kann Defense
guadajg,mherize,0-1,-1,-1
guadajg,Giovannianse,0-1,C44,Scotch Game: Scotch Gambit
servantofGOD001,guadajg,0-1,A17,"English : Anglo-Indian Defense, Hedgehog System"
Yohy,guadajg,0-1,A00,Van't Kruijs
guadajg,Riki2626,1-0,C41,Philidor Defense
Jesus1999GM,guadajg,1-0,B98,"Sicilian Defense: Najdorf Variation, Traditional Line"
guadajg,maroshka851,0-1,C40,Elephant Gambit
hellpinhoo,guadajg,1-0,A34,"English : Symmetrical Variation, Normal Variation"
guadajg,San-001,0-1,C00,French Defense: Two Knights Variation
guadajg,oussAna,1-0,C40,King's Knight
Herozion,guadajg,0-1,B21,Sicilian Defense: Smith-Morra Gambit
guadajg,Rachmaninow,1-0,C00,French Defense: Rti-Spielmann Attack
HarolDylp,guadajg,0-1,A15,English : Anglo-Indian Defense
roseca58,guadajg,1-0,A08,King's Indian Attack: French Variation
guadajg,DrVovHu,0-1,C44,"Scotch Game: Scotch Gambit, Advance Variation"
chudla,guadajg,0-1,A00,Grob : Grob Gambit
guadajg,maketosov,1-0,B10,Caro-Kann Defense: Breyer Variation
Ganda_Wijay,guadajg,1-0,C10,French Defense: Rubinstein Variation
guadajg,kon_stan,1-0,B20,Sicilian Defense
guadajg,YudarSimatupang,1-0,B10,Caro-Kann Defense: Breyer Variation
kingdave2,guadajg,0-1,B50,"Sicilian Defense: Delayed Alapin, Basman-Palatnik Gambit"
Marilaghelmich,guadajg,1-0,B54,"Sicilian Defense: Modern Variations, Main Line"
guadajg,boostindia,1-0,C00,French Defense: King's Indian Attack
Bleeper77,guadajg,1-0,B50,Sicilian Defense: Delayed Alapin
monicoco,guadajg,1-0,B20,Sicilian Defense: Bowdler Attack
Sullen,guadajg,0-1,A00,Mieses
guadajg,Tal01,1-0,C44,Scotch Game
guadajg,maurym8604,1-0,B03,Alekhine Defense
mirabi,guadajg,1-0,A01,Nimzo-Larsen Attack: Indian Variation
guadajg,Diepxr,0-1,B40,Sicilian Defense: Smith-Morra Gambit Deferred
guadajg,MOVYN,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
KarthikeyanG,guadajg,1-0,B87,"Sicilian Defense: Sozin Attack, Flank Variation"
guadajg,SouthAfrican_Hyena,0-1,C45,Scotch Game
Comradetobe,guadajg,1-0,D02,Queen's Pawn Game: Zukertort Variation
guadajg,yo_el_dad,1-0,B00,"Nimzowitsch Defense: Kennedy Variation, Linksspringer Variation"
bossbuster,guadajg,1-0,E06,Catalan : Closed
guadajg,Eradasulo,0-1,B01,Scandinavian Defense: Main Line
ArteM666666,guadajg,0-1,B95,Sicilian Defense: Najdorf Variation
guadajg,turkeychilli,0-1,B40,Sicilian Defense: Smith-Morra Gambit Deferred
BAZHUKOVAleksandr,guadajg,1-0,A04,Zukertort : Kingside Fianchetto
guadajg,ShahramTiger2000,0-1,C10,French Defense: Paulsen Variation
TrustMT,guadajg,0-1,A40,Modern Defense
Alexeif,guadajg,0-1,A41,Modern Defense
jeffren10,guadajg,1-0,B53,Sicilian Defense: Chekhover Variation
guadajg,jab17,0-1,B20,Sicilian Defense
jeffren10,guadajg,1-0,B50,Sicilian Defense
guadajg,jab17,0-1,B21,"Sicilian Defense: Smith-Morra Gambit Declined, Push Variation"
Wilsonpalencia,guadajg,1-0,A00,Van Geet
guadajg,franblu,0-1,-1,-1
guadajg,cabri007,0-1,B21,"Sicilian Defense: Smith-Morra Gambit Declined, Scandinavian Formation"
guadajg,carlbc84,1-0,C21,Center Game: Kieseritzky Variation
vladsuar,guadajg,0-1,A00,Grob : Grob Gambit
guadajg,carlbc84,1-0,C21,Center Game: Kieseritzky Variation
guadajg,cabri007,0-1,C01,French Defense: Exchange Variation
vladsuar,guadajg,0-1,D00,Queen's Pawn Game: Mason Variation
DrPennywise,guadajg,1-0,A04,Zukertort
guadajg,Chava08,1-0,C44,Scotch Game: Scotch Gambit
DrPennywise,guadajg,1-0,A04,Zukertort : Queen's Gambit Invitation
guadajg,vladsuar,1-0,B21,Sicilian Defense: Smith-Morra Gambit
guadajg,ComoPiensaUnaTara-YT,1-0,B01,Scandinavian Defense: Main Line
vladsuar,guadajg,1-0,D00,Queen's Pawn Game: Mason Variation
guadajg,jacksilany,1-0,C41,Philidor Defense: Bird Gambit
HastyMender,guadajg,1-0,D00,Queen's Pawn Game: Mason Variation
guadajg,Elrey01,0-1,C47,Four Knights Game: Italian Variation
guadajg,Stresssn1,0-1,B20,Sicilian Defense
guadajg,jchh,0-1,B00,St. George Defense
Stresssn1,guadajg,0-1,B50,Sicilian Defense: Delayed Alapin
