Blancas,Negras,Result,ECO,Opening
Cacho22,jacksilany,1-0,C50,"Italian Game: Classical Variation, Albin Gambit"
Cacho22,jeffren10,1-0,C00,French Defense: Normal Variation
jacksilany,Cacho22,1-0,B27,Sicilian Defense: Hyperaccelerated Fianchetto
Cacho22,guadajg,1-0,C00,Queen's Pawn Game: Franco-Sicilian Defense
Cacho22,jeffren10,0-1,C42,Russian Game: Italian Variation
jacksilany,Cacho22,0-1,B27,Sicilian Defense: Hyperaccelerated Pterodactyl
Cacho22,jeffren10,1/2-1/2,B40,Sicilian Defense: Delayed Alapin Variation
jacksilany,Cacho22,0-1,B27,Sicilian Defense: Hyperaccelerated Fianchetto
Ronald_Linares02,Cacho22,0-1,B27,Sicilian Defense: Hyperaccelerated Fianchetto
Cacho22,jeffren10,0-1,B40,Sicilian Defense: Delayed Alapin Variation
Cacho22,jacksilany,1-0,C50,"Italian Game: Classical Variation, Albin Gambit"
Ronald_Linares02,Cacho22,0-1,B27,Sicilian Defense: Hyperaccelerated Dragon
Cacho22,guadajg,0-1,B40,Sicilian Defense: Delayed Alapin Variation
jeffren10,Cacho22,1-0,B25,Sicilian Defense: Closed
Cacho22,guadajg,0-1,-1,-1
jeffren10,Cacho22,1-0,B27,Sicilian Defense: Hyperaccelerated Dragon
Cacho22,vladsuar,1-0,B50,Sicilian Defense: Delayed Alapin
Cacho22,jeffren10,1-0,B40,Sicilian Defense: Delayed Alapin Variation
vladsuar,Cacho22,0-1,A45,Indian Defense
Cacho22,jeffren10,1/2-1/2,B40,Sicilian Defense: Delayed Alapin Variation
DanielBarreto,Cacho22,1-0,A05,King's Indian Attack: Symmetrical Defense
Cacho22,Jose_Barreto,0-1,B30,Sicilian Defense: Old Sicilian
jeffren10,Cacho22,0-1,B27,Sicilian Defense: Hyperaccelerated Dragon
DanielBarreto,Cacho22,1-0,A04,Zukertort : Kingside Fianchetto
Cacho22,guadajg,1-0,B30,Sicilian Defense: Old Sicilian
Cacho22,jacksilany,1-0,C50,"Italian Game: Classical Variation, Albin Gambit"
samuel22bastidas,Cacho22,0-1,A45,Indian Defense
Cacho22,gilaryaraujo12,1-0,C50,"Italian Game: Classical Variation, Albin Gambit"
Jose_Barreto,Cacho22,1-0,E91,King's Indian Defense: Orthodox Variation
vladsuar,Cacho22,1-0,A00,Grob
Cacho22,gilaryaraujo12,1-0,C50,"Italian Game: Classical Variation, Albin Gambit"
Cacho22,Juandaniel56,1-0,C02,French Defense: Advance Variation
Cacho22,nico29batista,0-1,B11,"Caro-Kann Defense: Two Knights Attack, Mindeno Variation, Exchange Line"
Xandao1972,Cacho22,0-1,B20,Sicilian Defense: Staunton-Cochrane Variation
Cacho22,Robert0889,1-0,C55,"Italian Game: Scotch Gambit, de Riviere Defense"
classificador,Cacho22,0-1,A04,Zukertort : Kingside Fianchetto
javierletona,Cacho22,1-0,B27,Sicilian Defense: Hyperaccelerated Dragon
Cacho22,josephnarkis,1-0,C40,King's Pawn Game: Busch-Gass Gambit
Cacho22,rubensin,1/2-1/2,C02,French Defense: Advance Variation
mariannembr,Cacho22,0-1,A45,Indian Defense
Maya-2007,Cacho22,1-0,B27,Sicilian Defense: Hyperaccelerated Dragon
Cacho22,Fianchetto_hole,1-0,C50,"Italian Game: Classical Variation, Albin Gambit"
Cacho22,utia,0-1,-1,-1
Maya-2007,Cacho22,1-0,B27,Sicilian Defense: Hyperaccelerated Dragon
Augustin_00,Cacho22,0-1,B20,Sicilian Defense
Cacho22,Maya-2007,0-1,B40,Sicilian Defense: French Variation
Cacho22,Humberto_Henriquez,0-1,B01,Scandinavian Defense: Modern Variation
llanerazo2020,Cacho22,1-0,A45,Indian Defense
Cacho22,jeffren10,0-1,B40,Sicilian Defense: French Variation
Cacho22,guadajg,0-1,B40,Sicilian Defense: French Variation
jeffren10,Cacho22,1-0,B20,Sicilian Defense: Bowdler Attack
DanielBarreto,Cacho22,0-1,A04,Zukertort : Kingside Fianchetto
Cacho22,guadajg,0-1,B50,Sicilian Defense: Modern Variations
DanielBarreto,Cacho22,1-0,A05,King's Indian Attack: Symmetrical Defense
Cacho22,Jose_Barreto,0-1,B30,Sicilian Defense: Old Sicilian
Cacho22,Ronald_Linares02,1-0,C02,"French Defense: Advance Variation, Paulsen Attack"
jeffren10,Cacho22,0-1,B23,Sicilian Defense: Closed
DanielBarreto,Cacho22,0-1,A04,Zukertort : Kingside Fianchetto
Cacho22,guadajg,0-1,C02,"French Defense: Advance Variation, Paulsen Attack"
jeffren10,Cacho22,1-0,B27,Sicilian Defense: Hyperaccelerated Dragon
Cacho22,guadajg,0-1,B30,Sicilian Defense: Old Sicilian
Ronald_Linares02,Cacho22,1-0,B27,Sicilian Defense: Hyperaccelerated Dragon
Cacho22,Jose_Barreto,0-1,B22,"Sicilian Defense: Alapin Variation, Stoltz Attack"
Ronald_Linares02,Cacho22,0-1,B27,Sicilian Defense: Hyperaccelerated Fianchetto
Cacho22,jeffren10,1-0,B40,Sicilian Defense: Delayed Alapin Variation
DanielBarreto,Cacho22,1-0,A04,Zukertort : Kingside Fianchetto
Cacho22,guadajg,0-1,B50,Sicilian Defense: Modern Variations
jeffren10,Cacho22,0-1,B27,Sicilian Defense: Hyperaccelerated Fianchetto
Ronald_Linares02,Cacho22,0-1,B27,Sicilian Defense: Hyperaccelerated Fianchetto
Cacho22,ComoPiensaUnaTara-YT,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
Cacho22,Jose_Barreto,0-1,B22,"Sicilian Defense: Alapin Variation, Smith-Morra Declined"
gilaryaraujo12,Cacho22,0-1,B27,Sicilian Defense: Hyperaccelerated Fianchetto
Cacho22,ComoPiensaUnaTara-YT,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
edwuinb1,Cacho22,0-1,B27,Sicilian Defense: Hyperaccelerated Dragon
Cacho22,jeffren10,0-1,-1,-1
Cacho22,guadajg,0-1,B50,Sicilian Defense: Modern Variations
edwuinb1,Cacho22,0-1,-1,-1
Cacho22,guadajg,0-1,-1,-1
Cacho22,edwuinb1,0-1,-1,-1
Ronald_Linares02,Cacho22,1-0,B27,Sicilian Defense: Hyperaccelerated Fianchetto
Cacho22,margaritaville420,0-1,C55,Italian Game: Two Knights Defense
castlebuster,Cacho22,1-0,B27,Sicilian Defense: Hyperaccelerated Fianchetto
Haida,Cacho22,0-1,E67,"King's Indian Defense: Fianchetto Variation, Debrecen Defense"
Cacho22,harryelsucio487,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
Maleduc,Cacho22,1-0,B20,Sicilian Defense: Snyder Variation
Cacho22,Tysace,1-0,C02,French Defense: Advance Variation
Cacho22,Arena11518,1-0,C41,Philidor Defense
azrielcpm,Cacho22,1-0,B27,Sicilian Defense: Hyperaccelerated Dragon
halford,Cacho22,0-1,A00,Polish
Cacho22,lesthergali,1-0,B30,Sicilian Defense: Old Sicilian
vladsuar,Cacho22,0-1,A45,Indian Defense
Cacho22,Jose_Barreto,0-1,B20,Sicilian Defense: Snyder Variation
Zalan1110,Cacho22,1-0,B23,Sicilian Defense: Closed
Farisudin,Cacho22,1-0,A04,Zukertort : Pirc Invitation
Cacho22,Euler1988,0-1,C02,French Defense: Advance Variation
Nichothh,Cacho22,0-1,B22,Sicilian Defense: Alapin Variation
Engelbert-Malambo,Cacho22,1-0,E90,King's Indian Defense: Zinnowitz Variation
Cacho22,Nkosijay,0-1,C00,Queen's Pawn Game: Franco-Sicilian Defense
IstenOstora,Cacho22,0-1,A08,King's Indian Attack: Sicilian Variation
Cacho22,KaspaskiiChess,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
Cacho22,Csab12,1-0,B30,Sicilian Defense: Old Sicilian
csikossakkbarat339,Cacho22,0-1,B23,Sicilian Defense: Closed
Cacho22,siwalo2,0-1,B00,Nimzowitsch Defense
ChiefComrade,Cacho22,0-1,A02,Bird
Cacho22,chessroshi89,0-1,C02,"French Defense: Advance Variation, Paulsen Attack"
raphael20--odrich,Cacho22,1-0,B27,Sicilian Defense: Hyperaccelerated Fianchetto
riza21,Cacho22,1-0,E70,King's Indian Defense: Normal Variation
khtabkhmal,Cacho22,0-1,E61,King's Indian Defense: Smyslov Variation
Cacho22,apclay777,1-0,C42,Russian Game: Italian Variation
Muyalwa,Cacho22,0-1,B21,Sicilian Defense: McDonnell Attack
Cacho22,TEC101,0-1,B10,Caro-Kann Defense: Two Knights Attack
chapang_79,Cacho22,1-0,B27,Sicilian Defense: Hyperaccelerated Dragon
DanielBarreto,Cacho22,1-0,A04,Zukertort : St. George Defense
Cacho22,oscarhernadez,0-1,A00,Clemenz
Cacho22,carlbc84,1-0,C50,Giuoco Piano
oscarhernadez,Cacho22,1-0,A04,Zukertort : St. George Defense
Cacho22,ComoPiensaUnaTara-YT,0-1,B00,St. George Defense
carlbc84,Cacho22,1-0,B20,"Sicilian Defense: Wing Gambit, Carlsbad Variation"
Cacho22,DanielBarreto,0-1,B50,Sicilian Defense: Delayed Alapin
moisesbastidas7822,Cacho22,1-0,A04,Zukertort : Kingside Fianchetto
Cacho22,Jose_Barreto,0-1,B30,Sicilian Defense: Old Sicilian
FJAG_e5,Cacho22,0-1,B27,Sicilian Defense: Hyperaccelerated Fianchetto
DanielBarreto,Cacho22,1-0,A04,Zukertort : Kingside Fianchetto
Cacho22,ComoPiensaUnaTara-YT,1-0,C02,French Defense: Advance Variation
moisesbastidas7822,Cacho22,1-0,A04,Zukertort : Sicilian Invitation
ComoPiensaUnaTara-YT,Cacho22,0-1,B27,Sicilian Defense: Hyperaccelerated Dragon
Cacho22,cjop1,0-1,B32,Sicilian Defense: Godiva Variation
samuel22bastidas,Cacho22,1-0,A48,East Indian Defense
Cacho22,ComoPiensaUnaTara-YT,0-1,B90,Sicilian Defense: Najdorf Variation
cjop2,Cacho22,0-1,B21,Sicilian Defense: Smith-Morra Gambit
Cacho22,Rjpc,1-0,B72,"Sicilian Defense: Dragon Variation, Classical Variation"
cjop1,Cacho22,1-0,B27,Sicilian Defense: Hyperaccelerated Fianchetto
valera25,Cacho22,1-0,B27,Sicilian Defense: Hyperaccelerated Fianchetto
Cacho22,DanielBarreto,0-1,B11,"Caro-Kann Defense: Two Knights Attack, Mindeno Variation, Retreat Line"
Cacho22,valera25,0-1,B21,Sicilian Defense: Morphy Gambit
carlbc84,Cacho22,1-0,B20,"Sicilian Defense: Wing Gambit, Carlsbad Variation"
Cacho22,BeachBum2,0-1,B02,Alekhine Defense: Mokele Mbembe
BeachBum2,Cacho22,0-1,A00,Van Geet
Cacho22,BeachBum2,1-0,C00,French Defense: Normal Variation
SubtleSmirk,Cacho22,0-1,A45,Indian Defense
Cacho22,slugish,1-0,C55,Italian Game: Two Knights Defense
Cacho22,Vickaar,0-1,-1,-1
Cacho22,Renetorrez_3,0-1,C23,Bishop's
nik1971,Cacho22,1-0,B27,Sicilian Defense: Hyperaccelerated Fianchetto
Cacho22,sergiogelati,1-0,B10,Caro-Kann Defense: Two Knights Attack
Cacho22,valera25,0-1,B43,"Sicilian Defense: Kan Variation, Knight Variation"
Cacho22,moisesbastidas7822,1-0,B10,Caro-Kann Defense: Two Knights Attack
FJAG_e5,Cacho22,0-1,B27,Sicilian Defense: Hyperaccelerated Fianchetto
carlbc84,Cacho22,0-1,B20,"Sicilian Defense: Wing Gambit, Carlsbad Variation"
Cacho22,edwuinb1,0-1,C23,Bishop's
Cacho22,oscarhernadez,0-1,B32,Sicilian Defense: Lwenthal Variation
moisesbastidas7822,Cacho22,0-1,A04,Zukertort : Sicilian Invitation
Cacho22,lacreogd,0-1,C02,"French Defense: Advance Variation, Milner-Barry Gambit"
Cacho22,oswaldobalza,1-0,-1,-1
F12valentina,Cacho22,0-1,A30,English : Symmetrical Variation
Cacho22,edwuinb1,1-0,C50,Italian Game: Hungarian Defense
Cacho22,carlbc84,0-1,C50,Giuoco Piano
edwuinb1,Cacho22,0-1,B27,Sicilian Defense: Hyperaccelerated Dragon
CentenoanccorogerGM,Cacho22,1-0,A45,Indian Defense
Cacho22,MarkCaesar,0-1,B32,Sicilian Defense: Kalashnikov Variation
Cacho22,IGR_hrvlL,0-1,C50,"Italian Game: Classical Variation, Albin Gambit"
Cacho22,jamomo,0-1,B00,"Nimzowitsch Defense: Kennedy Variation, de Smet Gambit"
MarkCaesar,Cacho22,0-1,B27,Sicilian Defense: Hyperaccelerated Dragon
Cacho22,IGR_hrvlL,0-1,-1,-1
Ladosombriodaforca,Cacho22,1-0,A00,Hungarian : Reversed Modern Defense
veitu71,Cacho22,1-0,E60,"King's Indian Defense: Normal Variation, King's Knight Variation"
Cacho22,Miguelitochess180309,1-0,C50,"Italian Game: Classical Variation, Albin Gambit"
lq110205r,Cacho22,0-1,B27,Sicilian Defense: Hyperaccelerated Dragon
Cacho22,justonerloser,1-0,B10,Caro-Kann Defense
buralp,Cacho22,1-0,B27,Sicilian Defense: Hyperaccelerated Dragon
djhansen,Cacho22,1-0,B00,King's Pawn
Cacho22,tonga85,0-1,B56,Sicilian Defense: Classical Variation
MaximoArceci,Cacho22,0-1,B27,Sicilian Defense: Hyperaccelerated Fianchetto
Cacho22,Eltigre1000,1/2-1/2,C02,"French Defense: Advance Variation, Milner-Barry Gambit"
LIROVSKY,Cacho22,1-0,B22,Sicilian Defense: Alapin Variation
whitelyon,Cacho22,1/2-1/2,B27,Sicilian Defense: Hyperaccelerated Fianchetto
Cacho22,LIROVSKY,0-1,B11,"Caro-Kann Defense: Two Knights Attack, Mindeno Variation"
thesistemofchess,Cacho22,1-0,B23,Sicilian Defense: Closed
Cacho22,foreignaffairs,0-1,C55,Italian Game: Two Knights Defense
NORESPIRES,Cacho22,1-0,B38,"Sicilian Defense: Accelerated Dragon, Marczy Bind"
Cacho22,MiguelAbrantesRivero,1-0,C02,"French Defense: Advance Variation, Milner-Barry Gambit"
Cacho22,PerozoA,1-0,C55,Italian Game: Two Knights Defense
kati21,Cacho22,0-1,B20,Sicilian Defense: Bowdler Attack
Cacho22,miguelsimancas30,0-1,-1,-1
whitelyon,Cacho22,1-0,B27,Sicilian Defense: Hyperaccelerated Fianchetto
Cacho22,Vero2315,0-1,E76,King's Indian Defense: Four Pawns Attack
JohanD,Cacho22,0-1,B21,Sicilian Defense: Smith-Morra Gambit
Cacho22,sergiogelati,1-0,B10,Caro-Kann Defense
Cacho22,niconico2011,0-1,-1,-1
Cacho22,Ramonzambrano,0-1,C50,"Italian Game: Classical Variation, Albin Gambit"
Ramonzambrano,Cacho22,1-0,B27,Sicilian Defense: Hyperaccelerated Dragon
Cacho22,Ramonzambrano,1-0,C50,"Italian Game: Classical Variation, Albin Gambit"
Ramonzambrano,Cacho22,0-1,B27,Sicilian Defense: Hyperaccelerated Dragon
Cacho22,Ramonzambrano,0-1,C50,"Italian Game: Classical Variation, Albin Gambit"
Ramonzambrano,Cacho22,1-0,B08,Pirc Defense: Classical Variation
Cacho22,Ramonzambrano,1-0,C50,"Italian Game: Classical Variation, Albin Gambit"
Ramonzambrano,Cacho22,1-0,B27,Sicilian Defense: Hyperaccelerated Fianchetto
Cacho22,Ramonzambrano,0-1,B32,Sicilian Defense: Lwenthal Variation
Cacho22,Werneri,0-1,B00,Owen Defense
excologne,Cacho22,0-1,A48,London System
Cacho22,Bormar,1-0,C41,Philidor Defense
gowthamk,Cacho22,1-0,A48,Torre Attack
Cacho22,tonga85,1/2-1/2,B56,Sicilian Defense: Classical Variation
Cacho22,Rosko84,1-0,C02,French Defense: Advance Variation
henry_oh_henry,Cacho22,0-1,B21,Sicilian Defense: McDonnell Attack
Cacho22,Seppelhorschti,0-1,B01,Scandinavian Defense: Modern Variation
Cacho22,pashaman_77,1-0,C00,Rat Defense: Small Center Defense
Cacho22,Vickaar,1-0,C50,Italian Game
lisyender,Cacho22,1-0,B27,Sicilian Defense: Hyperaccelerated Fianchetto
nik1971,Cacho22,0-1,B27,Sicilian Defense: Hyperaccelerated Fianchetto
Cacho22,Renetorrez_3,1-0,C42,Russian Game: Italian Variation
Cacho22,ajedrezyul,0-1,B05,"Alekhine Defense: Modern Variation, Panov Variation"
fantasmagoricooooo,Cacho22,0-1,B27,Sicilian Defense: Hyperaccelerated Fianchetto
Cacho22,PedroMeneses,1-0,B73,"Sicilian Defense: Dragon Variation, Classical Variation"
elis202020,Cacho22,1/2-1/2,A15,English : Anglo-Indian Defense
daqe,Cacho22,0-1,B21,Sicilian Defense: McDonnell Attack
Cacho22,VENADORECARGADO,0-1,C41,Philidor Defense: Lion Variation
Eliazi,Cacho22,0-1,A45,Indian Defense
ARSS,Cacho22,1-0,B27,Sicilian Defense: Hyperaccelerated Fianchetto
Cacho22,babybolivar,0-1,B32,Sicilian Defense: Godiva Variation
heberchess,Cacho22,0-1,A52,"Indian Defense: Budapest Defense, Adler Variation"
Cacho22,Edu88ALR,0-1,B45,"Sicilian Defense: Taimanov Variation, Normal Variation"
Cacho22,uruguaro,0-1,B50,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order Accepted"
Christie7,Cacho22,1-0,B38,"Sicilian Defense: Accelerated Dragon, Marczy Bind"
jano707,Cacho22,0-1,A52,"Indian Defense: Budapest Defense, Adler Variation"
Cacho22,valoramexico,0-1,B10,Caro-Kann Defense
Ramos2020,Cacho22,0-1,B08,Pirc Defense: Classical Variation
Cacho22,Emeramaru,1-0,B10,Caro-Kann Defense
miguelsimancas30,Cacho22,1-0,A51,Indian Defense: Budapest Defense
Cacho22,kaizen30,0-1,B27,Sicilian Defense: Katalimov Variation
niEtzscheSS2020,Cacho22,0-1,B27,Sicilian Defense: Hyperaccelerated Dragon
Brayan406,Cacho22,0-1,B08,"Pirc Defense: Classical Variation, Schlechter Variation"
Cacho22,Depay,1-0,C00,French Defense: Normal Variation
Ryo_Sakazaki,Cacho22,0-1,B23,Sicilian Defense: Closed
Cacho22,ofelia_noyola,1-0,B10,Caro-Kann Defense: Two Knights Attack
Cacho22,niEtzscheSS2020,0-1,B70,Sicilian Defense: Dragon Variation
steff0801,Cacho22,1-0,A52,"Indian Defense: Budapest Defense, Adler Variation"
dirtychesstricks,Cacho22,1-0,A30,English : Symmetrical Variation
LevyRodrigues,Cacho22,0-1,B27,Sicilian Defense: Hyperaccelerated Dragon
Cacho22,LevyRodrigues,1-0,C50,"Italian Game: Classical Variation, Albin Gambit"
qemacht,Cacho22,0-1,A45,Indian Defense
Cacho22,Alexiq40,0-1,C50,Italian Game
Cacho22,ppole0,0-1,C02,French Defense: Advance Variation
Cacho22,Jesuspb,0-1,B01,Scandinavian Defense: Gubinsky-Melts Defense
Chesskilled,Cacho22,1-0,B27,Sicilian Defense: Hyperaccelerated Fianchetto
Emeramaru,Cacho22,1-0,A45,Indian Defense
Cacho22,Jesuspb,1-0,B01,Scandinavian Defense: Gubinsky-Melts Defense
nik1971,Cacho22,0-1,B27,Sicilian Defense: Hyperaccelerated Fianchetto
niconico2011,Cacho22,0-1,A45,Indian Defense
Cacho22,Manuvc10,0-1,-1,-1
Cacho22,Meshybizzo,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
cupetlarri,Cacho22,1-0,B38,"Sicilian Defense: Accelerated Dragon, Marczy Bind"
Cexar,Cacho22,1-0,B00,King's Pawn
ManuelAyala,Cacho22,1-0,B21,Sicilian Defense: Smith-Morra Gambit
Cacho22,jerdlo,1-0,B56,Sicilian Defense: Classical Variation
Cacho22,ManuelAyala,1-0,B07,Pirc Defense: Byrne Variation
