Blancas,Negras,Result,ECO,Opening
msimic75,cabri007,0-1,D31,Queen's Gambit Declined: Queen's Knight Variation
cabri007,I1618033988749894848,0-1,B06,Modern Defense: Standard Line
mifmofmef,cabri007,1-0,A43,Benoni Defense: Old Benoni
cabri007,mifmofmef,0-1,B01,Scandinavian Defense: Main Line
mifmofmef,cabri007,1/2-1/2,A43,Benoni Defense: Old Benoni
cabri007,christianjcl,0-1,E76,King's Indian Defense: Four Pawns Attack
cabri007,karaflas,1-0,A20,"English : King's English Variation, Nimzowitsch-Flohr Variation"
Sozcu10,cabri007,1-0,B21,Sicilian Defense: Morphy Gambit
cabri007,Umwami,1-0,B01,Scandinavian Defense: Marshall Variation
attila650,cabri007,0-1,A45,Indian Defense
cabri007,attila650,1-0,A54,Old Indian Defense: Two Knights Variation
cabri007,danebhota,1-0,C41,"Philidor Defense: Philidor Countergambit, del Rio Attack"
attila650,cabri007,1-0,A40,Horwitz Defense
cabri007,Nikolai92,0-1,B13,Caro-Kann Defense: Exchange Variation
cabri007,attila650,1-0,C10,French Defense: Rubinstein Variation
attila650,cabri007,0-1,A43,Benoni Defense: Benoni-Indian Defense
cabri007,attila650,0-1,C01,"French Defense: Exchange Variation, Monte Carlo Variation"
attila650,cabri007,1-0,A45,Indian Defense
pedone_dirompente,cabri007,0-1,C01,French Defense: Exchange Variation
cabri007,attila650,1/2-1/2,C40,King's Pawn Game: Busch-Gass Gambit
attila650,cabri007,0-1,A40,Horwitz Defense
cabri007,AdrianStyle,1/2-1/2,A10,"English : Anglo-Scandinavian Defense, Malvinas Variation"
CatalinBuzica84,cabri007,0-1,B30,Sicilian Defense: Old Sicilian
liapada,cabri007,1-0,C00,French Defense: Knight Variation
cabri007,liapada,1/2-1/2,B02,Alekhine Defense: Normal Variation
Santiago43,cabri007,0-1,C00,French Defense: Knight Variation
Mike511,cabri007,0-1,C05,"French Defense: Tarrasch Variation, Closed Variation"
cabri007,Bharatjain,1-0,B00,Owen Defense
imagine2,cabri007,0-1,C02,"French Defense: Advance Variation, Milner-Barry Gambit"
cabri007,denisalexandrer,0-1,B21,Sicilian Defense: Morphy Gambit
cabri007,VictorElMasCaro,0-1,C45,Scotch Game
agsjgm,cabri007,1-0,B32,Sicilian Defense: Franco-Sicilian Variation
cabri007,dgomata,1-0,B32,Sicilian Defense: Lwenthal Variation
reateguir,cabri007,0-1,A00,Mieses
cabri007,Valev59,0-1,A40,Queen's Pawn Game: Anglo-Slav
epanizo,cabri007,0-1,B23,Sicilian Defense: Closed
cabri007,dgomata,0-1,A43,Benoni Defense: Old Benoni
contragambitod5,cabri007,1-0,A43,Benoni Defense: Old Benoni
cabri007,martinezfd,1-0,A10,English
agsjgm,cabri007,0-1,B42,"Sicilian Defense: Kan Variation, Modern Variation"
cabri007,SantiagoAyalaAyala,1-0,C45,Scotch Game
IvanZaR,cabri007,1-0,B32,Sicilian Defense: Franco-Sicilian Variation
cabri007,Akib15,0-1,D37,Queen's Gambit Declined: Barmen Variation
eltekindelajedrez,cabri007,1-0,B90,Sicilian Defense: Najdorf Variation
cabri007,dgomata,1-0,A30,English : Symmetrical Variation
cabri007,contragambitod5,0-1,E90,King's Indian Defense: Zinnowitz Variation
Sidonya,cabri007,1-0,B23,Sicilian Defense: Grand Prix Attack
cabri007,Antonell,1-0,B10,Caro-Kann Defense
cabri007,macnecio,0-1,C68,"Ruy Lopez: Exchange, Alekhine Variation"
jHonor,cabri007,1-0,A00,Polish : Birmingham Gambit
cabri007,IvanZaR,0-1,B32,Sicilian Defense: Lwenthal Variation
contragambitod5,cabri007,1-0,D10,Slav Defense
cabri007,ChiquilloMosca,0-1,C31,"King's Gambit Declined: Falkbeer Countergambit, Staunton Line"
julietaamaro62,cabri007,0-1,B13,Caro-Kann Defense: Exchange Variation
macnecio,cabri007,1-0,B21,Sicilian Defense: McDonnell Attack
cabri007,Amaya_Carlo_9999,1-0,A20,"English : King's English Variation, Nimzowitsch Variation"
yoguer,cabri007,1-0,B21,Sicilian Defense: McDonnell Attack
CoyoteMeister,cabri007,1-0,B23,Sicilian Defense: Closed
cabri007,contragambitod5,0-1,E90,King's Indian Defense: Zinnowitz Variation
IBDC,cabri007,0-1,A04,Zukertort : Sicilian Invitation
cabri007,IvanZaR,1-0,A17,"English : Anglo-Indian Defense, Nimzo-English"
CIBAQuique,cabri007,0-1,A56,Benoni Defense: Hromdka System
cabri007,poolmake,1-0,D41,Queen's Gambit Declined: Semi-Tarrasch Defense
cabri007,CIBAQuique,0-1,C30,King's Gambit Declined: Classical Variation
dgomata,cabri007,1-0,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
cabri007,tlacaelelprimero,0-1,A28,"English : King's English Variation, Four Knights Variation"
cabri007,agsjgm,0-1,C63,"Ruy Lopez: Schliemann Defense, Dyckhoff Variation"
Granadillostrong,cabri007,0-1,A01,Nimzo-Larsen Attack: English Variation
