Blancas,Negras,Result,ECO,Opening
cjop1,HogerOmari,1-0,B32,Sicilian Defense: Kalashnikov Variation
sonopiuttostoscarso,cjop1,0-1,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
cjop1,IWANSIREGAR,0-1,C44,Scotch Game
uztariz03,cjop1,0-1,B20,Sicilian Defense: Bowdler Attack
LudwigEngels,cjop1,0-1,A00,Polish : Baltic Defense
cjop1,aaronagp20,1-0,B33,"Sicilian Defense: Lasker-Pelikan Variation, Bird Variation"
Joken1337,cjop1,0-1,B20,Sicilian Defense: Snyder Variation
cjop1,Ghostintheshell,1-0,B00,Owen Defense
KaomaGift,cjop1,0-1,D00,Queen's Pawn Game
Ambert,cjop1,1-0,D20,Queen's Gambit Accepted
cjop1,moisesdog,0-1,C45,Scotch Game: Blumenfeld Attack
cjop1,HicSuntLeones21,1-0,B70,"Sicilian Defense: Dragon Variation, Fianchetto Variation"
cjop1,komlevalexey2008,0-1,C45,Scotch Game
Therese101,cjop1,0-1,B32,Sicilian Defense: Godiva Variation
cjop1,Mikot,0-1,C45,Scotch Game
DeepBlue1296,cjop1,1-0,A01,Nimzo-Larsen Attack: Classical Variation
cjop1,caduda,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
Pakistangirl,cjop1,0-1,B32,Sicilian Defense: Godiva Variation
cjop1,dirjen_88,0-1,B00,Owen Defense
Blot_chaatlo,cjop1,1-0,C02,"French Defense: Advance Variation, Paulsen Attack"
DeSteen,cjop1,0-1,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
cjop1,Garaase,0-1,B32,Sicilian Defense: Kalashnikov Variation
Milos0907,cjop1,0-1,B23,Sicilian Defense: Closed
cjop1,Danil_Vyborg,1-0,B02,Alekhine Defense: Scandinavian Variation
Mr_Gambito92,cjop1,0-1,B32,Sicilian Defense: Godiva Variation
cjop1,Reiner1965,0-1,B54,"Sicilian Defense: Modern Variations, Main Line"
cjop1,DHNL,1-0,C42,Russian Game: Three Knights Game
cjop1,Bagas_riyanto,0-1,B13,Caro-Kann Defense: Exchange Variation
chess_eschool_rokh,cjop1,1-0,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
Andreas1904,cjop1,0-1,B32,Sicilian Defense: Godiva Variation
cjop1,sora15,1-0,B32,Sicilian Defense: Open
cjop1,Kaonashi1997,0-1,C00,French Defense: Schlechter Variation
SpainALEPH,cjop1,0-1,D00,Queen's Pawn Game: Chigorin Variation
cjop1,Spartacus87,1-0,C00,French Defense: Schlechter Variation
Stenhaug96,cjop1,0-1,B23,Sicilian Defense: Closed
cjop1,louisrobert,0-1,B50,Sicilian Defense
aVz92,cjop1,0-1,B22,"Sicilian Defense: Alapin Variation, Barmen Defense"
Andrew_2013,cjop1,0-1,B32,Sicilian Defense: Godiva Variation
cjop1,WaterlessDesert,0-1,B15,Caro-Kann Defense: Main Line
kkmkr,cjop1,0-1,D02,Queen's Pawn Game: Symmetrical Variation
cjop1,MisterSinister786,0-1,D00,Queen's Pawn Game
cjop1,behemot1971,0-1,C44,Scotch Game: Lolli Variation
Slawkurp,cjop1,1-0,A03,Bird : Dutch Variation
donlaps78,cjop1,1-0,B32,Sicilian Defense: Lwenthal Variation
rustamlu1360,cjop1,0-1,B20,Sicilian Defense: Bowdler Attack
cjop1,TNVNguyenMinhKha1997,1-0,B70,"Sicilian Defense: Dragon Variation, Fianchetto Variation"
PasupathyVK,cjop1,1-0,B30,Sicilian Defense: Old Sicilian
cjop1,frankdave01,0-1,C00,French Defense: Schlechter Variation
cjop1,MartasRRR,0-1,B16,Caro-Kann Defense: Bronstein-Larsen Variation
cjop1,specialistdestroyer,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
AJEDREZ_DIDACTICO,cjop1,1-0,B23,Sicilian Defense: Closed
cjop1,mohamedbrakat1234,0-1,B00,Duras Gambit
Ahmed__Horus,cjop1,0-1,B30,Sicilian Defense: Old Sicilian
Marxvonazulay,cjop1,1-0,B33,Sicilian Defense: Lasker-Pelikan Variation
sandwichrhinoceros,cjop1,1-0,B21,"Sicilian Defense: Smith-Morra Gambit Declined, Push Variation"
cjop1,sandwichrhinoceros,1-0,C45,Scotch Game: Blumenfeld Attack
xtaboy,cjop1,1-0,B33,"Sicilian Defense: Lasker-Pelikan Variation, Schlechter Variation"
JuAug,cjop1,1-0,B23,Sicilian Defense: Closed
cjop1,ilbastonatore,0-1,B46,Sicilian Defense: Taimanov Variation
NotTalented,cjop1,0-1,B33,Sicilian Defense: Open
cjop1,SergeyEmtsev,1-0,B94,Sicilian Defense: Najdorf Variation
cjop1,Implacable2,1-0,C00,French Defense: Schlechter Variation
cjop1,Lupo01,1/2-1/2,B44,Sicilian Defense: Taimanov Variation
YarikSk,cjop1,1-0,D02,Queen's Pawn Game: Zukertort Variation
n3xtd0r,cjop1,0-1,B33,Sicilian Defense: Lasker-Pelikan Variation
cjop1,MatthewAng,1-0,B00,Owen Defense
emran_ghalandari,cjop1,0-1,D37,"Queen's Gambit Declined: Vienna Variation, Quiet Variation"
cjop1,ZloyUchitel,0-1,B42,"Sicilian Defense: Kan Variation, Polugaevsky Variation"
Sircarse,cjop1,1-0,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
cjop1,Gmnimrod,1-0,C41,Philidor Defense: Exchange Variation
cjop1,canaleta72,1-0,B94,Sicilian Defense: Najdorf Variation
AlexManzoni,cjop1,1-0,B23,Sicilian Defense: Closed
cjop1,fantasmagoricooooo,0-1,B32,Sicilian Defense: Open
albert44,cjop1,1-0,D37,Queen's Gambit Declined: Vienna Variation
VsegdaGotov,cjop1,0-1,B32,Sicilian Defense: Godiva Variation
cjop1,Sweetrejections,0-1,B01,Scandinavian Defense: Modern Variation
mblake696969,cjop1,1-0,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
cjop1,YOUSUFGREEN,1-0,C45,Scotch Game: Classical Variation
cjop1,I1stronger3than_you,0-1,B33,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation"
leonidstein,cjop1,1-0,D20,Queen's Gambit Accepted
Sana_dorante,cjop1,1-0,D37,"Queen's Gambit Declined: Vienna Variation, Quiet Variation"
cjop1,Sana_dorante,0-1,B15,Caro-Kann Defense: Main Line
PEVBPESCAITO,cjop1,0-1,B32,Sicilian Defense: Godiva Variation
morado0927,cjop1,0-1,A29,"English : King's English Variation, Four Knights Variation, Fianchetto Line"
cjop1,suhel2021,1-0,B07,Czech Defense
rastin2017,cjop1,0-1,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
cjop1,mirsadmicky,0-1,C41,Philidor Defense
dgundogan12,cjop1,0-1,B20,Sicilian Defense: Snyder Variation
cjop1,Montgomerym,0-1,B01,Scandinavian Defense: Main Line
cjop1,Barsegyan_Ararat,1-0,B00,Nimzowitsch Defense: Declined Variation
wildNature,cjop1,1-0,B30,Sicilian Defense: Old Sicilian
cjop1,Drsantosh85,1-0,B98,Sicilian Defense: Najdorf Variation
Pancho11,cjop1,0-1,B23,Sicilian Defense: Closed
KRandall12,cjop1,1/2-1/2,D02,Queen's Pawn Game: London System
juanpagomez16,cjop1,1-0,B20,Sicilian Defense: Staunton-Cochrane Variation
cjop1,Mateitogladiador,1-0,B97,"Sicilian Defense: Najdorf Variation, Poisoned Pawn Variation"
cjop1,cachotoronja,0-1,C44,Scotch Game
cjop1,CHESSMAN_KZ,0-1,C40,Elephant Gambit
alzaeem1973,cjop1,0-1,A13,"English : Agincourt Defense, Tarrasch Defense"
TheEagle_64_19,cjop1,1-0,B22,"Sicilian Defense: Alapin Variation, Barmen Defense"
cjop1,UnknownIQ,1-0,B27,Sicilian Defense: Hyperaccelerated Pterodactyl
joe8760,cjop1,1-0,D00,Queen's Pawn Game: Stonewall Attack
cjop1,LerikoTalikadze2014,1-0,B02,"Alekhine Defense: Two Pawn Attack, Lasker Variation"
nasticus,cjop1,1-0,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
MrGambit1122,cjop1,1-0,A00,Van Geet
cjop1,Yaslabak,0-1,B08,Pirc Defense: Classical Variation
cjop1,VolkovRuslan999,1-0,C00,French Defense: Schlechter Variation
safwanshawi,cjop1,0-1,D00,Queen's Pawn Game: Stonewall Attack
cjop1,thirdmaster,1-0,B06,Modern Defense
