Blancas,Negras,Result,ECO,Opening
Jesus1999GM,markez777,1-0,B03,Alekhine Defense
Jesus1999GM,xcazaver,1-0,B06,Modern Defense: Standard Defense
xcazaver,Jesus1999GM,0-1,C41,Philidor Defense: Steinitz Variation
Jesus1999GM,mattcrossette,1/2-1/2,C77,"Ruy Lopez: Morphy Defense, Anderssen Variation"
Chardetham,Jesus1999GM,0-1,C45,Scotch Game
Jesus1999GM,AbdulAzis,0-1,B06,Modern Defense: Pseudo-Austrian Attack
Jackie37,Jesus1999GM,0-1,A45,Indian Defense
Jesus1999GM,tauro1959,0-1,C11,"French Defense: Steinitz Variation, Boleslavsky Variation"
tauro1959,Jesus1999GM,1-0,A48,London System
Marlo82,Jesus1999GM,1/2-1/2,B90,"Sicilian Defense: Najdorf Variation, English Attack"
Jesus1999GM,JesusMJacintoM,1-0,D35,"Queen's Gambit Declined: Exchange Variation, Positional Variation"
G-Energy,Jesus1999GM,0-1,B52,"Sicilian Defense: Canal Attack, Main Line"
Jesus1999GM,G-Energy,1-0,D10,Slav Defense
Jesus1999GM,ideapad,1-0,A43,Benoni Defense: Benoni Gambit Accepted
mmc1975,Jesus1999GM,1-0,B01,Scandinavian Defense: Gubinsky-Melts Defense
Jesus1999GM,MohammedIbrahim156,1/2-1/2,B09,Pirc Defense: Austrian Attack
Devastadorcubano,Jesus1999GM,1-0,C41,Philidor Defense: Exchange Variation
Jesus1999GM,Piris67,1-0,B21,Sicilian Defense: Smith-Morra Gambit
haugiang,Jesus1999GM,1-0,C21,Center Game: von der Lasa Gambit
tomsamberg,Jesus1999GM,0-1,C23,Bishop's
Jesus1999GM,piyush_jpr_chess,1-0,B32,Sicilian Defense: Kalashnikov Variation
Jesus1999GM,Runclair,0-1,B10,Caro-Kann Defense
Jesus1999GM,mahdiar7,0-1,C10,French Defense: Rubinstein Variation
mahdiar7,Jesus1999GM,0-1,B22,Sicilian Defense: Alapin Variation
V0dka4ess,Jesus1999GM,0-1,E81,King's Indian Defense: Steiner Attack
Jesus1999GM,Rapidisimo,1/2-1/2,C11,"French Defense: Classical Variation, Steinitz Variation"
Rapidisimo,Jesus1999GM,0-1,E60,"King's Indian Defense: Normal Variation, King's Knight Variation"
Jesus1999GM,Rapidisimo,1/2-1/2,A50,Indian Defense: Normal Variation
Jesus1999GM,hungryabricot,0-1,B13,"Caro-Kann Defense: Panov Attack, Modern Defense, Mieses Line"
Jesus1999GM,dohagiang2020,1-0,B40,"Sicilian Defense: French Variation, Open"
spiderman0011,Jesus1999GM,1-0,C48,Four Knights Game: Spanish Variation
fadeaway41,Jesus1999GM,0-1,D02,"Queen's Pawn Game: Symmetrical Variation, Pseudo-Catalan"
Jesus1999GM,IgorSL,0-1,B57,"Sicilian Defense: Sozin, not Scheveningen"
OzzY666,Jesus1999GM,1-0,D00,Blackmar-Diemer Gambit: Teichmann Variation
Jesus1999GM,SikharRegmi7,0-1,B06,Modern Defense: Standard Line
Jesus1999GM,Flimflamman,0-1,C77,"Ruy Lopez: Morphy Defense, Anderssen Variation"
DzaHin20,Jesus1999GM,0-1,C24,Bishop's : Berlin Defense
FelipeRevueltas,Jesus1999GM,0-1,D93,"Grnfeld Defense: Three Knights Variation, Hungarian Variation"
Jesus1999GM,Jojolm,1-0,B15,Caro-Kann Defense: Gurgenidze System
sercuervo,Jesus1999GM,0-1,B01,Scandinavian Defense: Schiller-Pytel Variation
Jesus1999GM,Korabikab,1-0,D02,Queen's Pawn Game: Zukertort Variation
FC_Neuhausen_80,Jesus1999GM,1-0,B89,Sicilian Defense: Velimirovic Attack
Hauptscht,Jesus1999GM,0-1,A36,"English : Symmetrical Variation, Fianchetto Variation"
Jesus1999GM,chessmaciel37,1-0,B98,Sicilian Defense: Najdorf Variation
Jesus1999GM,Hesp-63,0-1,B46,Sicilian Defense: Taimanov Variation
Jesus1999GM,Mbrsilva,1-0,C01,"French Defense: Exchange Variation, Monte Carlo Variation"
Jesus1999GM,alexhin,1-0,B01,"Scandinavian Defense: Main Line, Mieses Variation"
gregcelestial,Jesus1999GM,0-1,E70,King's Indian Defense: Normal Variation
Jack_Kozlovich,Jesus1999GM,0-1,B50,Sicilian Defense: Modern Variations
MichaelCziczkat,Jesus1999GM,1-0,C65,"Ruy Lopez: Berlin Defense, Beverwijk Variation"
Jesus1999GM,OnagroMacabro,1-0,B01,Scandinavian Defense: Blackburne Gambit
fabschess,Jesus1999GM,0-1,E60,"Indian Defense: King's Indian Variation, Fianchetto Variation"
Jesus1999GM,Avisvei,1-0,B16,Caro-Kann Defense: Bronstein-Larsen Variation
The_blunderist,Jesus1999GM,1/2-1/2,C44,Scotch Game: Haxo Gambit
Jesus1999GM,LAIRSON,1-0,C12,"French Defense: MacCutcheon Variation, Bernstein Variation"
dkfin7,Jesus1999GM,0-1,B01,Scandinavian Defense: Main Line
Jesus1999GM,leha1976,1-0,B41,"Sicilian Defense: Kan Variation, Marczy Bind, Rti Variation"
DavitIremashvili,Jesus1999GM,0-1,E61,King's Indian Defense
Jesus1999GM,tribhu64,0-1,B15,Caro-Kann Defense: Tartakower Variation
Jesus1999GM,pdf15,1/2-1/2,C64,"Ruy Lopez: Classical Variation, Central Variation"
Danish_chess,Jesus1999GM,0-1,C50,Giuoco Piano
mr_radhe,Jesus1999GM,1-0,C41,Philidor Defense
adrianoyusuf,Jesus1999GM,1/2-1/2,C21,Danish Gambit
Jesus1999GM,Zaqi,1-0,C40,Elephant Gambit
Zaqi,Jesus1999GM,1-0,C21,Center Game: Ross Gambit
Jesus1999GM,Zaqi,1-0,C40,Elephant Gambit
Jesus1999GM,MurodAbdurahmonov,0-1,A53,Old Indian Defense: Czech Variation
kaKaboum,Jesus1999GM,1-0,A02,Bird : From's Gambit
Jesus1999GM,Zukile_1991,0-1,A40,Englund Gambit
Map-35,Jesus1999GM,1/2-1/2,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
Jesus1999GM,Anonymous2003,0-1,B01,Scandinavian Defense: Modern Variation
Jesus1999GM,Famoxy,1-0,C44,Scotch Game: Scotch Gambit
tatarguest,Jesus1999GM,1-0,D24,Queen's Gambit Accepted: Showalter Variation
Blockedd,Jesus1999GM,0-1,D00,Blackmar-Diemer Gambit: Teichmann Variation
Jesus1999GM,Alexandr1982,0-1,D02,"Queen's Pawn Game: Symmetrical Variation, Pseudo-Catalan"
Blue-Taxon,Jesus1999GM,1/2-1/2,B33,Sicilian Defense: Open
Jesus1999GM,srtubal,0-1,A43,Benoni Defense: Benoni Gambit Accepted
Jesus1999GM,Schachsucher,0-1,B01,Scandinavian Defense: Gubinsky-Melts Defense
behemot1971,Jesus1999GM,1-0,C26,Vienna Game: Stanley Variation
varunrajk,Jesus1999GM,1-0,B01,Scandinavian Defense: Modern Variation
Jesus1999GM,AlexRyn,1-0,C50,Italian Game: Anti-Fried Liver Defense
Jesus1999GM,kwtsos,0-1,C68,Ruy Lopez: Exchange Variation
Jesus1999GM,Pankalelo_GR,0-1,B33,Sicilian Defense: Lasker-Pelikan Variation
Jesus1999GM,aymanooov,1-0,D31,Semi-Slav Defense: Accelerated Move Order
aymanooov,Jesus1999GM,0-1,D38,Queen's Gambit Declined: Ragozin Defense
evgeniy_gm,Jesus1999GM,1-0,E70,King's Indian Defense: Normal Variation
Jesus1999GM,rayan_amunan,1-0,A00,Englund Gambit Declined: Reversed French
Katoh1,Jesus1999GM,1-0,A05,Zukertort : Nimzo-Larsen Variation
BONICEK,Jesus1999GM,1-0,C42,Russian Game: Three Knights Game
Jesus1999GM,Jetonqerkini,0-1,D30,French Defense: Diemer-Duhm Gambit
Jesus1999GM,Quirov,0-1,D30,French Defense: Diemer-Duhm Gambit
RoterTurmMuenchen,Jesus1999GM,1/2-1/2,C41,Philidor Defense: Exchange Variation
Jesus1999GM,MarioROviedo,1-0,D10,Slav Defense: Exchange Variation
Bumble-B,Jesus1999GM,0-1,A10,English : Anglo-Dutch Defense
Jesus1999GM,Chessitloud,0-1,E76,King's Indian Defense: Four Pawns Attack
Jaison_matos,Jesus1999GM,1-0,A00,Mieses
Jesus1999GM,ShomuShamaim,1-0,C48,"Four Knights Game: Spanish Variation, Classical Variation"
C4har2ls0,Jesus1999GM,0-1,C26,Vienna Game: Vienna Gambit
Jesus1999GM,Omran72,0-1,B06,Modern Defense: Pseudo-Austrian Attack
Jesus1999GM,onurofrivia,1-0,C01,French Defense: Exchange Variation
NS_BKD,Jesus1999GM,1-0,E72,King's Indian Defense: Pomar System
turmlp,Jesus1999GM,0-1,C20,King's Pawn Game: Alapin
Jesus1999GM,Nightwalker44,1-0,D20,"Queen's Gambit Accepted: Central Variation, Alekhine System"
Nightwalker44,Jesus1999GM,0-1,B54,"Sicilian Defense: Modern Variations, Main Line"
Jesus1999GM,Nightwalker44,1-0,B01,Scandinavian Defense: Gubinsky-Melts Defense
Nightwalker44,Jesus1999GM,1-0,C45,Scotch Game: Schmidt Variation
Irk_Wind,Jesus1999GM,1-0,D02,Queen's Pawn Game: London System
Jesus1999GM,Kalatov,0-1,A51,Indian Defense: Budapest Defense
Jesus1999GM,Marco-Antonio2249,0-1,E76,King's Indian Defense: Four Pawns Attack
ppengra,Jesus1999GM,0-1,C41,Philidor Defense
Jesus1999GM,FFChess-AZ74,0-1,C64,"Ruy Lopez: Classical Variation, Central Variation"
Jesus1999GM,Pedrozzza,0-1,D06,Queen's Gambit Declined: Marshall Defense
Eudomar,Jesus1999GM,1-0,B32,Sicilian Defense: Open
Jesus1999GM,Eudomar,1-0,C65,"Ruy Lopez: Classical Variation, Zukertort Gambit"
Eudomar,Jesus1999GM,1-0,C65,Ruy Lopez: Berlin Defense
Jesus1999GM,BeloBlanca,1-0,A40,English Defense
BeloBlanca,Jesus1999GM,0-1,A01,Nimzo-Larsen Attack: Classical Variation
Cobra2201,Jesus1999GM,0-1,C45,Scotch Game: Classical Variation
