Blancas,Negras,Result,ECO,Opening
Ariellopescwb,GHkeiven,1-0,A46,Indian Defense: Spielmann-Indian
GHkeiven,hmenken,0-1,B32,Sicilian Defense: Lwenthal Variation
Jorgepablo2,GHkeiven,1-0,D02,Queen's Pawn Game: Chigorin Variation
GHkeiven,sergei_chirkov,0-1,B50,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order"
GHkeiven,Sarthakmahajan,0-1,B90,"Sicilian Defense: Najdorf Variation, Lipnitsky Attack"
hardikvyass,GHkeiven,1-0,A04,Zukertort : Queenside Fianchetto Variation
GHkeiven,valy050469,1-0,C70,"Ruy Lopez: Morphy Defense, Caro Variation"
karthik_iit_bhu_mnc,GHkeiven,1-0,C45,Scotch Game
davidms,GHkeiven,0-1,B00,"Nimzowitsch Defense: Kennedy Variation, Keres Attack"
Alexlcs,GHkeiven,1-0,A00,Van Geet : Reversed Nimzowitsch
dovetailent,GHkeiven,1-0,A01,Nimzo-Larsen Attack: Modern Variation
GHkeiven,dovetailent,1-0,C41,Philidor Defense
dovetailent,GHkeiven,1-0,A01,Nimzo-Larsen Attack: Indian Variation
py3,GHkeiven,0-1,A10,English : Anglo-Lithuanian Variation
GHkeiven,py3,0-1,B40,"Sicilian Defense: French Variation, Normal"
GHkeiven,Chuppala,0-1,B32,Sicilian Defense: Godiva Variation
GHkeiven,MasterJohn7,0-1,C02,"French Defense: Advance Variation, Nimzowitsch System"
Can-Chessgin,GHkeiven,0-1,C47,Four Knights Game
ernazar2014,GHkeiven,0-1,-1,-1
lichess AI level 8,GHkeiven,1-0,-1,-1
GHkeiven,oscarhernadez,1-0,B06,Modern Defense
GHkeiven,Reifer,0-1,B32,Sicilian Defense: Lwenthal Variation
Cacho22,GHkeiven,1-0,A00,Gedult's
oscarhernadez,GHkeiven,0-1,A00,Hungarian
GHkeiven,douglasabreu,1-0,A00,Van't Kruijs
GHkeiven,jeffren10,0-1,B40,Sicilian Defense: French Variation
Lego77,GHkeiven,1-0,D00,Queen's Pawn Game
jeffren10,GHkeiven,1-0,B00,Nimzowitsch Defense: Declined Variation
GHkeiven,douglasabreu,1-0,C70,"Ruy Lopez: Morphy Defense, Caro Variation"
Lego77,GHkeiven,1-0,D00,Queen's Pawn Game
GHkeiven,jchh,1-0,B44,Sicilian Defense: Taimanov Variation
GHkeiven,douglasabreu,1-0,B00,King's Pawn
GHkeiven,Reifer,0-1,B33,"Sicilian Defense: Lasker-Pelikan Variation, Schlechter Variation"
cjop1,GHkeiven,1-0,B00,King's Pawn Game: Nimzowitsch Defense
moisesbastidas7822,GHkeiven,1-0,A07,King's Indian Attack
GHkeiven,jab17,0-1,B06,Modern Defense
GHkeiven,jchh,1-0,B00,St. George Defense
cjop1,GHkeiven,1-0,C45,Scotch Game
DanielBarreto,GHkeiven,1-0,D02,Queen's Pawn Game: Chigorin Variation
oswaldobalza,GHkeiven,1-0,A45,Indian Defense
GHkeiven,Reifer,0-1,B32,Sicilian Defense: Lwenthal Variation
jchh,GHkeiven,1-0,A10,English : Anglo-Scandinavian Defense
GHkeiven,panza1977,0-1,B40,"Sicilian Defense: French Variation, Normal"
GHkeiven,guadaj,0-1,C00,French Defense: Knight Variation
jeffren10,GHkeiven,1-0,C50,Italian Game
cjop2,GHkeiven,0-1,C35,King's Gambit Accepted: Cunningham Defense
GHkeiven,vladsuar,1-0,B27,"Pterodactyl Defense: Western, Rhamphorhynchus"
GHkeiven,douglasabreu,0-1,C70,"Ruy Lopez: Morphy Defense, Caro Variation"
oscarhernadez,GHkeiven,1-0,A08,King's Indian Attack: French Variation
GHkeiven,mherize,0-1,B32,Sicilian Defense: Lwenthal Variation
elenmascarado,GHkeiven,1-0,C34,King's Gambit Accepted: MacLeod Defense
GHkeiven,douglasabreu,0-1,C70,"Ruy Lopez: Morphy Defense, Caro Variation"
oscarhernadez,GHkeiven,1-0,A04,Zukertort : Pirc Invitation
douglasabreu,GHkeiven,1-0,C50,Italian Game
GHkeiven,DanielBarreto,0-1,B10,Caro-Kann Defense
GHkeiven,ComoPiensaUnaTara-YT,0-1,B32,Sicilian Defense: Lwenthal Variation
jab17,GHkeiven,1-0,D25,Queen's Gambit Accepted: Normal Variation
carlbc84,GHkeiven,0-1,C45,Scotch Game: Schmidt Variation
GHkeiven,oswaldobalza,0-1,C41,Philidor Defense: Hanham Variation
vladsuar,GHkeiven,0-1,-1,-1
GHkeiven,jab17,0-1,B06,Modern Defense
GHkeiven,vladsuar,1-0,B27,Sicilian Defense: Hyperaccelerated Fianchetto
GHkeiven,Silveradocanman,0-1,B00,Owen Defense
Augusto29800,GHkeiven,0-1,C68,"Ruy Lopez: Exchange Variation, Lutikov Variation"
Claddix,GHkeiven,0-1,C51,Italian Game: Evans Gambit
GHkeiven,pepe_pedroza,1-0,B00,Owen Defense
Iranchess-Ach,GHkeiven,1-0,A00,Hungarian
GHkeiven,Ajay_rajawat,0-1,C64,Ruy Lopez: Classical Variation
hayat11,GHkeiven,0-1,C51,Italian Game: Evans Gambit
GHkeiven,DrKeper1,1-0,C40,King's Pawn Game: Busch-Gass Gambit
GunGunner01,GHkeiven,0-1,C50,Italian Game
GHkeiven,Arribalaraza,1/2-1/2,C62,Ruy Lopez: Steinitz Defense
kudaibergen007,GHkeiven,1-0,A00,Mieses
GHkeiven,proffreitas,1-0,C62,Ruy Lopez: Steinitz Defense
GHkeiven,nsbk_3,0-1,B32,Sicilian Defense: Franco-Sicilian Variation
Tarek_Ahmed_Mazumder,GHkeiven,0-1,C24,Bishop's : Berlin Defense
mesr00,GHkeiven,1-0,C30,King's Gambit
GHkeiven,ksente,1-0,C61,Ruy Lopez: Bird Variation
BB4ThaWin,GHkeiven,0-1,A40,Mikenas Defense
GHkeiven,t-rex-buca,0-1,B01,Scandinavian Defense: Main Line
franciscochile,GHkeiven,1-0,C78,"Ruy Lopez: Morphy Defense, Arkhangelsk Variation"
GHkeiven,chadson,1-0,C61,Ruy Lopez: Bird Variation
Evlusik,GHkeiven,0-1,C44,Scotch Game
GHkeiven,JulSevAdr,0-1,C70,"Ruy Lopez: Morphy Defense, Caro Variation"
Jambi9,GHkeiven,1-0,A04,Zukertort : Black Mustang Defense
GHkeiven,alaaaaadinnn,1-0,C77,"Ruy Lopez: Morphy Defense, Anderssen Variation"
GHkeiven,Mtdv13,1-0,C62,Ruy Lopez: Steinitz Defense
fenchelauflauf,GHkeiven,1-0,D23,Queen's Gambit Accepted
GHkeiven,driftersince89,1/2-1/2,C00,French Defense: Knight Variation
lfn23,GHkeiven,0-1,C42,Russian Game: Three Knights Game
askoisko,GHkeiven,1-0,C48,Four Knights Game: Spanish Variation
datta041986,GHkeiven,1-0,A50,Queen's Indian Accelerated
AKI_100,GHkeiven,1/2-1/2,C20,"King's Pawn Game: Wayward Queen Attack, Kiddie Countergambit"
GHkeiven,mnschaman,0-1,C41,Philidor Defense
