Blancas,Negras,Result,ECO,Opening
Lego77,Passionary1,1-0,A45,Indian Defense
maxinozi,Lego77,0-1,A40,Queen's Pawn Game
Lego77,Lucitan_Ruiz,1-0,D00,Queen's Pawn Game
Lego77,Damir2012-1998,1-0,D00,Queen's Pawn Game
Shackelford,Lego77,1-0,D00,Queen's Pawn Game: Mason Variation
Lego77,tawfikchihi,0-1,A45,Indian Defense
Cash_Visser,Lego77,0-1,A04,Zukertort : Slav Invitation
Lego77,Blunders69,0-1,A43,Benoni Defense: Old Benoni
Blunders69,Lego77,1-0,B10,Caro-Kann Defense
Lego77,Croxxifixco,1-0,D00,Queen's Pawn Game
Lego77,karasah22,0-1,A43,Benoni Defense: Old Benoni
Lego77,GigglingSquid,0-1,A45,Indian Defense
YusufBachtiarST,Lego77,0-1,A00,Polish : Outflank Variation
Lego77,raman390,1-0,D00,Queen's Pawn Game
Konkere,Lego77,1-0,D11,Slav Defense: Modern Line
Lego77,weaponT1,1-0,A45,Indian Defense
Lego77,Floydovich,0-1,A40,Queen's Pawn Game
jose_layones,Lego77,1-0,B12,Caro-Kann Defense: Advance Variation
titika200000113,Lego77,1-0,B10,Caro-Kann Defense
Lego77,TobiWerner,0-1,A45,Indian Defense
Lego77,amirul2010hakimi,1-0,A40,Modern Defense
hamza_algeriany,Lego77,1-0,B10,Caro-Kann Defense
Admirov,Lego77,0-1,B10,Caro-Kann Defense: Accelerated Panov Attack
Lego77,s1949,1-0,A43,Benoni Defense: Old Benoni
lhex17,Lego77,1-0,B10,Caro-Kann Defense: Hillbilly Attack
Lego77,mirasan45,1/2-1/2,A43,Benoni Defense: Old Benoni
zoma1976,Lego77,0-1,B13,Caro-Kann Defense: Exchange Variation
Lego77,Samuray79,1-0,A45,Indian Defense
Lego77,Daniel_Piedra,1-0,D00,Queen's Pawn Game
Rodolfo_2020,Lego77,1-0,B12,"Caro-Kann Defense: Marczy Variation, Marczy Gambit"
Capellan777,Lego77,1-0,D10,Slav Defense: Exchange Variation
Lego77,OsamaHola,1-0,A00,Englund Gambit Declined: Reversed French
Lego77,cafedeh-bkd,0-1,A40,Queen's Pawn Game
imveganir,Lego77,0-1,B17,Caro-Kann Defense: Karpov Variation
Lego77,duranjonathansjc,1-0,A40,Horwitz Defense
Ermk_v7,Lego77,1-0,A04,Zukertort : Slav Invitation
Lego77,LonelymushroomYT1,1-0,D00,Queen's Pawn Game
Cvereaue,Lego77,0-1,B12,"Caro-Kann Defense: Advance Variation, Short Variation"
melv30,Lego77,0-1,B06,Rat Defense: Accelerated Gurgenidze
Lego77,Somospoloselectricos,1-0,D00,Queen's Pawn Game
Lego77,Roccito,0-1,D00,Queen's Pawn Game
EasyLacy,Lego77,1-0,B13,Caro-Kann Defense: Exchange Variation
Dren2020,Lego77,1-0,B13,Caro-Kann Defense: Exchange Variation
Lego77,peluza93,1-0,D00,Queen's Pawn Game
Lego77,aleoro,0-1,A45,Indian Defense
aguinas,Lego77,1-0,B10,Caro-Kann Defense: Accelerated Panov Attack
Lego77,vassilenko,1-0,D00,Queen's Pawn Game
kcp23,Lego77,0-1,B10,Caro-Kann Defense: Two Knights Attack
Lego77,joyitalover,0-1,A40,Horwitz Defense
soputanmountain,Lego77,0-1,A01,Nimzo-Larsen Attack
Lego77,Albatros92,0-1,A80,Dutch Defense
thekiwijones,Lego77,1-0,B10,Caro-Kann Defense
utopiachess1,Lego77,1-0,B10,Caro-Kann Defense: Euwe Attack
Lego77,sesese60,0-1,A45,Indian Defense
Lego77,EGO360,1-0,A40,Queen's Pawn Game
saeid1402,Lego77,0-1,B12,"Caro-Kann Defense: Advance Variation, Bayonet Attack"
MagnusForeskinsen,Lego77,0-1,B12,"Caro-Kann Defense: Advance Variation, Tal Variation"
Lego77,Bionic_Crocodile,0-1,A45,Indian Defense
Lego77,luham,1-0,A45,Indian Defense
Lego77,Katarina501,0-1,A40,Horwitz Defense
Ssuurrbboo71,Lego77,1-0,B10,Caro-Kann Defense
Sam_Florida2020,Lego77,0-1,A40,Queen's Pawn Game
platothewise,Lego77,0-1,A40,Queen's Pawn Game
Lego77,Voltron21,0-1,D00,Queen's Pawn Game
Robert-Coleman,Lego77,1-0,D00,Queen's Pawn Game: Mason Variation
ortigueira,Lego77,0-1,D10,Slav Defense
Lego77,ben13,0-1,D00,Queen's Pawn Game
Lego77,Sidclay,0-1,A40,Horwitz Defense
Lego77,KnightofMountains,1-0,D00,Queen's Pawn Game
Rex-64,Lego77,0-1,A00,Hungarian : Slav Formation
Lego77,steve-le-bg,0-1,D00,Queen's Pawn Game
nikosflix,Lego77,0-1,B13,Caro-Kann Defense: Exchange Variation
Lego77,ramenkarmakar92,1-0,D00,Queen's Pawn Game
UKfreedom22,Lego77,0-1,D31,Semi-Slav Defense: Accelerated Move Order
Lego77,soputanmountain,1-0,A45,Indian Defense
anrec,Lego77,1-0,D11,Slav Defense: Modern Line
Lego77,IranianKing2010,0-1,D00,Queen's Pawn Game
pilot1965,Lego77,1-0,B10,Caro-Kann Defense
Lego77,ChessDominican,0-1,A45,Indian Defense
MrSlikker,Lego77,0-1,B12,Caro-Kann Defense: Advance Variation
Lego77,ClubGMBobbyFischer,0-1,D00,Queen's Pawn Game
robchess16,Lego77,0-1,A01,Nimzo-Larsen Attack
Lego77,Milos0907,1-0,D00,Queen's Pawn Game
Lego77,law123456789,0-1,A45,Indian Defense
candropasaribuuu,Lego77,0-1,D10,Slav Defense: Exchange Variation
Lego77,candropasaribuuu,1-0,D00,Queen's Pawn Game
candropasaribuuu,Lego77,1-0,D10,Slav Defense: Exchange Variation
mirap1x,Lego77,1-0,B10,Caro-Kann Defense
Lego77,deltafenix,0-1,A40,Modern Defense
Saint-Lugar,Lego77,0-1,A12,"Rti : Anglo-Slav Variation, Bogoljubov Variation"
Lego77,minalabh,0-1,D00,Queen's Pawn Game
hisham-x7,Lego77,1-0,B10,Caro-Kann Defense: Two Knights Attack
Lego77,armin1362,1-0,A45,Indian Defense
sergt777,Lego77,1-0,B10,Caro-Kann Defense
Lego77,mehdibidargermi,1-0,D00,Queen's Pawn Game
Lego77,Juanjoseloe,1-0,D00,Queen's Pawn Game
Qllei,Lego77,1-0,A04,Zukertort : Slav Invitation
Piligrim_75,Lego77,1-0,B10,Caro-Kann Defense
Combinov,Lego77,1-0,B17,"Caro-Kann Defense: Karpov Variation, Modern Variation, Ivanchuk Defense"
MarioForce,Lego77,0-1,D11,Slav Defense: Modern Line
Lego77,MarioForce,0-1,A45,Indian Defense
