Blancas,Negras,Result,ECO,Opening
rfc11,RedPusher,0-1,C50,"Italian Game: Classical Variation, Albin Gambit"
I-am-King,rfc11,0-1,B90,"Sicilian Defense: Najdorf Variation, Lipnitsky Attack"
rfc11,H0781019060,1-0,C67,"Ruy Lopez: Berlin Defense, Rio Gambit Accepted"
H0781019060,rfc11,0-1,B30,Sicilian Defense: Old Sicilian
EssamSammour,rfc11,0-1,B20,Sicilian Defense: Bowdler Attack
rfc11,EssamSammour,1-0,C23,Bishop's : Boi Variation
rfc11,kadirkonukcu,0-1,D02,Queen's Pawn Game: Chigorin Variation
mrquinn5,rfc11,1-0,B21,"Sicilian Defense: Smith-Morra Gambit Accepted, Fianchetto Defense"
japinoy,rfc11,1-0,A05,King's Indian Attack: Symmetrical Defense
rfc11,JAIFER_FRITZ289,1-0,C50,Italian Game: Schilling-Kostic Gambit
rfc11,Ragnarok1900,1-0,A06,Zukertort : Tennison Gambit
joshagirgis,rfc11,0-1,B21,Sicilian Defense: Smith-Morra Gambit
noobindianplayer,rfc11,0-1,B22,Sicilian Defense: Alapin Variation
rfc11,sokoff85,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
mr_marjekinci,rfc11,1-0,C34,King's Gambit Accepted: MacLeod Defense
JeremyIsFishing,rfc11,1-0,B30,Sicilian Defense: Old Sicilian
rfc11,ab_niazy,1-0,C50,Italian Game: Anti-Fried Liver Defense
Swatup,rfc11,1-0,B90,"Sicilian Defense: Najdorf Variation, English Attack"
rfc11,daftpenguin,1-0,A40,English Defense
tt400,rfc11,1-0,B50,Sicilian Defense: Modern Variations
rfc11,s_lukas,1-0,B10,Caro-Kann Defense
rfc11,taillacq,0-1,C41,Philidor Defense
derevnya228uaz,rfc11,1/2-1/2,E60,"King's Indian Defense: Normal Variation, King's Knight Variation"
rfc11,picher89,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
rfc11,JairoGT,1-0,C68,"Ruy Lopez: Exchange Variation, Lutikov Variation"
Michael_Vedsoe,rfc11,1-0,B23,Sicilian Defense: Closed
DesiDanBilzerian,rfc11,1-0,A45,Indian Defense
rfc11,xuntanza,0-1,B28,"Sicilian Defense: O'Kelly Variation, Normal System"
BARON_I,rfc11,1-0,B30,Sicilian Defense: Old Sicilian
rfc11,arctickey,1-0,C00,French Defense: Queen's Knight
Zema84,rfc11,1-0,B21,Sicilian Defense: McDonnell Attack
Jesperkristensen,rfc11,0-1,B62,"Sicilian Defense: Richter-Rauzer Variation, Vitolins Variation"
rfc11,AlirezaSafizade,1-0,D00,Queen's Pawn Game
Stan_Marsh21,rfc11,1-0,A01,Nimzo-Larsen Attack
rfc11,AnYaGeralDiNe,1-0,C55,Italian Game: Two Knights Defense
rfc11,carwana,0-1,B44,Sicilian Defense: Taimanov Variation
Chiteva,rfc11,1-0,B20,Sicilian Defense: Bowdler Attack
rfc11,altay22rus,1-0,C41,Philidor Defense
