Blancas,Negras,Result,ECO,Opening
lisyender,COOLER-M,1-0,B92,"Sicilian Defense: Najdorf Variation, Opocensky Variation, Traditional Line"
lisyender,diasattack,1-0,B40,Sicilian Defense: French Variation
DanBeardzarian,lisyender,1-0,C60,Ruy Lopez: Cozio Defense
lisyender,Bulletrovich,1-0,C00,French Defense: King's Indian Attack
Kingsolver,lisyender,1/2-1/2,A00,Barnes : Hammerschlag
ejecutivos07,lisyender,1-0,A52,"Indian Defense: Budapest Defense, Adler Variation"
lisyender,novaaa1239,0-1,B56,Sicilian Defense: Classical Variation
DrIanDuncan,lisyender,0-1,A00,Van't Kruijs
lisyender,estupendastico,0-1,C41,Philidor Defense: Exchange Variation
lisyender,LuisEnrique123454321,1-0,B84,"Sicilian Defense: Scheveningen Variation, Classical Variation"
Nosyt95,lisyender,1-0,A28,"English : Four Knights System, Nimzowitsch Variation"
RubinCapaLasker,lisyender,0-1,C60,Ruy Lopez: Cozio Defense
AlexisLalas,lisyender,1-0,A52,"Indian Defense: Budapest Defense, Rubinstein Variation"
lisyender,PatoMullerArbelo,0-1,C50,"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation"
leonunez82,lisyender,0-1,C44,Ponziani : Jaenisch Counterattack
lisyender,durden80,0-1,B01,Scandinavian Defense: Main Line
lisyender,anongamer,0-1,B29,Sicilian Defense: Nimzowitsch Variation
Kukish2022,lisyender,0-1,C22,Center Game: Berger Variation
lisyender,nalex12,0-1,B07,Pirc Defense
Dungan_Hangry,lisyender,1-0,C60,Ruy Lopez: Cozio Defense
lisyender,MariyanX,1-0,B00,Pirc Defense
utku33,lisyender,1-0,C25,Vienna Game: Paulsen Variation
lisyender,QuantorDLR,0-1,B10,Caro-Kann Defense: Breyer Variation
lisyender,PCorleone,0-1,B32,Sicilian Defense: Kalashnikov Variation
AyranNascimento,lisyender,1-0,E62,"King's Indian Defense: Fianchetto Variation, Uhlmann-Szabo System"
Pintorazo,lisyender,1-0,E62,"King's Indian Defense: Fianchetto Variation, Uhlmann-Szabo System"
lisyender,Pintorazo,0-1,C47,"Four Knights Game: Scotch Variation, Belgrade Gambit"
Strategistas,lisyender,1-0,C30,King's Gambit Declined: Keene's Defense
sem_schweiz,lisyender,1-0,E62,"King's Indian Defense: Fianchetto Variation, Uhlmann-Szabo System"
lisyender,rojogrob,0-1,B02,Alekhine Defense: Marczy Variation
lisyender,SacrificialMaster,0-1,B10,Caro-Kann Defense: Breyer Variation
lisyender,Potzbl1tz,1-0,B07,Pirc Defense
WLSZZ,lisyender,1-0,A00,Mieses : Reversed Rat
Ultrazz08,lisyender,1-0,A52,"Indian Defense: Budapest Defense, Adler Variation"
lisyender,Blackswood,1-0,B01,"Scandinavian Defense: Main Line, Mieses Variation"
mahrvell7,lisyender,0-1,A45,Indian Defense
lisyender,Andrey-math,1-0,C53,"Italian Game: Classical Variation, Giuoco Pianissimo"
GalenRupp,lisyender,0-1,C51,"Italian Game: Evans Gambit, Anderssen Variation, Cordel Line"
lisyender,Wittke,1/2-1/2,B72,"Sicilian Defense: Dragon Variation, Classical Variation"
Tursunov_R,lisyender,1-0,C20,King's Pawn Game: Leonardis Variation
lisyender,yosephkifle,1-0,B02,Alekhine Defense: Marczy Variation
IesPak,lisyender,1/2-1/2,C51,"Italian Game: Evans Gambit, Anderssen Variation, Cordel Line"
BalkanDad,lisyender,0-1,C30,King's Gambit Declined: Keene Defense
lisyender,PCSChessClub,1-0,C00,French Defense: King's Indian Attack
lisyender,Swindler930,1-0,B10,Caro-Kann Defense: Breyer Variation
Darkoni93,lisyender,1-0,A01,Nimzo-Larsen Attack: Indian Variation
lisyender,NapoleonBonaparteIV,0-1,B10,Caro-Kann Defense: Breyer Variation
lisyender,martostef,1-0,A10,English
MarianoRG,lisyender,1/2-1/2,C53,"Italian Game: Classical Variation, Giuoco Pianissimo"
NE0-KASPAROV,lisyender,0-1,C21,Danish Gambit Declined: Sorensen Defense
DogCatMouse,lisyender,1/2-1/2,A05,King's Indian Attack: Symmetrical Defense
lisyender,Iamshubhamshukla,1-0,B33,Sicilian Defense: Lasker-Pelikan Variation
lisyender,LourChess2109,0-1,C50,Giuoco Piano
lisyender,housemouse1,0-1,B40,Sicilian Defense: French Variation
lisyender,Zamopolis,0-1,B01,Scandinavian Defense: Gubinsky-Melts Defense
Zamopolis,lisyender,0-1,A49,Indian Defense: Przepiorka Variation
theSchlumpf,lisyender,1-0,A02,Bird
leonunez82,lisyender,0-1,C45,Scotch Game: Mieses Variation
Batasan_Man,lisyender,0-1,A48,London System
lisyender,Kaspaski,0-1,C47,"Four Knights Game: Scotch Variation, Belgrade Gambit"
lisyender,Thewiss,1-0,B10,Caro-Kann Defense: Breyer Variation
lisyender,lost_tomato,0-1,B07,Pirc Defense
SerHio1963,lisyender,1-0,A00,Hungarian : Indian Defense
lisyender,Marine4,1-0,C00,French Defense: King's Indian Attack
worldempire4,lisyender,0-1,A51,Indian Defense: Budapest Defense
arjunap,lisyender,1-0,C60,Ruy Lopez: Cozio Defense
lisyender,tumay,1-0,B07,Czech Defense
lisyender,WirGegenUns,0-1,B06,Modern Defense: Standard Defense
io_11,lisyender,1/2-1/2,A51,Indian Defense: Budapest Defense
ApLiKeiToR,lisyender,1-0,A51,Indian Defense: Budapest Defense
lisyender,Farzin8,1-0,B92,"Sicilian Defense: Najdorf Variation, Opocensky Variation"
Sonny24delarosa,lisyender,0-1,A45,Indian Defense
lisyender,Geordi3000,0-1,B06,Modern Defense: Modern Pterodactyl
Simplychess92,lisyender,1-0,E62,"King's Indian Defense: Fianchetto Variation, Uhlmann-Szabo System"
WeicedBoy,lisyender,1-0,D01,"Queen's Pawn Game: Veresov Attack, Two Knights System"
lisyender,WeicedBoy,1-0,B01,Scandinavian Defense: Blackburne Gambit
lisyender,stayhomesafe,1-0,C40,Elephant Gambit
stayhomesafe,lisyender,1-0,C50,"Italian Game: Giuoco Pianissimo, Normal"
lisyender,otychess,0-1,B27,Sicilian Defense
lisyender,Lutsiv_Roman,0-1,C00,French Defense: King's Indian Attack
Rikkudo,lisyender,0-1,A52,Indian Defense: Budapest Defense
loelschlaeger,lisyender,0-1,A45,Indian Defense
lisyender,Smoking-Killer,1-0,B00,Ware Defense
Pawns_are_no_nuts,lisyender,0-1,C51,"Italian Game: Evans Gambit, Anderssen Variation, Cordel Line"
lisyender,eusko111,0-1,B27,Sicilian Defense: Hyperaccelerated Fianchetto
lisyender,FrankStrube,1-0,B10,Caro-Kann Defense: Breyer Variation
dumau,lisyender,1-0,A20,English : King's English Variation
ojppe,lisyender,1-0,D01,"Queen's Pawn Game: Veresov Attack, Two Knights System"
Akylbekov_Nasir,lisyender,0-1,C47,Four Knights Game: Scotch Variation Accepted
lisyender,volvoxglobator,1-0,A08,King's Indian Attack: Sicilian Variation
speedymouse,lisyender,1-0,C45,Scotch Game: Schmidt Variation
lisyender,Fidemaster2065,1-0,B02,Alekhine Defense: Marczy Variation
lisyender,pantake,0-1,C00,French Defense: King's Indian Attack
lisyender,masterzencry,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
complete8,lisyender,1-0,C53,"Italian Game: Classical Variation, Giuoco Pianissimo"
lisyender,TestingTesting321123,1-0,B02,Alekhine Defense: Marczy Variation
BalkanDad,lisyender,1-0,C30,King's Gambit Declined: Keene Defense
lisyender,BalkanDad,0-1,B00,Owen Defense
TestingTesting321123,lisyender,1-0,C53,"Italian Game: Classical Variation, Giuoco Pianissimo"
lisyender,leondeparque881517,1-0,B32,Sicilian Defense: Kalashnikov Variation
kon_stan,lisyender,0-1,C60,Ruy Lopez: Cozio Defense
lisyender,matekp20,1-0,B10,Caro-Kann Defense: Breyer Variation
JusticeIsMine,lisyender,0-1,A01,Nimzo-Larsen Attack: Indian Variation
lisyender,pollito007,1-0,C50,Italian Game: Rousseau Gambit
Locotito,lisyender,1-0,C53,"Italian Game: Classical Variation, Giuoco Pianissimo"
lisyender,LUNATIC7705,0-1,C00,French Defense: King's Indian Attack
MrBh7,lisyender,1-0,A45,Trompowsky Attack: Raptor Variation
jhedigm,lisyender,0-1,E62,"King's Indian Defense: Fianchetto Variation, Uhlmann-Szabo System"
tonychess1990,lisyender,1-0,C29,"Vienna Game: Vienna Gambit, Main Line"
lisyender,SoyGM2512,1-0,B10,Caro-Kann Defense: Breyer Variation
lisyender,NapoleonBonaparteIV,1/2-1/2,B34,"Sicilian Defense: Accelerated Dragon, Modern Variation"
berendemir,lisyender,1-0,A51,Indian Defense: Budapest Defense
lisyender,dmac91,1-0,B10,Caro-Kann Defense: Breyer Variation
YBG,lisyender,1-0,A00,Hungarian : Indian Defense
lisyender,berendemir,0-1,A08,King's Indian Attack: Sicilian Variation
