Blancas,Negras,Result,ECO,Opening
Doandris15marin,bakshinj,0-1,C00,French Defense: Knight Variation
aboOod19,Doandris15marin,0-1,A50,Indian Defense: Normal Variation
Doandris15marin,rizalmazlan,0-1,D78,"Neo-Grnfeld Defense: Classical Variation, Original Defense"
rizalmazlan,Doandris15marin,1-0,B50,Sicilian Defense: Modern Variations
Doandris15marin,Treemur,1-0,D94,"Grnfeld Defense: Three Knights Variation, Burille Variation"
Doandris15marin,Maumar2,1-0,C00,French Defense: La Bourdonnais Variation
ClaudeHorn,Doandris15marin,0-1,D37,Queen's Gambit Declined: Three Knights Variation
EsParTaCheSs,Doandris15marin,0-1,B32,Sicilian Defense: Open
heathenrage,Doandris15marin,1-0,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
Doandris15marin,heathenrage,1-0,C00,French Defense: Knight Variation
Doandris15marin,Bazin,1-0,D24,Queen's Gambit Accepted: Showalter Variation
Doandris15marin,ChessMate53,1-0,A09,Rti
Ramses_Flores,Doandris15marin,0-1,B30,Sicilian Defense: Old Sicilian
Doandris15marin,amirh123456,1-0,A49,Indian Defense: Przepiorka Variation
artur_sorokin,Doandris15marin,0-1,B23,Sicilian Defense: Closed
alekhinesque,Doandris15marin,0-1,A46,Indian Defense: London System
Doandris15marin,skwabal,1-0,C67,"Ruy Lopez: Berlin Defense, Rio Gambit Accepted"
Doandris15marin,theoleal,0-1,A10,English
scenick,Doandris15marin,0-1,D05,Rubinstein
Doandris15marin,BlackDougly,1-0,A15,"English : Anglo-Indian Defense, King's Knight Variation"
Cleber_Kouri,Doandris15marin,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
thehumanwalrus,Doandris15marin,0-1,A00,Hungarian : Reversed Modern Defense
Doandris15marin,oldtiger666,0-1,-1,-1
Doandris15marin,Kolper,0-1,A15,"English : Anglo-Indian Defense, King's Knight Variation"
erulsaveun,Doandris15marin,1-0,C00,French Defense: Mediterranean Defense
Doandris15marin,sergey35,1-0,A05,King's Indian Attack
Doandris15marin,mmcar212,1-0,A30,English : Symmetrical Variation
freeperson,Doandris15marin,1-0,B20,Sicilian Defense
Khornag,Doandris15marin,1-0,A29,"English : King's English Variation, Four Knights Variation, Fianchetto Line"
Doandris15marin,ishait,0-1,A52,"Indian Defense: Budapest Defense, Adler Variation"
gs5fjs457,Doandris15marin,1-0,A45,Canard
Doandris15marin,JITESH2502,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
Doandris15marin,Korhanbey,0-1,C55,"Italian Game: Two Knights Defense, Perreux Variation"
asipiryozgat,Doandris15marin,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
Hamzah555,Doandris15marin,1-0,B01,Scandinavian Defense: Main Line
nonsoio,Doandris15marin,0-1,A45,Indian Defense
Doandris15marin,nonsoio,1-0,C41,Philidor Defense
nonsoio,Doandris15marin,0-1,A00,Hungarian : Reversed Alekhine
Doandris15marin,nonsoio,1-0,B06,Modern Defense
nonsoio,Doandris15marin,1-0,A45,Trompowsky Attack
Monkish,Doandris15marin,1/2-1/2,C02,French Defense: Advance Variation
devant,Doandris15marin,0-1,B01,Scandinavian Defense: Main Line
Doandris15marin,itdoor,0-1,C44,Scotch Game: Benima Defense
Doandris15marin,ibrahimpriyanto,0-1,C41,Philidor Defense: Exchange Variation
Doandris15marin,izwannasir,1-0,B00,King's Pawn
horlar,Doandris15marin,0-1,B01,Scandinavian Defense: Main Line
nando7576,Doandris15marin,0-1,B01,Scandinavian Defense: Main Line
Doandris15marin,igor8686861,1-0,C00,French Defense: Normal Variation
Doandris15marin,Sergey_1950,0-1,C02,French Defense: Advance Variation
e4d4Nf3,Doandris15marin,1-0,C02,French Defense: Advance Variation
antoniovillena,Doandris15marin,0-1,A06,Zukertort : Tennison Gambit
Doandris15marin,howudoing,0-1,B40,Sicilian Defense: Marshall Counterattack
Doandris15marin,batz,0-1,C00,French Defense: Normal Variation
BlackSheep01,Doandris15marin,0-1,E90,"King's Indian Defense: Normal Variation, Rare Defenses"
Dael74,Doandris15marin,0-1,B01,Scandinavian Defense: Main Line
Doandris15marin,jpeufrazio,1-0,B72,"Sicilian Defense: Dragon Variation, Classical Variation"
Tigrik,Doandris15marin,0-1,A10,"English : Anglo-Scandinavian Defense, Malvinas Variation"
Doandris15marin,Rubetube,0-1,B00,Owen Defense
esalmazo,Doandris15marin,0-1,B01,Scandinavian Defense: Main Line
Doandris15marin,KeepoKsh,0-1,C44,"Scotch Game: Scotch Gambit, Sarratt Variation"
Doandris15marin,Teusuk,0-1,C40,Elephant Gambit: Paulsen Countergambit
Unit007,Doandris15marin,1-0,B56,Sicilian Defense: Classical Variation
Doandris15marin,RokWulf,0-1,B32,Sicilian Defense: Open
Doandris15marin,wirawan,1-0,C44,Scotch Game: Scotch Gambit
deeplove78,Doandris15marin,0-1,B01,Scandinavian Defense
muhammedasafcelen,Doandris15marin,1-0,C02,"French Defense: Advance Variation, Nimzowitsch System"
Doandris15marin,tigr55555,1-0,B00,Owen Defense
Doandris15marin,schiumatto,1-0,C42,Russian Game: Three Knights Game
Doandris15marin,Kurapicaa,1-0,C44,Scotch Game: Scotch Gambit
Raengo,Doandris15marin,0-1,A00,Grob
jhon05300,Doandris15marin,1-0,C00,French Defense: Queen's Knight
ogLOC,Doandris15marin,0-1,C02,"French Defense: Advance Variation, Paulsen Attack"
gnev22,Doandris15marin,0-1,A06,Zukertort : Tennison Gambit
Doandris15marin,LuisitoChowChow,0-1,B34,"Sicilian Defense: Accelerated Dragon, Modern Variation"
tinku8143,Doandris15marin,1-0,C02,French Defense: Advance Variation
Doandris15marin,tinku8143,1-0,C40,King's Pawn Game: McConnell Defense
tinku8143,Doandris15marin,0-1,C02,French Defense: Advance Variation
cool_motion,Doandris15marin,0-1,E61,King's Indian Defense: Semi-Classical Variation
Doandris15marin,pranav_ashwath,0-1,B01,Scandinavian Defense: Icelandic-Palme Gambit
Doandris15marin,tr0f1,0-1,B12,"Caro-Kann Defense: Advance Variation, Short Variation"
tr0f1,Doandris15marin,1-0,C20,King's Pawn Game: King's Head
Doandris15marin,JULIANfalabella,0-1,C42,Russian Game: Stafford Gambit
Doandris15marin,lsubbaramireddy,1-0,C34,King's Gambit Accepted: Fischer Defense
lsubbaramireddy,Doandris15marin,0-1,B01,Scandinavian Defense
Doandris15marin,lsubbaramireddy,1-0,A40,Englund Gambit Complex: Hartlaub-Charlick Gambit
lsubbaramireddy,Doandris15marin,0-1,B01,Scandinavian Defense
Doandris15marin,lsubbaramireddy,0-1,C30,King's Gambit
sathish640,Doandris15marin,0-1,A45,Indian Defense
Doandris15marin,KING_OF_FOOLS,0-1,B90,Sicilian Defense: Najdorf Variation
