Blancas,Negras,Result,ECO,Opening
LAURENTEJ,Junior28,1-0,A01,Nimzo-Larsen Attack: Indian Variation
RodriguezPNB,Junior28,0-1,B23,Sicilian Defense: Closed
Junior28,YovannYJFA,0-1,A40,Horwitz Defense
DBricHer,Junior28,0-1,A00,Van't Kruijs
Junior28,narpolo,0-1,D00,Queen's Pawn Game: Mason Variation
javisem,Junior28,1-0,B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation"
Jimenez_21,Junior28,0-1,A00,Saragossa
Junior28,anchacin3620,1-0,D00,Queen's Pawn Game: Mason Variation
Junior28,shatar77,1/2-1/2,A45,Indian Defense
Junior28,Cecile76,1/2-1/2,A41,Queen's Pawn Game
themxxx,Junior28,0-1,B23,Sicilian Defense: Closed
TheChukotka,Junior28,1-0,B33,Sicilian Defense: Lasker-Pelikan Variation
Junior28,Wareb27,1-0,D00,Queen's Pawn Game: Mason Variation
Junior28,oufay13,0-1,D00,Queen's Pawn Game: Mason Variation
Edsivang,Junior28,1-0,B52,"Sicilian Defense: Canal Attack, Main Line"
Bingei,Junior28,0-1,A35,"English : Symmetrical Variation, Two Knights Variation"
Junior28,loisolire,1-0,D00,Queen's Pawn Game: Mason Variation
StefanYESS,Junior28,1-0,B21,Sicilian Defense: McDonnell Attack
Junior28,TiNY_Aleks,1-0,A40,Englund Gambit
eneskurkan,Junior28,1-0,E61,King's Indian Defense
Junior28,Cemo33,0-1,D00,Queen's Pawn Game: Mason Variation
hugoaper,Junior28,0-1,B30,Sicilian Defense: Old Sicilian
Junior28,wickedwander,0-1,A40,Englund Gambit
Junior28,YovannYJFA,1-0,C41,Philidor Defense
fisicomedico,Junior28,1-0,A36,"English : Symmetrical Variation, Symmetrical Variation"
Junior28,Douglas_Martinez,1-0,A40,Queen's Pawn Game
motadixon,Junior28,1-0,B20,Sicilian Defense: Bowdler Attack
Junior28,Jimenez_21,1-0,A40,Queen's Pawn Game
Michinita,Junior28,1-0,B21,Sicilian Defense: McDonnell Attack
Junior28,jgonzalezm132,1-0,D00,Queen's Pawn Game: Mason Variation
Carlinrey3,Junior28,0-1,B20,Sicilian Defense: Bowdler Attack
Junior28,JoseLuisMaita,0-1,-1,-1
Henrick_Grobbman1,Junior28,0-1,B25,Sicilian Defense: Closed
Junior28,vincenthenri,1-0,A40,Modern Defense
Ali4eza238,Junior28,1-0,B30,Sicilian Defense: Old Sicilian
Junior28,OmarAGouda,1-0,A45,Indian Defense
PawnB9,Junior28,1-0,D15,Slav Defense: Two Knights Attack
Junior28,Migueloide95,0-1,A45,Indian Defense
limkimg,Junior28,1-0,B33,Sicilian Defense: Lasker-Pelikan Variation
Junior28,Joski67,0-1,A40,Queen's Pawn Game
LoukasZ,Junior28,1/2-1/2,B90,"Sicilian Defense: Najdorf Variation, Lipnitsky Attack"
Junior28,michellopezabreu,0-1,-1,-1
Junior28,Urogna,1-0,A40,Englund Gambit
Junior28,Palanivel6394,1-0,A45,Indian Defense
FelipeSuta,Junior28,0-1,B22,Sicilian Defense: Alapin Variation
drealba,Junior28,0-1,B22,Sicilian Defense: Alapin Variation
Junior28,Joserivera1979,0-1,A40,Modern Defense
Junior28,saeed-farghaly,1-0,A40,Horwitz Defense
NancyGiblet,Junior28,1-0,D15,Slav Defense: Geller Gambit
Tok_o,Junior28,0-1,B20,Sicilian Defense
Junior28,MartPavel,1-0,A00,Hungarian
ChessAndGamesS,Junior28,0-1,B90,"Sicilian Defense: Najdorf Variation, Lipnitsky Attack"
Bojan1SRB,Junior28,0-1,B50,Sicilian Defense: Delayed Alapin
Junior28,prit74,1-0,D00,Queen's Pawn Game: Mason Variation
An_sar,Junior28,0-1,D10,Slav Defense
Junior28,LePex,0-1,B12,Caro-Kann Defense: Advance Variation
Junior28,rimonroshdy,0-1,D00,Queen's Pawn Game: Mason Variation
Bioflora,Junior28,0-1,D01,Rapport-Jobava System
Junior28,mani8321,0-1,C00,Rat Defense: Small Center Defense
Junior28,Orlando_CZ,0-1,D00,Queen's Pawn Game: Mason Variation
joex,Junior28,1-0,B92,"Sicilian Defense: Najdorf Variation, Opocensky Variation, Modern Line"
Junior28,Ronniesmomin,1-0,A43,Benoni Defense: Old Benoni
STAMENKO,Junior28,1-0,E91,King's Indian Defense: Orthodox Variation
Junior28,stocton37,1-0,A01,Nimzo-Larsen Attack: Modern Variation
Lingoo,Junior28,1-0,B30,Sicilian Defense: Old Sicilian
Junior28,Tatiana2022,0-1,A45,Indian Defense
Junior28,JuniorTaruodzera,0-1,B13,Caro-Kann Defense: Exchange Variation
Junior28,azcatpac12,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
Joesea,Junior28,0-1,B54,"Sicilian Defense: Modern Variations, Main Line"
Junior28,badboy_fails,1-0,A40,Modern Defense
Andero,Junior28,1-0,B20,Sicilian Defense
elenvall75,Junior28,1-0,B23,"Sicilian Defense: Closed, Traditional"
puckbarzouille,Junior28,1-0,B34,"Sicilian Defense: Accelerated Dragon, Modern Variation"
Junior28,marina4080,1-0,A45,Indian Defense
Junior28,abusadiq67,1-0,A40,Horwitz Defense
anantgokhale,Junior28,0-1,B33,"Sicilian Defense: Lasker-Pelikan Variation, Exchange Variation"
Madaniz,Junior28,0-1,A05,Zukertort
Junior28,nikolass97,1-0,A45,Indian Defense
Alphasoko,Junior28,1-0,A01,Nimzo-Larsen Attack: Spike Variation
etimayben68,Junior28,1-0,D02,Queen's Pawn Game: London System
Junior28,halon28,1-0,A45,Indian Defense
Kocherginbobrik1972,Junior28,0-1,B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation"
Junior28,ChessPlayer7a,0-1,A41,Queen's Pawn Game
Melrock9150,Junior28,1-0,B30,Sicilian Defense: Old Sicilian
Junior28,gyy,1-0,A40,English Defense
Junior28,divy,1-0,A40,Englund Gambit
sergioozorio,Junior28,0-1,A45,Indian Defense
njaan,Junior28,1-0,C45,Scotch Game: Classical Variation
royvella,Junior28,1-0,B33,"Sicilian Defense: Lasker-Pelikan Variation, Retreat Variation"
Junior28,Khattabxxx999,1/2-1/2,D00,Queen's Pawn Game: Mason Variation
Junior28,moohyul,1-0,B01,Scandinavian Defense
Junior28,wasilii,1-0,A40,Queen's Pawn Game
cjop1,Junior28,1-0,B98,"Sicilian Defense: Najdorf Variation, Traditional Line"
jeffren10,Junior28,1-0,B33,Sicilian Defense: Open
Junior28,cjop2,0-1,B01,"Scandinavian Defense: Main Line, Mieses Variation"
Junior28,Lego77,0-1,B13,Caro-Kann Defense: Exchange Variation
Yose_Carrasco,Junior28,1-0,B33,"Sicilian Defense: Lasker-Pelikan Variation, Schlechter Variation"
cjop1,Junior28,1-0,B33,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation"
Junior28,Gian78,0-1,D00,Queen's Pawn Game: Mason Variation
cjop2,Junior28,1-0,B21,"Sicilian Defense: Smith-Morra Gambit Accepted, Scheveningen Formation"
Junior28,mherize,0-1,B20,Sicilian Defense: Lasker-Dunne Attack
Junior28,samuel22bastidas,0-1,-1,-1
Edixon_Sarmiento,Junior28,0-1,B33,Sicilian Defense: Lasker-Pelikan Variation
Rjpc,Junior28,0-1,-1,-1
Junior28,Gian78,0-1,A40,Queen's Pawn Game
Junior28,mherize,0-1,A45,Indian Defense
Lego77,Junior28,1-0,D00,Queen's Pawn Game
Junior28,cjop2,1-0,C60,Ruy Lopez: Cozio Defense
Angeluque,Junior28,0-1,B20,Sicilian Defense: Bowdler Attack
Junior28,ameliawfm,1-0,A45,Indian Defense
supercol,Junior28,0-1,B30,Sicilian Defense: Old Sicilian
Junior28,venetru,0-1,A45,Indian Defense
Wilsonpalencia,Junior28,0-1,A48,Torre Attack
carlos908,Junior28,0-1,B30,Sicilian Defense: Old Sicilian
Wilsonpalencia,Junior28,1-0,D02,Queen's Pawn Game: Zukertort Variation
Junior28,supercol,1-0,D00,Queen's Pawn Game: Mason Variation
Junior28,Cacho22,1-0,A45,Indian Defense
jeanrouiller,Junior28,1-0,B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation"
Junior28,arquitekten,0-1,D00,Queen's Pawn Game: Mason Variation
Junior28,chrumuks,1-0,A45,Indian Defense
rencito74,Junior28,1/2-1/2,B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation"
Junior28,chrumuks,1-0,A45,Indian Defense
Logarime,Junior28,0-1,B20,Sicilian Defense: Bowdler Attack
absolutturkey,Junior28,1-0,B21,Sicilian Defense: Smith-Morra Gambit
Junior28,Leespell1,0-1,A40,Englund Gambit
kanjiman,Junior28,0-1,B30,Sicilian Defense: Old Sicilian
Junior28,ryuzaki_lawliet,1-0,A40,Modern Defense
apowell,Junior28,0-1,D15,Slav Defense: Three Knights Variation
Junior28,montenegroB,1-0,D00,Queen's Pawn Game: Mason Variation
sandeepkrishnamurthy,Junior28,0-1,A00,Van Geet
Junior28,jeffren10,0-1,A45,Indian Defense
AlanJeremias,Junior28,1-0,B30,Sicilian Defense: Old Sicilian
Junior28,cjop2,0-1,D00,Queen's Pawn Game: Steinitz Countergambit
dr_x_t_y,Junior28,0-1,A05,King's Indian Attack: Symmetrical Defense
Junior28,mesutozbas,0-1,D00,Queen's Pawn Game: Mason Variation
Junior28,demar,1-0,A43,Benoni Defense: Benoni Gambit Accepted
ArmeHochReicheRunter,Junior28,0-1,B33,Sicilian Defense: Open
Junior28,gg93,1-0,A45,Indian Defense
nelpid,Junior28,0-1,B33,Sicilian Defense: Open
moskitah,Junior28,0-1,D11,Slav Defense: Quiet Variation
Junior28,suliq,1-0,C64,"Ruy Lopez: Classical Variation, Central Variation"
Learned112,Junior28,0-1,D44,Semi-Slav Defense Accepted
Junior28,smallozzy,0-1,A40,Modern Defense
Leopold13,Junior28,0-1,B21,Sicilian Defense: McDonnell Attack
Junior28,lucamix,0-1,A40,Horwitz Defense
profegimenez,Junior28,1-0,B33,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Novosibirsk Variation"
Junior28,luyed4,1-0,D00,Queen's Pawn Game: Mason Variation
PerozoA,Junior28,0-1,A00,"Indian Defense: Colle System, King's Indian Variation"
Junior28,alarconmorales,1-0,D00,Queen's Pawn Game: Mason Variation
Junior28,Wasdin1968,0-1,D00,Queen's Pawn Game: Mason Variation
znenuko,Junior28,1-0,A01,Nimzo-Larsen Attack: Indian Variation
profegimenez,Junior28,1-0,B33,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Peresypkin's Sacrifice"
Junior28,eliezer0427,0-1,-1,-1
jonathanpereira,Junior28,1-0,D15,Slav Defense: Geller Gambit
Junior28,thegabes,1/2-1/2,A45,Indian Defense
Edrobles,Junior28,1-0,A40,Queen's Pawn Game
Junior28,moisesanto,0-1,A45,Indian Defense
Junior28,esfbllanerosoy,1-0,A41,Queen's Pawn Game
YosmarKing,Junior28,0-1,-1,-1
Limerencia,Junior28,1-0,B30,Sicilian Defense: Old Sicilian
Junior28,dixie7,0-1,A80,Dutch Defense
Junior28,VAST_CROAK,1-0,C01,French Defense: Exchange Variation
Malacay1290,Junior28,1-0,D10,Slav Defense
dkcohio,Junior28,0-1,B22,"Sicilian Defense: Alapin Variation, Barmen Defense"
Junior28,MisterDragon,0-1,A45,Indian Defense
makh10,Junior28,0-1,B33,Sicilian Defense: Lasker-Pelikan Variation
NicoColchero,Junior28,0-1,B33,Sicilian Defense: Open
Junior28,Nurzhan_Meirkhanov,1-0,D00,Queen's Pawn Game: Mason Variation
numlock13,Junior28,0-1,D11,Slav Defense: Modern Line
Junior28,mortesson,0-1,D00,Queen's Pawn Game: Mason Variation
Junior28,JuanDiego2003,1-0,A45,Indian Defense
GlaucoBarbosa,Junior28,1-0,B22,"Sicilian Defense: Alapin Variation, Barmen Defense"
pacificosky,Junior28,1/2-1/2,A30,English : Symmetrical Variation
Junior28,pacificosky,1-0,A80,Dutch Defense
pacificosky,Junior28,1-0,A30,English : Symmetrical Variation
Junior28,Narendra_Acharya,0-1,D00,Queen's Pawn Game: Mason Variation
Shomi,Junior28,1-0,B22,"Sicilian Defense: Alapin Variation, Barmen Defense"
Junior28,alainancalla,1-0,A48,London System
alhebu,Junior28,0-1,B33,Sicilian Defense: Lasker-Pelikan Variation
Junior28,Alco20,0-1,C00,French Defense: King's Indian Attack
Alpaldemir,Junior28,1-0,B20,Sicilian Defense: Snyder Variation
Junior28,LevSavin,0-1,B13,Caro-Kann Defense: Exchange Variation
rafitak,Junior28,1-0,B23,"Sicilian Defense: Closed, Traditional"
Junior28,ConCul,0-1,A45,Indian Defense
dr-ammarbwidany,Junior28,0-1,D01,Rapport-Jobava System
Junior28,prakashbravo,1-0,C66,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense"
Gabrieladuram,Junior28,1-0,B90,Sicilian Defense: Najdorf Variation
Junior28,sergey437,1-0,D00,Queen's Pawn Game: Mason Variation
oyammar,Junior28,1-0,B20,"Sicilian Defense: Wing Gambit, Marshall Variation"
Junior28,Cryptospor,1-0,C64,Ruy Lopez: Classical Variation
Junior28,diozdeath19,0-1,D00,Queen's Pawn Game: Mason Variation
emdarty1,Junior28,0-1,B33,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation"
Salkiny,Junior28,1/2-1/2,B21,Sicilian Defense: Smith-Morra Gambit
jojobando,Junior28,0-1,B33,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation"
Junior28,DomingoGallardo,0-1,D00,Queen's Pawn Game: Mason Variation
Junior28,ahonikenk,1-0,C00,French Defense: Knight Variation
