Blancas,Negras,Result,ECO,Opening
Doandris2004,SOMIC2000,0-1,B17,Caro-Kann Defense: Karpov Variation
Verpogi,Doandris2004,1-0,C00,French Defense: Knight Variation
Phoebee8,Doandris2004,1-0,B40,"Sicilian Defense: French Variation, Westerinen Attack"
Doandris2004,mldjrm,0-1,A13,English : Agincourt Defense
Richy008,Doandris2004,0-1,C05,"French Defense: Tarrasch Variation, Closed Variation"
RacingCat,Doandris2004,1-0,A15,English : Anglo-Indian Defense
Doandris2004,RacingCat,1-0,A30,English : Symmetrical Variation
Magnus_Carlson1234,Doandris2004,0-1,B22,Sicilian Defense: Alapin Variation
Doandris2004,Mehdi38435,0-1,C30,King's Gambit
Doandris2004,suka2020,1-0,B01,Scandinavian Defense: Modern Variation
suka2020,Doandris2004,0-1,C50,Four Knights Game: Italian Variation
Doandris2004,safi123,0-1,B21,Sicilian Defense: Smith-Morra Gambit
DrLexus,Doandris2004,0-1,D06,Queen's Gambit Declined: Marshall Defense
aydin10,Doandris2004,0-1,C01,French Defense: Exchange Variation
Doandris2004,MinhPI,1-0,B54,"Sicilian Defense: Modern Variations, Main Line"
Doandris2004,Simonenko,1-0,A00,Saragossa
ardisukma,Doandris2004,1-0,A15,"English : Anglo-Indian Defense, King's Knight Variation"
Doandris2004,monsibd,0-1,A00,Saragossa
Chesscomsucks1,Doandris2004,1-0,A05,Zukertort : Nimzo-Larsen Variation
Doandris2004,ecchess,0-1,A09,Rti : Advance Variation
MSami70,Doandris2004,1-0,B01,Scandinavian Defense: Main Line
sergeiprokofiev,Doandris2004,1-0,B32,Sicilian Defense: Open
Doandris2004,ChessCoach20,0-1,C02,French Defense: Advance Variation
Doandris2004,Mastafarian,1-0,A06,Zukertort
leisner2004,Doandris2004,1-0,A20,English : King's English Variation
Doandris2004,leisner2004,1-0,A10,English : Great Snake Variation
leisner2004,Doandris2004,0-1,B50,Sicilian Defense: Modern Variations
leisner2004,Doandris2004,0-1,C42,Russian Game: Three Knights Game
Lcsp,Doandris2004,0-1,C01,French Defense: Exchange Variation
Doandris2004,eldemorella,0-1,A84,Dutch Defense: Rubinstein Variation
Doandris2004,caduda,1-0,A10,English : Anglo-Scandinavian Defense
vladik3005,Doandris2004,0-1,A46,Yusupov-Rubinstein System
pgk91,Doandris2004,1-0,A46,Indian Defense: London System
Doandris2004,Piktori01,1-0,A04,Zukertort : Kingside Fianchetto
Doandris2004,louki10,0-1,A17,"English : Anglo-Indian Defense, Hedgehog System"
louki10,Doandris2004,1-0,C44,Ponziani : Jaenisch Counterattack
meowl,Doandris2004,0-1,C00,French Defense: Knight Variation
scorpion34,Doandris2004,1-0,C02,"French Defense: Advance Variation, Paulsen Attack"
Doandris2004,scorpion34,1-0,A34,"English : Symmetrical Variation, Normal Variation"
Doandris2004,Ivanchuk03,0-1,B18,"Caro-Kann Defense: Classical Variation, Flohr Variation"
Doandris2004,cowerslug,1-0,E68,"King's Indian Defense: Fianchetto Variation, Classical Variation"
wridler23,Doandris2004,1-0,C05,"French Defense: Tarrasch Variation, Closed Variation"
McRanD0,Doandris2004,0-1,C00,French Defense: Orthoschnapp Gambit
Andre-Luiz,Doandris2004,1-0,C43,"Russian Game: Modern Attack, Symmetrical Variation"
Doandris2004,Andre-Luiz,1-0,A13,"English : Agincourt Defense, Catalan Defense Accepted"
Andre-Luiz,Doandris2004,0-1,B22,Sicilian Defense: Alapin Variation
Doandris2004,Andre-Luiz,1-0,A15,"English : Anglo-Indian Defense, King's Knight Variation"
Doandris2004,vengadoranonimo2,0-1,C34,King's Gambit Accepted: Fischer Defense
jhaycenj,Doandris2004,0-1,C55,"Italian Game: Two Knights Defense, Modern Bishop's"
Doandris2004,Eldinero,0-1,B32,Sicilian Defense: Open
Doandris2004,hoppa,0-1,E21,Nimzo-Indian Defense: Three Knights Variation
Greishmylife,Doandris2004,1-0,A01,Nimzo-Larsen Attack: Indian Variation
Doandris2004,kapamorphy,0-1,B32,Sicilian Defense: Accelerated Dragon
Doandris2004,GabrielColonna,1-0,B00,Pirc Defense
Doandris2004,funbettor,0-1,B10,Caro-Kann Defense
svet22,Doandris2004,1-0,A40,Horwitz Defense
Doandris2004,LeoFred,1-0,B00,Owen Defense
jovito38,Doandris2004,0-1,B21,Sicilian Defense: McDonnell Attack
Doandris2004,q8-U-K,1-0,C00,French Defense: Knight Variation
BeastMaster69420,Doandris2004,1-0,C01,French Defense: Exchange Variation
flawedgambit,Doandris2004,0-1,C02,French Defense: Advance Variation
Doandris2004,Eder_GM,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
Eder_GM,Doandris2004,1-0,A01,Nimzo-Larsen Attack: Indian Variation
Doandris2004,Eder_GM,1-0,A40,Modern Defense
Eder_GM,Doandris2004,1-0,A01,Nimzo-Larsen Attack
Doandris2004,Eder_GM,0-1,B06,Modern Defense
Doandris2004,butrosdm,0-1,C41,Philidor Defense
DutchLiLi,Doandris2004,0-1,B20,"Sicilian Defense: Wing Gambit, Carlsbad Variation"
elsh1403,Doandris2004,1-0,A00,Polish
Doandris2004,hrbekj,1/2-1/2,A71,"Benoni Defense: Classical Variation, Averbakh-Grivas Attack"
Doandris2004,aymanelmaghraby,1-0,B27,Sicilian Defense: Hyperaccelerated Fianchetto
lopezasceves,Doandris2004,1-0,C01,"French Defense: Exchange Variation, Monte Carlo Variation"
Doandris2004,kennedykasonde,1-0,C34,King's Gambit Accepted: MacLeod Defense
