Blancas,Negras,Result,ECO,Opening
NoraNeiro,moisesbastidas7822,1-0,D10,Slav Defense
moisesbastidas7822,TheReyes,1-0,A04,Zukertort : Sicilian Invitation
Cee-Bee,moisesbastidas7822,1-0,D10,Slav Defense: Exchange Variation
Junel,moisesbastidas7822,0-1,D10,Slav Defense
MRG2016,moisesbastidas7822,1-0,D10,Slav Defense
moisesbastidas7822,MRG2016,1-0,A04,Zukertort : Slav Invitation
hatemtajora2244,moisesbastidas7822,0-1,A16,"English : Anglo-Indian Defense, Anglo-Grnfeld Variation"
moisesbastidas7822,Hitra187,1-0,A04,Zukertort : Slav Invitation
moisesbastidas7822,joeCatur,0-1,A04,Zukertort : Queenside Fianchetto Variation
moisesbastidas7822,vladsuar,0-1,A48,East Indian Defense
cabri007,moisesbastidas7822,1-0,B13,"Caro-Kann Defense: Exchange Variation, Rubinstein Variation"
moisesbastidas7822,vladsuar,1-0,A05,Zukertort
carlbc84,moisesbastidas7822,1-0,B10,Caro-Kann Defense: Two Knights Attack
moisesbastidas7822,vladsuar,0-1,A05,Zukertort
jacksilany,moisesbastidas7822,0-1,B12,Caro-Kann Defense: Advance Variation
moisesbastidas7822,cabri007,0-1,A46,Indian Defense: Knights Variation
kaiser007,moisesbastidas7822,0-1,D00,Queen's Pawn Game
RAVEN_GAMBITZ,moisesbastidas7822,1-0,B93,"Sicilian Defense: Najdorf Variation, Amsterdam Variation"
ReifersonX-X,moisesbastidas7822,0-1,A40,Queen's Pawn Game
moisesbastidas7822,samuel22bastidas,0-1,A04,Zukertort : Sicilian Invitation
ReifersonX-X,moisesbastidas7822,1-0,A40,Queen's Pawn Game
guadajg,moisesbastidas7822,0-1,B10,Caro-Kann Defense: Breyer Variation
moisesbastidas7822,mherize,0-1,A04,Zukertort : Queen's Gambit Invitation
samuel22bastidas,moisesbastidas7822,1-0,D02,Queen's Pawn Game: Zukertort Variation
moisesbastidas7822,mherize,0-1,A04,Zukertort : Queen's Gambit Invitation
moisesbastidas7822,samuel22bastidas,0-1,A04,Zukertort : Sicilian Invitation
ReifersonX-X,moisesbastidas7822,0-1,D00,Queen's Pawn Game: Mason Variation
moisesbastidas7822,samuel22bastidas,0-1,A04,Zukertort : Sicilian Invitation
moisesbastidas7822,ReifersonX-X,0-1,A05,Zukertort : Quiet System
guadajg,moisesbastidas7822,1-0,B12,Caro-Kann Defense: Advance Variation
moisesbastidas7822,samuel22bastidas,1-0,A04,Zukertort : Sicilian Invitation
moisesbastidas7822,jeffren10,0-1,A04,Zukertort : Queenside Fianchetto Variation
guadajg,moisesbastidas7822,0-1,B21,Sicilian Defense: McDonnell Attack
samuel22bastidas,moisesbastidas7822,1-0,D00,Queen's Pawn Game
moisesbastidas7822,jeffren10,0-1,A46,Yusupov-Rubinstein System
moisesbastidas7822,guadajg,1-0,A04,Zukertort : Sicilian Invitation
samuel22bastidas,moisesbastidas7822,1-0,A40,Queen's Pawn Game
moisesbastidas7822,jeffren10,0-1,A05,Zukertort : Quiet System
moisesbastidas7822,mherize,0-1,A04,Zukertort : Queen's Gambit Invitation
jacksilany,moisesbastidas7822,0-1,B15,Caro-Kann Defense: Tartakower Variation
guadajg,moisesbastidas7822,1-0,B20,Sicilian Defense
moisesbastidas7822,mherize,1-0,A04,Zukertort : Sicilian Invitation
avelardep,moisesbastidas7822,1-0,B50,Sicilian Defense: Delayed Alapin
moisesbastidas7822,samuel22bastidas,0-1,A04,Zukertort : Sicilian Invitation
moisesbastidas7822,jacksilany,1-0,D05,Queen's Pawn Game: Colle System
ragrava,moisesbastidas7822,0-1,-1,-1
samuel22bastidas,moisesbastidas7822,1-0,D00,Queen's Pawn Game
moisesbastidas7822,mherize,1-0,A04,Zukertort : Queen's Gambit Invitation
guadajg,moisesbastidas7822,1-0,B10,Caro-Kann Defense: Breyer Variation
mherize,moisesbastidas7822,1-0,A05,King's Indian Attack: Symmetrical Defense
moisesbastidas7822,jacksilany,1-0,D05,Queen's Pawn Game: Colle System
moisesbastidas7822,ragrava,1-0,A46,Yusupov-Rubinstein System
samuel22bastidas,moisesbastidas7822,1-0,D02,Queen's Pawn Game: Zukertort Variation
moisesbastidas7822,mherize,0-1,A04,Zukertort : Queen's Gambit Invitation
moisesbastidas7822,gilaryaraujo12,0-1,D04,"Queen's Pawn Game: Colle System, Anti-Colle"
moisesbastidas7822,Alan_Abreu,0-1,A05,Zukertort : Quiet System
moisesbastidas7822,fffxxx14,0-1,D02,Queen's Pawn Game: Zukertort Variation
moisesbastidas7822,Onlymusic,1/2-1/2,D04,Queen's Pawn Game: Colle System
GonzaloIbarra,moisesbastidas7822,0-1,A00,Grob
moisesbastidas7822,bhargavsheth09,1-0,D04,Queen's Pawn Game: Colle System
slightly_pugi,moisesbastidas7822,1-0,D00,Queen's Pawn Game: Mason Attack
