Blancas,Negras,Result,ECO,Opening
AngelLuque,HasanKarahasanOglu,1/2-1/2,C00,French Defense: King's Indian Attack
AngelLuque,rabiafuria,1/2-1/2,A00,Van't Kruijs
AngelLuque,BF2000,1-0,A00,Van't Kruijs
LTKAUNAS,AngelLuque,1-0,A00,Mieses
abhayj123,AngelLuque,0-1,A40,Horwitz Defense
AngelLuque,abhayj123,1-0,A00,Van't Kruijs
abhayj123,AngelLuque,1-0,A40,Horwitz Defense
AngelLuque,abhayj123,1-0,A00,Van't Kruijs
metalpig,AngelLuque,0-1,C00,Rat Defense: Small Center Defense
Portero1983,AngelLuque,0-1,A00,Mieses
AngelLuque,booboo111,0-1,B00,Pirc Defense
ElemYaso,AngelLuque,1/2-1/2,C40,King's Knight
AngelLuque,dipak21,0-1,A00,Van't Kruijs
AngelLuque,MaksimK83,0-1,A00,Van't Kruijs
AngelLuque,BSCR,0-1,A00,Van't Kruijs
RiverM,AngelLuque,0-1,C00,French Defense
AngelLuque,RuRuBrown,1-0,A00,Van't Kruijs
AngelLuque,JJCPT,0-1,A00,Van't Kruijs
yehiaax,AngelLuque,1-0,C00,French Defense: Knight Variation
rOhIt292,AngelLuque,1-0,C00,French Defense: Knight Variation
ikiz2z,AngelLuque,1-0,C00,Rat Defense: Small Center Defense
AngelLuque,ikiz2z,1-0,A00,Van't Kruijs
ikiz2z,AngelLuque,1-0,C00,French Defense: Knight Variation
AngelLuque,CollinTheeStump,1-0,A00,Van't Kruijs
woapa,AngelLuque,0-1,C00,French Defense: Knight Variation
AngelLuque,Lustre_Mark001,0-1,A00,Van't Kruijs
tafaraluv07,AngelLuque,1-0,C00,French Defense: Steinitz Attack
Aravindsuresh007,AngelLuque,0-1,C40,King's Knight
ksanchuk,AngelLuque,1-0,C00,French Defense: Steinitz Attack
AngelLuque,ritvikgiri23,1-0,A00,Van't Kruijs
AngelLuque,brekru,0-1,A00,Mieses : Reversed Rat
AngelLuque,SnailHunter,0-1,A00,Van't Kruijs
AngelLuque,tesekkurlerfatih,1/2-1/2,A00,Van't Kruijs
tesekkurlerfatih,AngelLuque,0-1,C00,Rat Defense: Small Center Defense
stevenrose,AngelLuque,0-1,A00,Hungarian
ikiz2z,AngelLuque,1-0,C00,Rat Defense: Small Center Defense
AngelLuque,ikiz2z,1-0,A00,Mieses
ikiz2z,AngelLuque,1-0,C00,Rat Defense: Small Center Defense
AngelLuque,ikiz2z,1-0,A00,Van't Kruijs
stj989,AngelLuque,1-0,A40,Horwitz Defense
AngelLuque,tesekkurlerfatih,1-0,A00,Van't Kruijs
tesekkurlerfatih,AngelLuque,0-1,A00,Van't Kruijs
AngelLuque,tesekkurlerfatih,1-0,A00,Van't Kruijs
tesekkurlerfatih,AngelLuque,0-1,A00,Van't Kruijs
AngelLuque,tesekkurlerfatih,1-0,A00,Van't Kruijs
tesekkurlerfatih,AngelLuque,0-1,C00,Rat Defense: Small Center Defense
AngelLuque,tesekkurlerfatih,1-0,A00,Van't Kruijs
tesekkurlerfatih,AngelLuque,0-1,A00,Van't Kruijs
AngelLuque,tesekkurlerfatih,1-0,A00,Van't Kruijs
tesekkurlerfatih,AngelLuque,1-0,A00,Van't Kruijs
AngelLuque,tesekkurlerfatih,1-0,A00,Van't Kruijs
tesekkurlerfatih,AngelLuque,1/2-1/2,A00,Van't Kruijs
AngelLuque,tesekkurlerfatih,1-0,A00,Van't Kruijs
tesekkurlerfatih,AngelLuque,0-1,A00,Van't Kruijs
AngelLuque,tesekkurlerfatih,1-0,A00,Mieses
tesekkurlerfatih,AngelLuque,1-0,A00,Van't Kruijs
AngelLuque,tesekkurlerfatih,1-0,A00,Van't Kruijs
tesekkurlerfatih,AngelLuque,1-0,A00,Van't Kruijs
