Blancas,Negras,Result,ECO,Opening
mherize,habib-021,1-0,C66,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense"
habib-021,mherize,1-0,B21,"Sicilian Defense: Smith-Morra Gambit Accepted, Fianchetto Defense"
Proksinkler,mherize,1-0,B34,"Sicilian Defense: Accelerated Dragon, Modern Variation"
mherize,osasinator,1/2-1/2,B45,"Sicilian Defense: Taimanov Variation, Normal Variation"
mherize,intothewild1,0-1,C00,French Defense: Two Knights Variation
KarthikElango,mherize,0-1,A27,"English : King's English Variation, Three Knights System"
Badouuu,mherize,0-1,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
mherize,juandiazANT,0-1,C60,Ruy Lopez: Cozio Defense
Masterking3000,mherize,0-1,B08,Pirc Defense: Classical Variation
mherize,Raptureman,0-1,C00,French Defense: Two Knights Variation
mherize,Sergio28,1-0,C00,French Defense: Two Knights Variation
madatadam,mherize,1-0,B32,Sicilian Defense: Kalashnikov Variation
mherize,Adil_Tatico,1-0,B90,Sicilian Defense: Najdorf Variation
angimar,mherize,1-0,B20,Sicilian Defense: Mengarini Variation
mherize,FllyOrDieX,1-0,B90,Sicilian Defense: Najdorf Variation
khusrawfarzad,mherize,0-1,B32,Sicilian Defense: Lwenthal Variation
mherize,Cyborg22,0-1,B32,Sicilian Defense: Accelerated Dragon
Kaede01,mherize,0-1,B21,Sicilian Defense: McDonnell Attack
AStappenbeck13,mherize,0-1,E81,"King's Indian Defense: Smisch Variation, Normal Defense"
mherize,FleetWalker,0-1,B06,Modern Defense: Three Pawns Attack
sackking1,mherize,1-0,B23,"Sicilian Defense: Closed, Traditional"
mherize,sackking1,1-0,C41,Philidor Defense: Nimzowitsch Variation
sackking1,mherize,0-1,B23,"Sicilian Defense: Closed, Traditional"
mherize,sackking1,1-0,C41,Philidor Defense: Exchange Variation
sackking1,mherize,0-1,B23,"Sicilian Defense: Closed, Traditional"
mherize,Michael_ong,1-0,B01,Scandinavian Defense: Modern Variation
mherize,Jcarranza,1-0,B40,Sicilian Defense: Marshall Counterattack
C72914026FABRIZIO,mherize,0-1,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
mherize,stuboo,1-0,B74,"Sicilian Defense: Dragon Variation, Classical Variation, Normal Line"
